,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
17955,0,12.0,11.0,36.0,4.9,31.2117,121.4299,31.216,121.4128
38141,0,10.0,22.0,38.0,5.0,31.216,121.4086,31.2286,121.4248
37841,0,62.0,70.0,38.0,5.1,31.2614,121.4202,31.2739,121.4082
12005,0,10.0,22.0,41.0,5.5,31.2115,121.4025,31.2212,121.4228
23930,1,56.0,65.0,32.0,4.5,31.2571,121.4627,31.2688,121.4564
36471,1,75.0,43.0,57.0,7.0,31.2797,121.4558,31.2436,121.439
29132,1,10.0,0.0,29.0,4.2,31.216,121.4086,31.2081,121.4066
33041,1,12.0,12.0,23.0,3.4000000000000004,31.2177,121.4251,31.2184,121.4248
32794,2,75.0,63.0,39.0,5.3,31.2747,121.4527,31.2624,121.4356
24160,2,71.0,61.0,30.0,4.3,31.279,121.4146,31.2688,121.4138
19730,2,75.0,74.0,36.0,4.800000000000001,31.2755,121.4585,31.2718,121.4456
7636,2,75.0,63.0,45.0,5.2,31.2762,121.457,31.2623,121.4337
20808,2,35.0,24.0,42.0,5.4,31.2399,121.4559,31.2201,121.4484
14517,3,57.0,67.0,30.0,4.4,31.2555,121.4761,31.2638,121.4799
7637,3,75.0,64.0,30.0,3.8,31.2743,121.4511,31.2676,121.4444
4889,3,12.0,23.0,32.0,4.3,31.2187,121.4298,31.2242,121.4351
12819,4,37.0,26.0,36.0,4.6,31.2373,121.4751,31.2237,121.4634
27420,4,75.0,75.0,24.0,3.4,31.2719,121.4509,31.2739,121.4527
2751,4,75.0,86.0,34.0,5.1000000000000005,31.2772,121.453,31.284,121.4678
17318,5,12.0,11.0,32.0,4.5,31.2187,121.4237,31.2128,121.4135
13422,5,61.0,50.0,38.0,4.9,31.2619,121.418,31.2573,121.4025
32522,5,61.0,60.0,32.0,3.9,31.27,121.4154,31.2694,121.4055
21712,6,10.0,10.0,28.0,4.1,31.2112,121.4006,31.2102,121.4032
12063,6,25.0,25.0,23.0,3.3000000000000003,31.2237,121.4537,31.2257,121.4533
24216,6,48.0,47.0,31.0,4.6,31.2465,121.4877,31.2416,121.4781
5903,7,33.0,12.0,41.0,5.4,31.2349,121.4303,31.2174,121.4249
8660,7,24.0,25.0,33.0,4.2,31.2203,121.4462,31.2297,121.453
24768,7,31.0,33.0,37.0,4.9,31.2304,121.4128,31.2372,121.4314
22515,7,61.0,51.0,42.0,5.4,31.27,121.4154,31.2519,121.4152
