,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
584,0,75.0,85.0,28.0,4.1,31.2762,121.457,31.2844,121.4533
26085,0,75.0,41.0,69.0,7.800000000000001,31.2764,121.4598,31.2477,121.4118
10405,0,12.0,4.0,41.0,5.5,31.2187,121.4298,31.2028,121.4456
22494,0,71.0,60.0,30.0,4.3,31.2747,121.4126,31.2674,121.4092
26098,0,75.0,52.0,48.0,5.6000000000000005,31.2701,121.4523,31.2544,121.4277
36737,1,12.0,12.0,30.0,3.9,31.2102,121.4286,31.2191,121.4288
12149,1,10.0,0.0,30.0,4.0,31.216,121.4086,31.2077,121.402
10065,1,75.0,85.0,34.0,4.4,31.279,121.4546,31.2881,121.4526
2100,1,75.0,65.0,28.0,3.6,31.2701,121.4523,31.2652,121.452
26406,1,44.0,32.0,40.0,5.0,31.2444,121.4465,31.236,121.4226
32442,1,6.0,5.0,35.0,4.5,31.2063,121.4679,31.2063,121.4544
4221,2,2.0,2.0,26.0,3.9,31.2009,121.4216,31.2046,121.4205
34178,2,13.0,22.0,35.0,4.5,31.2138,121.4308,31.2233,121.4229
8007,2,68.0,88.0,40.0,4.699999999999999,31.2626,121.4855,31.2801,121.4819
18031,2,71.0,70.0,31.0,4.6,31.279,121.4146,31.2762,121.4041
11296,3,24.0,34.0,33.0,4.2,31.2248,121.4449,31.2359,121.4449
22222,3,90.0,81.0,39.0,4.9,31.2935,121.4029,31.2805,121.4136
15216,3,12.0,11.0,32.0,4.6,31.2114,121.4256,31.2161,121.4153
11662,3,46.0,46.0,30.0,3.8,31.2431,121.462,31.2401,121.4695
17707,3,71.0,70.0,31.0,4.0,31.2796,121.4179,31.2765,121.4067
9660,3,75.0,64.0,37.0,5.1,31.2782,121.4571,31.2691,121.4408
9069,4,34.0,24.0,37.0,4.4,31.236,121.4469,31.2205,121.4474
31698,4,35.0,34.0,34.0,4.4,31.2302,121.453,31.231,121.4413
9720,4,61.0,52.0,38.0,5.3,31.265,121.4126,31.2524,121.4292
7778,4,56.0,46.0,30.0,4.2,31.2514,121.4666,31.2452,121.4684
