,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
18829,0,80.0,80.0,27.0,4.3,31.2867,121.4038,31.2824,121.4094
2258,0,75.0,87.0,42.0,4.9,31.2716,121.4597,31.2858,121.475
33408,0,72.0,91.0,47.0,6.199999999999999,31.2737,121.427,31.297,121.4106
25206,0,75.0,86.0,42.0,5.0,31.2701,121.4523,31.2854,121.469
13737,0,75.0,86.0,42.0,4.9,31.2706,121.4532,31.2855,121.4687
1924,1,35.0,25.0,39.0,5.1,31.24,121.4575,31.2216,121.4534
8084,1,75.0,64.0,35.0,5.0,31.2767,121.45,31.2626,121.4489
19560,1,75.0,73.0,34.0,4.7,31.2779,121.4523,31.2799,121.4358
6267,1,75.0,65.0,36.0,5.1000000000000005,31.2762,121.457,31.2606,121.4592
4494,1,12.0,2.0,39.0,5.3,31.22,121.4211,31.2027,121.4247
21593,1,25.0,25.0,30.0,4.0,31.2254,121.4586,31.2298,121.4524
1927,1,35.0,25.0,26.0,3.6,31.2308,121.4559,31.2278,121.4505
22619,1,6.0,16.0,32.0,4.7,31.2063,121.4679,31.219,121.4697
4020,2,80.0,60.0,48.0,5.4,31.2867,121.4038,31.2602,121.4095
26708,2,35.0,35.0,29.0,3.8,31.2356,121.4518,31.2344,121.4571
27430,2,12.0,2.0,35.0,4.7,31.2177,121.4251,31.2054,121.4219
26702,2,35.0,35.0,26.0,3.7,31.2397,121.4546,31.2399,121.4532
7102,2,13.0,13.0,29.0,4.3,31.216,121.4381,31.2156,121.4312
27931,2,17.0,17.0,26.0,3.6,31.2172,121.4782,31.2147,121.4739
6845,2,6.0,17.0,39.0,4.8,31.2023,121.4625,31.2162,121.4744
8747,2,71.0,71.0,22.0,3.8,31.2718,121.4164,31.2716,121.4168
14181,2,75.0,75.0,32.0,3.8,31.2718,121.457,31.2789,121.4545
19394,3,75.0,85.0,36.0,4.6000000000000005,31.2704,121.4515,31.2812,121.4592
7929,3,75.0,85.0,34.0,4.4,31.2747,121.4527,31.2896,121.4562
23285,3,71.0,61.0,25.0,3.8,31.2729,121.4109,31.27,121.4135
6136,3,13.0,21.0,41.0,4.8,31.2138,121.4308,31.2248,121.4139
10128,3,25.0,25.0,26.0,3.8,31.2293,121.4595,31.2256,121.4558
30564,3,75.0,74.0,34.0,4.2,31.2709,121.4555,31.2735,121.4414
33066,3,25.0,25.0,28.0,3.6,31.2261,121.4596,31.2277,121.4559
15062,3,54.0,44.0,39.0,5.1,31.2597,121.4484,31.2413,121.4469
22722,4,75.0,64.0,34.0,4.4,31.2747,121.4527,31.2634,121.4443
25003,4,71.0,60.0,30.0,4.4,31.2706,121.4147,31.267,121.4036
22038,4,61.0,60.0,38.0,4.4,31.2619,121.418,31.2658,121.4019
9769,4,97.0,89.0,40.0,5.4,31.293,121.47,31.2885,121.4945
11253,4,75.0,64.0,29.0,3.8,31.2704,121.4521,31.2658,121.446
27471,4,80.0,80.0,24.0,4.0,31.2867,121.4038,31.2829,121.4024
32561,5,15.0,35.0,44.0,5.5,31.2132,121.4588,31.2359,121.4535
17988,5,75.0,74.0,32.0,4.6000000000000005,31.2764,121.457,31.2768,121.4418
9623,5,15.0,35.0,46.0,5.7,31.2132,121.4588,31.2378,121.454
29448,5,75.0,64.0,40.0,4.9,31.2799,121.4582,31.2628,121.4485
17979,5,75.0,64.0,35.0,4.7,31.2785,121.4508,31.2664,121.4419
29958,5,75.0,75.0,28.0,3.9,31.2718,121.457,31.2781,121.4578
11358,5,44.0,56.0,41.0,5.4,31.2415,121.4448,31.2572,121.4606
5410,5,45.0,55.0,32.0,4.6,31.2474,121.4528,31.2582,121.4533
6494,5,75.0,64.0,31.0,4.7,31.2754,121.4501,31.267,121.4426
16654,6,6.0,18.0,41.0,5.4,31.2079,121.4604,31.2167,121.4812
24751,6,6.0,8.0,39.0,4.9,31.2075,121.4653,31.2015,121.487
7464,6,2.0,2.0,25.0,3.5,31.2034,121.4228,31.2034,121.4237
2626,6,75.0,55.0,36.0,4.9,31.2701,121.4523,31.2596,121.459
23515,6,12.0,1.0,34.0,4.4,31.2114,121.4256,31.2092,121.4105
12606,7,18.0,6.0,38.0,4.699999999999999,31.2111,121.48,31.2017,121.4647
9670,7,58.0,48.0,27.0,3.9,31.252,121.486,31.2456,121.4876
5195,7,6.0,7.0,33.0,4.9,31.2051,121.4607,31.2018,121.474
1442,7,13.0,3.0,34.0,4.7,31.2133,121.4319,31.2013,121.4313
7780,7,12.0,12.0,30.0,3.8,31.2117,121.4299,31.2132,121.4237
1439,7,13.0,3.0,36.0,4.5,31.2138,121.4308,31.2013,121.4389
19248,8,12.0,3.0,39.0,4.6,31.22,121.4211,31.2065,121.4341
19460,8,12.0,1.0,37.0,5.0,31.2187,121.4237,31.2066,121.4153
21317,8,18.0,7.0,32.0,4.5,31.2173,121.4813,31.2065,121.473
26602,8,81.0,80.0,38.0,4.9,31.2858,121.4185,31.2875,121.4006
21558,8,75.0,65.0,32.0,4.2,31.2755,121.4585,31.2642,121.4585
27824,8,7.0,17.0,33.0,4.9,31.2032,121.4777,31.215,121.4731
30937,8,60.0,61.0,31.0,4.7,31.2664,121.4036,31.2699,121.4136
227,8,61.0,60.0,35.0,4.7,31.2619,121.418,31.2602,121.4049
24895,9,45.0,65.0,43.0,5.6000000000000005,31.2417,121.456,31.2653,121.4515
2551,9,18.0,8.0,28.0,4.3,31.2143,121.4802,31.2057,121.4807
26714,9,35.0,24.0,31.0,4.6,31.2309,121.459,31.2293,121.4465
5261,9,17.0,18.0,30.0,4.1,31.2112,121.4712,31.21,121.4806
16728,9,17.0,26.0,37.0,4.6,31.2138,121.4771,31.2235,121.4615
25302,10,84.0,84.0,27.0,3.5,31.2846,121.4463,31.286,121.4491
2672,10,7.0,8.0,32.0,4.0,31.2042,121.4728,31.2049,121.4819
13833,10,84.0,84.0,24.0,3.7,31.2826,121.4495,31.2821,121.4483
33607,10,12.0,12.0,30.0,4.0,31.22,121.4211,31.2149,121.4214
