,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
6784,0,25.0,25.0,30.0,3.7,31.2245,121.4593,31.2255,121.4536
2774,0,24.0,25.0,34.0,4.2,31.2235,121.4481,31.2284,121.4587
17094,0,61.0,61.0,28.0,4.5,31.2635,121.4193,31.2642,121.4104
40258,0,54.0,54.0,25.0,3.9,31.2541,121.4465,31.2564,121.4438
5358,1,18.0,18.0,27.0,3.7,31.2192,121.4808,31.2143,121.4862
25431,1,75.0,86.0,36.0,5.3,31.2761,121.4514,31.2852,121.468
15034,1,75.0,32.0,71.0,8.3,31.2797,121.4558,31.2311,121.4282
44256,1,24.0,44.0,39.0,5.2,31.2266,121.4427,31.246,121.4453
5887,2,69.0,88.0,44.0,5.3,31.2606,121.4982,31.2828,121.4885
44554,2,80.0,70.0,35.0,4.800000000000001,31.2867,121.4038,31.2753,121.4036
27477,2,27.0,8.0,44.0,5.5,31.2243,121.4731,31.2019,121.4813
9812,3,55.0,56.0,29.0,3.8,31.2527,121.4599,31.2517,121.4665
37847,3,15.0,25.0,34.0,4.5,31.2132,121.4588,31.2248,121.4525
33921,3,75.0,54.0,49.0,6.1000000000000005,31.2799,121.4537,31.2512,121.4424
18021,4,25.0,24.0,31.0,3.8,31.2273,121.455,31.2215,121.4475
37092,4,17.0,27.0,38.0,5.0,31.2108,121.4719,31.228,121.4766
43065,4,31.0,31.0,28.0,4.0,31.234,121.4145,31.2307,121.4193
3778,4,57.0,68.0,31.0,4.0,31.2563,121.4716,31.2603,121.4823
33972,5,15.0,15.0,25.0,3.6,31.2163,121.4588,31.2137,121.4573
26107,5,12.0,13.0,32.0,4.0,31.2114,121.4256,31.2156,121.4333
33436,5,75.0,63.0,42.0,5.3,31.2737,121.4593,31.2602,121.4362
6865,5,2.0,12.0,32.0,4.2,31.2034,121.4228,31.2152,121.4267
185,5,35.0,24.0,31.0,4.4,31.2356,121.4518,31.2295,121.4473
2070,6,57.0,57.0,31.0,4.4,31.2515,121.4771,31.2571,121.4716
466,6,71.0,71.0,26.0,3.7,31.2706,121.4147,31.2759,121.4113
