,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
27648,0,55.0,44.0,38.0,4.5,31.2527,121.4599,31.2488,121.4426
19395,0,58.0,48.0,34.0,4.4,31.26,121.486,31.247,121.4812
27717,0,35.0,35.0,26.0,3.7,31.2383,121.459,31.2346,121.4533
16121,1,75.0,43.0,54.0,7.1000000000000005,31.2764,121.457,31.2428,121.4392
19250,1,57.0,57.0,29.0,4.0,31.2539,121.4757,31.2559,121.4701
20556,1,48.0,58.0,34.0,4.7,31.2465,121.4877,31.2562,121.4878
15929,1,61.0,61.0,27.0,3.8,31.265,121.4126,31.2635,121.4165
23496,1,44.0,34.0,33.0,4.3,31.2437,121.4403,31.2322,121.4461
17502,1,75.0,65.0,30.0,4.5,31.2704,121.4515,31.268,121.46
1490,1,13.0,23.0,38.0,5.3,31.2112,121.4321,31.2286,121.4309
3361,2,13.0,14.0,31.0,4.1,31.2165,121.4365,31.2199,121.444
12818,2,75.0,76.0,31.0,4.1,31.2797,121.4558,31.2786,121.4675
16934,2,61.0,80.0,33.0,4.7,31.27,121.4154,31.2809,121.4079
28809,2,46.0,46.0,29.0,4.0,31.2432,121.4674,31.2475,121.4692
15623,2,48.0,49.0,34.0,4.7,31.2425,121.4824,31.2421,121.4946
28982,2,75.0,65.0,30.0,4.7,31.2704,121.4515,31.26,121.4562
17384,2,6.0,8.0,37.0,4.800000000000001,31.2063,121.4679,31.2012,121.4831
27383,3,46.0,45.0,32.0,4.800000000000001,31.2432,121.4674,31.246,121.4523
1400,3,75.0,65.0,34.0,4.7,31.2781,121.4502,31.2646,121.4511
12251,3,68.0,68.0,28.0,4.3,31.2623,121.4815,31.2636,121.4879
6173,3,57.0,56.0,35.0,5.0,31.2539,121.4757,31.2597,121.46
22521,3,58.0,67.0,40.0,5.1,31.2513,121.4844,31.2661,121.4727
6533,4,12.0,42.0,49.0,5.800000000000001,31.2123,121.4268,31.243,121.4249
3035,4,75.0,75.0,30.0,4.2,31.2795,121.4575,31.2702,121.4587
24675,4,12.0,11.0,35.0,4.800000000000001,31.22,121.4211,31.21,121.4149
14026,4,13.0,13.0,24.0,4.1,31.2165,121.4365,31.2197,121.4378
16739,4,44.0,32.0,44.0,5.4,31.2458,121.4456,31.2302,121.4293
10392,4,61.0,70.0,35.0,4.3,31.265,121.4126,31.2758,121.4045
22625,4,75.0,75.0,29.0,3.8,31.279,121.4546,31.2744,121.4568
16341,5,12.0,31.0,42.0,5.0,31.2187,121.4298,31.239,121.4199
10491,5,24.0,13.0,42.0,5.2,31.2259,121.45,31.2127,121.4311
9489,5,7.0,7.0,28.0,4.0,31.2008,121.4797,31.2017,121.4703
22398,5,75.0,42.0,59.0,7.4,31.2781,121.4502,31.2437,121.4212
16705,5,75.0,54.0,44.0,5.2,31.2728,121.4597,31.2563,121.4402
8897,6,61.0,61.0,26.0,4.3,31.2619,121.418,31.2681,121.4186
27373,6,46.0,46.0,25.0,3.5,31.2432,121.4674,31.2459,121.4645
8701,6,75.0,42.0,61.0,7.5,31.2799,121.4582,31.244,121.4271
6624,6,18.0,19.0,34.0,4.9,31.2143,121.4802,31.2196,121.4973
15481,6,61.0,60.0,34.0,4.800000000000001,31.27,121.4154,31.2606,121.4026
28505,6,61.0,61.0,27.0,3.8,31.27,121.4154,31.2647,121.4152
28452,6,24.0,14.0,31.0,4.3,31.2216,121.4493,31.2183,121.442
3786,7,75.0,74.0,30.0,4.4,31.273,121.4573,31.27,121.4479
3807,7,75.0,64.0,38.0,5.3,31.2755,121.4585,31.2618,121.4429
13747,7,46.0,56.0,28.0,4.1,31.2447,121.4684,31.2503,121.463
8959,7,71.0,72.0,32.0,4.3,31.2747,121.4126,31.2742,121.4232
25186,7,75.0,76.0,36.0,4.5,31.2754,121.4501,31.2757,121.4656
26026,7,2.0,12.0,33.0,4.4,31.2003,121.42,31.2109,121.4232
28078,7,35.0,34.0,32.0,4.6000000000000005,31.2397,121.4545,31.2303,121.4457
23625,8,7.0,8.0,30.0,4.3,31.2097,121.4792,31.205,121.4854
22121,8,12.0,22.0,33.0,4.800000000000001,31.2165,121.4222,31.2288,121.4239
28039,8,35.0,45.0,32.0,4.2,31.2334,121.4519,31.2436,121.4587
15750,8,75.0,75.0,34.0,4.1,31.2778,121.4566,31.2707,121.45
13821,8,7.0,8.0,29.0,3.9,31.202,121.48,31.2049,121.4875
6820,8,75.0,73.0,35.0,5.1000000000000005,31.2785,121.4508,31.2708,121.4355
25194,9,75.0,76.0,36.0,4.4,31.2785,121.4508,31.2714,121.4664
24805,9,6.0,7.0,26.0,4.1,31.2048,121.4696,31.2078,121.4706
3819,9,75.0,65.0,37.0,4.6000000000000005,31.2793,121.4593,31.2661,121.4535
6337,9,44.0,45.0,31.0,4.2,31.2421,121.4471,31.2456,121.4574
8448,9,44.0,44.0,34.0,4.3,31.2467,121.4406,31.2413,121.4491
5338,9,75.0,74.0,24.0,3.8,31.2761,121.4514,31.2777,121.4478
23940,9,67.0,67.0,28.0,4.0,31.2691,121.4713,31.2689,121.4749
9006,9,75.0,42.0,65.0,7.5,31.2799,121.4574,31.2441,121.4239
25013,10,75.0,56.0,44.0,5.3,31.2778,121.4566,31.2557,121.4657
14637,10,24.0,24.0,23.0,3.7,31.2262,121.4419,31.2277,121.443
19007,10,56.0,64.0,44.0,5.5,31.2514,121.4666,31.2651,121.4438
28020,10,75.0,76.0,34.0,4.6000000000000005,31.2795,121.4575,31.2716,121.4675
15644,10,75.0,65.0,38.0,5.1,31.2799,121.4574,31.2616,121.4523
12186,10,25.0,24.0,29.0,3.7,31.2273,121.455,31.2272,121.4491
13622,10,75.0,64.0,38.0,5.5,31.2799,121.4537,31.2653,121.4413
28997,10,10.0,10.0,32.0,3.9,31.216,121.4086,31.2108,121.401
12539,11,67.0,76.0,33.0,4.5,31.262,121.475,31.2702,121.4645
28273,11,75.0,76.0,32.0,4.0,31.2719,121.4509,31.2768,121.4614
6831,11,75.0,73.0,41.0,5.5,31.2714,121.4541,31.2701,121.4322
16564,11,21.0,11.0,33.0,4.3,31.2211,121.4191,31.2117,121.414
21483,11,75.0,65.0,31.0,4.4,31.2755,121.4578,31.2673,121.4591
21468,12,75.0,53.0,54.0,6.3,31.2799,121.4582,31.2569,121.4326
11687,12,75.0,65.0,34.0,4.6000000000000005,31.2751,121.4579,31.2637,121.4512
18656,12,24.0,23.0,34.0,4.3,31.2296,121.4439,31.229,121.4329
15161,12,18.0,19.0,37.0,5.1000000000000005,31.2167,121.4811,31.2111,121.4977
24659,12,6.0,6.0,24.0,3.8,31.2048,121.4696,31.2019,121.468
8212,12,23.0,14.0,34.0,4.800000000000001,31.2209,121.4321,31.2149,121.4491
26605,12,1.0,0.0,28.0,3.9,31.209,121.4158,31.2028,121.4094
12207,13,25.0,33.0,36.0,5.0,31.2257,121.4503,31.2305,121.4338
26909,13,75.0,75.0,26.0,3.6,31.2764,121.4598,31.272,121.4575
3382,13,75.0,54.0,40.0,5.4,31.2764,121.4598,31.2592,121.4445
27375,13,56.0,56.0,26.0,3.5,31.2501,121.4679,31.2535,121.4688
28155,13,71.0,61.0,32.0,4.9,31.2796,121.4179,31.2697,121.4106
23802,13,31.0,32.0,37.0,4.800000000000001,31.2335,121.4105,31.2309,121.4263
