,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
23526,0,18.0,8.0,31.0,4.4,31.2111,121.48,31.2092,121.4878
2062,0,57.0,57.0,24.0,3.5,31.2549,121.4759,31.2532,121.4789
30,0,15.0,26.0,37.0,4.4,31.2163,121.4588,31.2277,121.4683
10686,0,75.0,76.0,30.0,4.6,31.2736,121.459,31.2786,121.4679
25836,1,75.0,76.0,35.0,4.6000000000000005,31.2713,121.4532,31.27,121.4666
27838,1,31.0,41.0,40.0,5.1,31.2335,121.4105,31.2493,121.4188
27180,2,75.0,86.0,33.0,4.1,31.2779,121.4523,31.2826,121.4636
19675,2,24.0,25.0,34.0,4.9,31.2248,121.4449,31.2246,121.4596
22540,3,15.0,24.0,42.0,5.3,31.2132,121.4588,31.228,121.4408
37543,3,34.0,44.0,24.0,3.9,31.2396,121.4488,31.2424,121.4491
21266,3,22.0,34.0,38.0,4.5,31.2261,121.4274,31.2352,121.4424
18002,4,16.0,27.0,34.0,4.2,31.212,121.4646,31.2204,121.4754
33132,4,16.0,27.0,36.0,4.5,31.212,121.4646,31.2207,121.4766
24969,4,57.0,57.0,28.0,3.8,31.2555,121.4761,31.2567,121.479
44741,4,13.0,25.0,41.0,5.6,31.216,121.4381,31.229,121.4575
4023,4,13.0,11.0,38.0,5.199999999999999,31.2112,121.4321,31.2145,121.4127
27980,5,17.0,16.0,34.0,4.800000000000001,31.2138,121.4771,31.2196,121.464
16797,5,18.0,18.0,27.0,4.0,31.2137,121.4818,31.2176,121.4876
591,5,75.0,63.0,43.0,5.6000000000000005,31.2799,121.4537,31.2662,121.4319
27981,5,17.0,17.0,25.0,3.5,31.2138,121.4771,31.2172,121.4741
39361,5,75.0,43.0,50.0,6.1,31.2719,121.4509,31.2435,121.4329
29145,6,18.0,19.0,28.0,3.9,31.2194,121.4891,31.2126,121.4921
14215,6,46.0,45.0,34.0,4.3,31.2431,121.462,31.2492,121.4537
18927,7,34.0,23.0,32.0,4.6000000000000005,31.2396,121.4488,31.2289,121.4394
39066,7,24.0,24.0,29.0,4.2,31.2254,121.4403,31.2293,121.4432
9409,7,75.0,74.0,31.0,4.4,31.2743,121.4511,31.2789,121.4428
12892,7,71.0,61.0,31.0,4.2,31.279,121.4146,31.2682,121.4172
4289,7,24.0,25.0,36.0,4.7,31.2296,121.4403,31.2262,121.4563
33017,8,13.0,11.0,45.0,5.4,31.2106,121.4369,31.2186,121.412
8802,8,75.0,75.0,28.0,3.9,31.2755,121.4585,31.2739,121.4537
39673,8,75.0,63.0,44.0,5.3,31.2764,121.4598,31.2642,121.4359
