,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
29544,0,75.0,75.0,27.0,3.8,31.2718,121.457,31.2753,121.453
12133,0,75.0,51.0,67.0,7.7,31.2795,121.4575,31.2503,121.411
29562,0,75.0,76.0,26.0,3.7,31.2737,121.4593,31.2795,121.4613
5940,0,17.0,18.0,40.0,5.199999999999999,31.2144,121.4709,31.2165,121.4894
23367,0,67.0,48.0,38.0,4.7,31.262,121.475,31.248,121.4805
25611,0,75.0,75.0,25.0,3.5,31.2779,121.4523,31.2773,121.451
39120,0,75.0,74.0,31.0,4.3,31.2778,121.4566,31.2759,121.4473
2556,1,75.0,75.0,29.0,4.5,31.2779,121.4523,31.2709,121.4516
2554,1,75.0,76.0,35.0,5.1000000000000005,31.2717,121.4558,31.2787,121.4695
21302,1,25.0,14.0,38.0,4.699999999999999,31.2253,121.4583,31.2128,121.4432
38831,2,24.0,34.0,36.0,4.2,31.2211,121.4455,31.2343,121.4478
35202,2,75.0,55.0,35.0,5.0,31.2736,121.459,31.2588,121.4547
8455,2,61.0,80.0,36.0,4.8,31.27,121.4154,31.2819,121.4031
26010,3,15.0,35.0,40.0,5.1,31.2155,121.4508,31.2357,121.4552
7891,3,24.0,34.0,28.0,4.2,31.2296,121.4439,31.2341,121.4435
11900,3,35.0,35.0,27.0,3.6,31.2317,121.4585,31.2382,121.4576
4526,4,17.0,18.0,22.0,3.4000000000000004,31.2116,121.4789,31.2135,121.4802
11903,4,35.0,45.0,31.0,4.5,31.2376,121.4554,31.2449,121.4521
36288,4,75.0,84.0,35.0,4.6000000000000005,31.2782,121.4571,31.2851,121.4448
9322,4,75.0,74.0,30.0,4.0,31.2772,121.453,31.2783,121.4438
28311,5,48.0,38.0,32.0,4.7,31.2425,121.4824,31.2304,121.4873
19842,5,18.0,8.0,32.0,4.3,31.2173,121.4813,31.2059,121.4803
18396,5,12.0,12.0,30.0,4.3,31.2117,121.4299,31.2131,121.4214
23061,6,75.0,76.0,36.0,4.6000000000000005,31.2761,121.4514,31.2742,121.469
36648,6,35.0,24.0,39.0,5.1,31.2383,121.4529,31.2227,121.4478
39954,6,75.0,52.0,56.0,7.0,31.2755,121.4578,31.2537,121.4237
48,6,61.0,72.0,40.0,4.8,31.2635,121.4193,31.2796,121.4204
15791,7,61.0,61.0,28.0,3.6,31.265,121.4126,31.2614,121.4104
24537,7,2.0,1.0,34.0,4.5,31.2041,121.425,31.2095,121.4141
25661,7,24.0,13.0,39.0,4.9,31.2235,121.4481,31.2101,121.4327
23931,8,48.0,58.0,26.0,3.7,31.2459,121.4837,31.2521,121.481
27770,8,7.0,25.0,55.0,6.9,31.2008,121.4797,31.229,121.4561
36910,8,37.0,27.0,27.0,3.8,31.2307,121.4767,31.2246,121.4746
25387,8,35.0,35.0,26.0,3.9,31.2361,121.4527,31.2394,121.4557
5531,9,13.0,13.0,29.0,3.9,31.2138,121.4308,31.2197,121.433
36657,9,34.0,43.0,33.0,4.6,31.2396,121.4488,31.2446,121.4387
31639,9,12.0,2.0,38.0,5.1000000000000005,31.2187,121.4237,31.2044,121.4294
8495,9,57.0,67.0,36.0,4.5,31.2512,121.4754,31.2626,121.4728
10054,10,13.0,12.0,24.0,3.7,31.2133,121.4319,31.2126,121.4272
34751,10,75.0,63.0,46.0,5.800000000000001,31.2779,121.4547,31.2638,121.4334
28777,10,43.0,44.0,35.0,4.4,31.244,121.432,31.2457,121.446
10301,10,75.0,84.0,38.0,4.9,31.2713,121.4523,31.2893,121.4457
39028,11,75.0,50.0,66.0,7.9,31.2755,121.4578,31.2572,121.4067
12719,11,31.0,40.0,38.0,4.8,31.2304,121.4128,31.2455,121.4053
9072,11,67.0,57.0,39.0,5.2,31.2687,121.4721,31.2506,121.4796
13433,12,24.0,45.0,41.0,5.1,31.2247,121.4484,31.2454,121.4557
30694,12,75.0,75.0,25.0,3.8,31.2736,121.459,31.2723,121.4578
3708,12,75.0,75.0,31.0,4.2,31.2706,121.4532,31.2772,121.4565
118,12,12.0,22.0,31.0,4.2,31.2123,121.4268,31.2225,121.4258
29128,12,25.0,24.0,39.0,4.6,31.2269,121.4582,31.2205,121.4413
3753,13,25.0,25.0,24.0,3.4,31.2254,121.4586,31.2273,121.455
36068,13,24.0,25.0,29.0,4.1,31.225,121.4473,31.2289,121.4531
2102,13,13.0,2.0,35.0,4.2,31.2164,121.4349,31.21,121.424
17243,13,25.0,25.0,32.0,4.3,31.2284,121.4592,31.2254,121.45
18030,14,15.0,15.0,28.0,3.5,31.2108,121.454,31.2118,121.4514
36819,14,75.0,42.0,53.0,6.6000000000000005,31.2704,121.4521,31.2461,121.4241
31742,14,75.0,74.0,31.0,4.7,31.2778,121.4566,31.2729,121.4471
32295,14,75.0,65.0,38.0,4.6,31.2795,121.4575,31.2629,121.4504
16613,14,6.0,7.0,30.0,4.6,31.2059,121.4635,31.2039,121.4763
5658,15,13.0,23.0,36.0,4.9,31.2112,121.4321,31.223,121.4381
34063,15,11.0,11.0,24.0,3.4,31.2139,121.4137,31.2156,121.4106
2239,15,7.0,7.0,29.0,4.2,31.2025,121.4797,31.2099,121.4761
36464,15,75.0,74.0,29.0,4.2,31.2778,121.4566,31.2774,121.4467
9491,15,75.0,85.0,30.0,3.7,31.2755,121.4585,31.2806,121.4564
24521,16,69.0,58.0,37.0,4.6,31.2671,121.4972,31.2529,121.4857
