,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
10181,0,75.0,63.0,37.0,4.9,31.2702,121.4591,31.2698,121.4383
15742,0,10.0,30.0,48.0,6.0,31.2115,121.4025,31.2392,121.4038
19988,0,75.0,63.0,42.0,5.7,31.2754,121.4501,31.2601,121.4324
11915,0,18.0,18.0,25.0,4.0,31.2153,121.4892,31.2121,121.4872
25592,1,80.0,90.0,28.0,4.0,31.2867,121.4038,31.2939,121.4099
20749,1,57.0,58.0,34.0,4.3,31.2553,121.4754,31.2524,121.4897
24881,1,31.0,30.0,28.0,3.4,31.2345,121.4116,31.2332,121.4073
8960,1,80.0,81.0,33.0,4.7,31.2867,121.4038,31.2898,121.419
23270,1,15.0,25.0,28.0,3.9,31.2152,121.455,31.2201,121.4519
1293,1,90.0,90.0,25.0,3.5,31.293,121.4038,31.2944,121.4039
5273,1,31.0,30.0,29.0,4.0,31.2304,121.4128,31.2358,121.41
5543,1,12.0,12.0,25.0,4.1,31.2178,121.425,31.2168,121.4288
16114,2,75.0,32.0,67.0,7.4,31.2718,121.457,31.2303,121.428
14012,2,71.0,71.0,27.0,3.4,31.2711,121.42,31.2729,121.4158
25933,2,75.0,54.0,37.0,4.5,31.2709,121.4555,31.2576,121.446
1486,2,13.0,34.0,48.0,6.0,31.2106,121.4369,31.2396,121.4402
21812,2,75.0,75.0,26.0,4.0,31.273,121.4573,31.2767,121.4532
26791,2,61.0,60.0,33.0,4.3,31.27,121.4154,31.2648,121.4064
15105,2,7.0,28.0,40.0,5.7,31.2015,121.4765,31.2216,121.4868
21700,3,12.0,0.0,43.0,5.2,31.22,121.4211,31.2012,121.404
11999,3,75.0,74.0,33.0,4.5,31.2799,121.4537,31.2799,121.4418
29044,3,10.0,10.0,31.0,4.2,31.2115,121.4025,31.2187,121.406
2913,3,58.0,67.0,30.0,4.2,31.26,121.486,31.265,121.4743
13888,3,7.0,6.0,32.0,4.2,31.2042,121.4728,31.2012,121.4605
10319,3,18.0,19.0,34.0,4.2,31.2128,121.4818,31.2103,121.492
17959,4,67.0,65.0,39.0,5.5,31.262,121.475,31.2679,121.4527
20196,4,61.0,70.0,31.0,3.9,31.27,121.4154,31.2704,121.4061
18135,4,61.0,51.0,31.0,4.0,31.2619,121.418,31.2541,121.4165
3122,4,75.0,76.0,29.0,3.7,31.2764,121.4598,31.2777,121.4655
20750,4,57.0,67.0,27.0,3.8,31.2553,121.4754,31.2612,121.4768
28819,4,24.0,23.0,34.0,4.6000000000000005,31.2263,121.4456,31.2299,121.433
22827,4,12.0,22.0,32.0,4.7,31.2117,121.4299,31.2242,121.4246
26021,4,18.0,18.0,28.0,3.6,31.2143,121.4802,31.2131,121.4877
21449,5,18.0,9.0,35.0,4.6000000000000005,31.2137,121.4818,31.2034,121.4912
18745,5,2.0,2.0,26.0,4.0,31.205,121.4216,31.2073,121.4251
7688,5,75.0,75.0,28.0,4.1,31.2798,121.4554,31.2793,121.4518
26270,5,75.0,65.0,33.0,4.4,31.2723,121.4598,31.2675,121.4503
16466,5,75.0,65.0,32.0,3.8,31.2704,121.4515,31.2652,121.4581
26519,5,75.0,63.0,45.0,5.9,31.2792,121.4556,31.2604,121.4391
