,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
4266,0,61.0,70.0,44.0,5.4,31.2619,121.418,31.2769,121.4001
33771,0,24.0,5.0,41.0,5.5,31.2248,121.4449,31.2078,121.457
33971,0,75.0,42.0,62.0,7.7,31.2734,121.4563,31.24,121.4208
22005,0,75.0,42.0,58.0,6.8,31.2778,121.4518,31.2498,121.4209
12298,0,75.0,76.0,34.0,4.4,31.2799,121.4537,31.2771,121.4639
31752,0,12.0,11.0,34.0,4.4,31.2123,121.4268,31.2189,121.4181
6965,1,2.0,1.0,29.0,3.7,31.205,121.4216,31.2075,121.4158
2011,1,90.0,90.0,26.0,3.4,31.2969,121.4022,31.2934,121.4031
26109,1,75.0,75.0,23.0,3.4000000000000004,31.2778,121.4566,31.2766,121.4574
19783,1,12.0,10.0,42.0,5.1,31.2135,121.4231,31.215,121.4021
6312,2,12.0,23.0,28.0,4.1,31.2157,121.4284,31.2208,121.4327
5513,2,31.0,22.0,39.0,5.2,31.2345,121.4116,31.2207,121.4268
31505,2,35.0,35.0,31.0,4.3,31.2334,121.4519,31.23,121.459
17484,2,31.0,23.0,43.0,5.1,31.236,121.4163,31.2296,121.4394
28706,3,8.0,8.0,24.0,3.9,31.2063,121.4817,31.2099,121.4827
12084,3,35.0,35.0,26.0,3.9,31.2308,121.4559,31.2352,121.4513
26133,3,75.0,76.0,26.0,3.9,31.2723,121.4598,31.271,121.464
14167,3,75.0,76.0,34.0,4.6000000000000005,31.2785,121.4508,31.2763,121.468
7006,3,17.0,16.0,35.0,4.5,31.2124,121.4773,31.2195,121.4648
4774,3,8.0,8.0,27.0,3.8,31.2015,121.4822,31.2065,121.4853
20425,4,75.0,73.0,37.0,4.800000000000001,31.2788,121.4563,31.2745,121.4389
8469,4,75.0,73.0,44.0,5.2,31.2728,121.4597,31.2769,121.4364
31156,4,25.0,24.0,34.0,5.0,31.2261,121.4596,31.2296,121.4429
32384,4,75.0,73.0,42.0,5.1,31.2734,121.4563,31.2727,121.4349
4785,4,22.0,31.0,35.0,4.2,31.2223,121.4209,31.2341,121.4172
20662,5,71.0,90.0,48.0,6.199999999999999,31.2719,121.4121,31.2995,121.4024
