,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
43610,0,31.0,33.0,40.0,5.4,31.234,121.4145,31.2385,121.4354
28202,0,8.0,19.0,35.0,5.1000000000000005,31.2063,121.4817,31.2151,121.4963
43014,0,8.0,9.0,33.0,4.6000000000000005,31.2015,121.4822,31.2018,121.4978
27303,0,56.0,56.0,29.0,4.2,31.2529,121.4646,31.2589,121.4611
24057,0,75.0,63.0,43.0,5.3,31.2782,121.4571,31.2652,121.4368
40055,1,81.0,80.0,30.0,4.1,31.2858,121.4185,31.2808,121.4099
31884,1,43.0,75.0,60.0,7.1,31.244,121.432,31.2767,121.4556
20610,1,71.0,71.0,28.0,4.0,31.2721,121.412,31.2753,121.4106
32897,1,12.0,3.0,31.0,4.3,31.2135,121.4231,31.2093,121.4326
10802,1,48.0,69.0,39.0,5.2,31.2465,121.4877,31.264,121.4951
18323,1,6.0,8.0,35.0,4.7,31.2048,121.4696,31.208,121.4833
42679,2,97.0,86.0,29.0,4.1,31.293,121.47,31.2881,121.4666
19384,2,44.0,63.0,47.0,6.1000000000000005,31.2415,121.4448,31.265,121.434
40218,2,7.0,7.0,29.0,4.1,31.2025,121.4797,31.2007,121.4711
29841,2,25.0,45.0,39.0,5.3,31.2257,121.4503,31.2415,121.4587
42169,2,71.0,61.0,30.0,4.5,31.2747,121.4126,31.2671,121.4136
32072,2,71.0,61.0,35.0,4.2,31.2785,121.418,31.2667,121.4135
32861,3,75.0,76.0,34.0,4.7,31.2754,121.4501,31.2716,121.4613
22212,3,61.0,60.0,36.0,4.9,31.27,121.4154,31.264,121.4035
23631,3,6.0,14.0,36.0,5.199999999999999,31.2051,121.4607,31.2184,121.4493
7515,3,89.0,79.0,37.0,4.5,31.2859,121.4915,31.2719,121.4991
5978,3,56.0,54.0,35.0,4.9,31.2543,121.464,31.251,121.4464
29255,3,6.0,6.0,27.0,3.6,31.204,121.4664,31.2014,121.4621
25070,3,35.0,35.0,23.0,3.2,31.2383,121.459,31.2378,121.4586
15047,3,31.0,33.0,36.0,4.9,31.2304,121.4128,31.236,121.432
23795,4,75.0,85.0,36.0,4.4,31.2743,121.4511,31.2867,121.4507
32834,4,75.0,76.0,28.0,4.0,31.2755,121.4578,31.2755,121.4662
8931,4,75.0,85.0,36.0,4.4,31.273,121.4573,31.2846,121.4543
8823,4,89.0,99.0,26.0,4.1,31.2883,121.499,31.2927,121.4951
39526,4,24.0,34.0,28.0,3.7,31.2296,121.4439,31.232,121.446
8978,4,75.0,85.0,37.0,4.7,31.273,121.4573,31.2864,121.4527
28262,4,2.0,12.0,28.0,4.1,31.2036,121.4276,31.2102,121.4289
37866,5,24.0,25.0,26.0,3.8,31.2213,121.4438,31.2222,121.451
25286,5,75.0,44.0,40.0,5.1,31.2701,121.4523,31.2496,121.4444
36374,5,6.0,7.0,27.0,4.1,31.204,121.4664,31.203,121.472
14547,5,48.0,58.0,27.0,4.1,31.2459,121.4837,31.251,121.4864
38102,5,75.0,44.0,52.0,6.4,31.2755,121.4585,31.246,121.4496
19686,6,44.0,44.0,30.0,4.5,31.2448,121.4493,31.2484,121.4423
11624,6,84.0,82.0,46.0,5.800000000000001,31.2826,121.4495,31.2861,121.4219
35179,6,45.0,46.0,29.0,3.6,31.2427,121.4573,31.2422,121.4627
5553,6,45.0,46.0,37.0,4.5,31.2435,121.4538,31.2496,121.4686
17563,6,15.0,14.0,30.0,4.1,31.2108,121.454,31.2182,121.4478
21926,7,18.0,18.0,29.0,4.5,31.2143,121.4802,31.2196,121.4885
26364,7,35.0,34.0,31.0,4.7,31.2376,121.4554,31.2348,121.4427
2713,7,24.0,24.0,24.0,3.9,31.2244,121.4482,31.2254,121.4491
9314,7,12.0,11.0,33.0,4.5,31.2102,121.4286,31.2122,121.4132
12694,7,13.0,34.0,50.0,6.0,31.2112,121.4321,31.2349,121.4473
36039,8,22.0,33.0,36.0,4.5,31.2292,121.4243,31.2386,121.4352
23513,8,24.0,34.0,26.0,3.8,31.2263,121.4456,31.23,121.4436
42452,8,6.0,7.0,31.0,4.6,31.2075,121.4653,31.2025,121.4742
42454,8,6.0,8.0,36.0,4.2,31.2014,121.4688,31.2042,121.4842
4480,8,6.0,6.0,26.0,3.4000000000000004,31.2025,121.4695,31.2014,121.4686
29687,9,75.0,65.0,34.0,4.7,31.2788,121.4563,31.2644,121.4562
7719,9,75.0,73.0,36.0,5.0,31.2719,121.4509,31.2732,121.4342
2859,9,75.0,63.0,43.0,5.7,31.2751,121.4579,31.2602,121.4399
32437,9,75.0,64.0,31.0,4.1,31.2704,121.4515,31.2604,121.4457
2817,9,75.0,63.0,38.0,4.6,31.275,121.4573,31.2691,121.4398
20868,9,7.0,26.0,47.0,6.0,31.2042,121.4728,31.229,121.4639
40233,9,24.0,25.0,34.0,4.6,31.2297,121.4415,31.2279,121.4536
34031,9,13.0,12.0,32.0,4.2,31.2106,121.4369,31.2137,121.4255
21854,9,44.0,33.0,32.0,4.3,31.2435,121.4452,31.237,121.433
42220,9,35.0,24.0,38.0,5.3,31.2375,121.4595,31.2271,121.4406
24162,9,24.0,33.0,30.0,4.5,31.2214,121.4403,31.2306,121.439
