,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
26710,0,52.0,75.0,57.0,6.4,31.2512,121.4264,31.2729,121.46
32577,0,53.0,76.0,55.0,6.4,31.2514,121.4322,31.2769,121.4604
37012,0,75.0,43.0,57.0,7.0,31.2778,121.4518,31.244,121.4332
37009,0,75.0,42.0,66.0,8.0,31.2799,121.4582,31.2429,121.4212
27648,1,73.0,65.0,40.0,5.7,31.2765,121.4383,31.2645,121.4574
38099,1,71.0,72.0,30.0,4.6,31.2747,121.4126,31.277,121.4229
35056,1,54.0,53.0,28.0,4.3,31.2597,121.4412,31.2513,121.4399
27636,2,75.0,64.0,40.0,5.0,31.2788,121.4563,31.2608,121.4407
37525,2,75.0,60.0,56.0,7.1000000000000005,31.2704,121.4515,31.2682,121.4074
5738,2,7.0,8.0,31.0,4.5,31.2032,121.4777,31.2042,121.4885
26488,2,25.0,25.0,28.0,3.5,31.2237,121.4537,31.2265,121.4508
36748,3,25.0,35.0,26.0,3.5,31.2283,121.4558,31.2303,121.4511
30476,3,71.0,71.0,28.0,3.6,31.2711,121.42,31.2745,121.4178
23429,3,75.0,52.0,46.0,5.5,31.2714,121.4541,31.2585,121.4272
41635,4,18.0,8.0,28.0,4.3,31.2128,121.4818,31.209,121.4865
12843,4,35.0,35.0,28.0,4.4,31.2375,121.4595,31.2316,121.4523
18079,4,81.0,80.0,32.0,4.4,31.2858,121.4185,31.2809,121.4095
26494,4,25.0,15.0,30.0,4.2,31.221,121.4568,31.2107,121.4517
10103,4,23.0,26.0,48.0,6.1,31.2221,121.4345,31.2238,121.4677
24680,5,75.0,73.0,35.0,4.9,31.2761,121.4514,31.2743,121.4374
10002,5,15.0,25.0,32.0,4.6,31.2134,121.4521,31.2246,121.4531
16248,5,13.0,13.0,25.0,3.9,31.216,121.4381,31.213,121.4357
14249,5,15.0,15.0,25.0,3.6,31.211,121.4567,31.2116,121.4595
28601,6,97.0,97.0,27.0,3.6,31.293,121.47,31.2951,121.4735
28278,6,75.0,41.0,63.0,7.4,31.2714,121.4541,31.2427,121.411
31357,6,68.0,68.0,28.0,3.5,31.2644,121.4848,31.2661,121.4812
29076,7,24.0,25.0,34.0,4.800000000000001,31.2297,121.4415,31.224,121.454
40835,7,25.0,34.0,26.0,4.2,31.2257,121.4503,31.2304,121.4496
25840,7,24.0,33.0,40.0,4.9,31.2234,121.4445,31.24,121.4359
33256,7,12.0,22.0,36.0,4.5,31.2123,121.4268,31.223,121.4208
1569,8,57.0,57.0,27.0,4.2,31.2555,121.4761,31.251,121.4765
39932,8,24.0,32.0,40.0,5.1,31.2296,121.4439,31.2333,121.4228
29416,8,12.0,11.0,28.0,4.4,31.2114,121.4256,31.2129,121.4165
24972,9,71.0,90.0,41.0,5.7,31.2759,121.412,31.2968,121.4055
36507,9,24.0,34.0,33.0,4.1,31.2244,121.4482,31.2349,121.4465
17148,9,24.0,15.0,38.0,5.1,31.2291,121.4439,31.2146,121.4537
3169,9,68.0,69.0,28.0,4.5,31.2626,121.4855,31.2687,121.492
29597,9,6.0,6.0,22.0,3.8,31.2079,121.4604,31.2089,121.4611
2467,10,33.0,24.0,44.0,5.800000000000001,31.2388,121.4312,31.2206,121.4485
14280,10,74.0,84.0,40.0,5.1,31.2703,121.4411,31.2873,121.4488
10702,10,75.0,84.0,41.0,5.5,31.2718,121.457,31.2852,121.4404
10000,11,12.0,10.0,39.0,5.0,31.22,121.4211,31.2185,121.4001
28196,11,11.0,11.0,27.0,4.3,31.2155,121.4195,31.22,121.4169
16131,11,75.0,65.0,25.0,4.1,31.2702,121.4591,31.2677,121.4592
25080,11,12.0,1.0,34.0,4.4,31.2178,121.425,31.2055,121.4137
33024,12,13.0,22.0,37.0,4.5,31.2133,121.4319,31.2281,121.4261
34951,12,24.0,24.0,29.0,4.4,31.2297,121.4414,31.2283,121.4495
19589,12,82.0,92.0,31.0,4.1,31.2883,121.4258,31.2961,121.4205
36751,13,35.0,36.0,32.0,4.2,31.2343,121.4579,31.2344,121.4674
17716,13,37.0,37.0,22.0,3.5,31.2341,121.4764,31.234,121.4788
9433,13,71.0,62.0,39.0,5.2,31.2752,121.4161,31.2601,121.4283
11153,13,54.0,54.0,30.0,3.8,31.2597,121.4412,31.255,121.4429
22272,14,25.0,36.0,34.0,4.6000000000000005,31.2296,121.4546,31.239,121.4649
40682,14,7.0,17.0,39.0,4.9,31.2032,121.4777,31.2191,121.4758
38877,14,75.0,74.0,37.0,4.4,31.2714,121.4541,31.2787,121.4407
25111,15,12.0,13.0,37.0,4.9,31.22,121.4211,31.2115,121.4359
35738,15,75.0,43.0,61.0,7.1000000000000005,31.2788,121.4563,31.2423,121.4313
35124,15,25.0,25.0,24.0,3.5,31.2284,121.4592,31.229,121.4556
21660,15,75.0,64.0,29.0,4.3,31.2713,121.4523,31.2694,121.4423
16245,15,13.0,13.0,23.0,3.9,31.2104,121.4345,31.2123,121.4337
24804,16,75.0,84.0,37.0,5.1000000000000005,31.2779,121.4547,31.29,121.4455
33353,16,44.0,55.0,32.0,4.9,31.2435,121.4452,31.2536,121.4535
26377,16,75.0,64.0,41.0,4.9,31.2772,121.453,31.2604,121.445
38895,16,75.0,84.0,34.0,4.800000000000001,31.2799,121.4574,31.2866,121.4436
2449,17,35.0,34.0,34.0,4.7,31.2335,121.4565,31.2385,121.4419
29026,17,7.0,8.0,26.0,3.2,31.2025,121.4797,31.2031,121.4805
23551,17,57.0,58.0,25.0,3.4,31.2549,121.4759,31.2566,121.4801
28029,18,24.0,14.0,26.0,4.2,31.2247,121.4484,31.2199,121.4491
6859,18,6.0,6.0,34.0,4.2,31.2079,121.4604,31.203,121.4699
30977,18,58.0,38.0,42.0,5.1,31.26,121.486,31.2399,121.4853
19508,18,24.0,25.0,28.0,3.9,31.2244,121.4482,31.2267,121.4551
39476,18,75.0,85.0,38.0,4.4,31.2714,121.4541,31.285,121.4556
41331,19,75.0,43.0,49.0,5.699999999999999,31.2706,121.4532,31.2461,121.4383
