,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
25531,0,75.0,60.0,68.0,7.9,31.279,121.4546,31.2615,121.4009
24843,0,61.0,71.0,34.0,4.7,31.2619,121.418,31.2738,121.4137
38979,0,75.0,64.0,40.0,5.1,31.2797,121.4558,31.2644,121.4455
11614,0,48.0,38.0,29.0,4.4,31.2425,121.4824,31.2357,121.4826
21831,1,75.0,64.0,36.0,4.3,31.2716,121.4597,31.2682,121.4451
21821,1,75.0,74.0,29.0,4.0,31.2788,121.4563,31.2792,121.4465
3209,1,6.0,6.0,22.0,3.4000000000000004,31.2023,121.4625,31.2019,121.4612
31073,2,24.0,15.0,33.0,4.4,31.2211,121.4432,31.2161,121.4526
19081,2,13.0,14.0,29.0,4.1,31.2102,121.4391,31.2146,121.4449
35012,2,75.0,63.0,42.0,5.3,31.2785,121.4508,31.2666,121.4309
1660,3,12.0,12.0,26.0,3.7,31.2135,121.4231,31.2161,121.4291
142,3,44.0,55.0,32.0,4.1,31.2444,121.4465,31.2517,121.4544
36245,3,75.0,84.0,37.0,4.800000000000001,31.2792,121.4556,31.2895,121.4453
12374,4,61.0,61.0,28.0,3.8,31.2651,121.4146,31.2699,121.4152
38092,4,35.0,25.0,29.0,3.7,31.2343,121.4579,31.2298,121.4563
17093,4,24.0,23.0,28.0,3.9,31.221,121.4415,31.2259,121.4344
28057,5,44.0,43.0,39.0,4.9,31.2408,121.4495,31.2457,121.4304
39838,5,24.0,25.0,33.0,4.0,31.2211,121.4455,31.2281,121.4541
2414,6,35.0,35.0,28.0,4.4,31.2302,121.453,31.2377,121.4539
18957,6,25.0,25.0,29.0,4.2,31.22,121.4515,31.2274,121.4561
30648,6,56.0,55.0,38.0,4.800000000000001,31.2514,121.4666,31.2596,121.452
15722,7,24.0,25.0,30.0,4.7,31.2254,121.4403,31.2268,121.4532
29870,7,24.0,14.0,38.0,5.199999999999999,31.2296,121.4439,31.2123,121.4422
22144,7,13.0,13.0,27.0,3.7,31.2133,121.4319,31.2173,121.4335
30800,8,18.0,17.0,35.0,5.1000000000000005,31.2153,121.4892,31.2112,121.4718
36528,8,75.0,63.0,39.0,5.3,31.2779,121.4523,31.2649,121.4373
12111,8,75.0,43.0,52.0,5.800000000000001,31.2728,121.4597,31.2497,121.4375
2407,9,35.0,34.0,30.0,4.4,31.2317,121.4585,31.2356,121.4477
19042,9,25.0,24.0,28.0,3.7,31.2285,121.4504,31.228,121.4428
21127,9,12.0,13.0,36.0,4.6000000000000005,31.2135,121.4231,31.2108,121.4382
971,9,24.0,24.0,28.0,3.9,31.2246,121.4457,31.2251,121.4494
8222,10,75.0,56.0,39.0,4.9,31.2764,121.457,31.2594,121.4631
3194,10,35.0,33.0,44.0,5.1,31.2309,121.459,31.236,121.436
4742,10,13.0,11.0,35.0,4.5,31.2104,121.4345,31.2191,121.4198
26125,10,2.0,2.0,29.0,3.9,31.2003,121.42,31.2006,121.4256
35152,10,75.0,56.0,52.0,6.300000000000001,31.2799,121.4537,31.2529,121.47
