,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
5633,0,35.0,15.0,42.0,5.2,31.2378,121.4568,31.2149,121.4543
3308,0,68.0,79.0,30.0,4.1,31.2696,121.4888,31.2797,121.49
4395,0,53.0,76.0,54.0,6.1,31.2514,121.4322,31.2723,121.4601
8815,0,75.0,32.0,61.0,7.4,31.2709,121.4555,31.2361,121.4279
7192,1,42.0,53.0,35.0,5.1000000000000005,31.2487,121.4203,31.2563,121.4334
34023,1,24.0,24.0,30.0,3.8,31.2262,121.4419,31.2229,121.4483
23731,1,6.0,7.0,31.0,3.8,31.2014,121.4688,31.206,121.4771
37662,2,7.0,17.0,33.0,4.0,31.2025,121.4797,31.2112,121.4752
2584,2,7.0,8.0,31.0,4.3,31.2008,121.4797,31.2079,121.4835
31272,2,42.0,85.0,70.0,8.4,31.2425,121.4247,31.2885,121.4551
36264,2,24.0,13.0,37.0,4.5,31.2247,121.4484,31.22,121.4333
2932,2,12.0,12.0,24.0,3.6,31.2157,121.4284,31.2143,121.4285
26954,3,71.0,71.0,29.0,4.1,31.2796,121.4179,31.2718,121.4178
37854,3,75.0,65.0,34.0,4.3,31.2798,121.4554,31.2673,121.4594
5680,3,13.0,13.0,27.0,3.8,31.2165,121.4365,31.2126,121.436
23766,3,75.0,64.0,42.0,5.6,31.279,121.4546,31.2608,121.4411
9936,4,75.0,86.0,36.0,4.6,31.2716,121.4597,31.2873,121.4637
41983,4,68.0,68.0,26.0,3.6,31.2623,121.4815,31.2658,121.4843
13797,4,68.0,68.0,24.0,4.0,31.2653,121.4889,31.2609,121.4885
10059,4,37.0,36.0,38.0,4.4,31.2341,121.4764,31.235,121.4604
9965,4,75.0,85.0,34.0,4.2,31.2717,121.4558,31.285,121.4575
19951,5,6.0,15.0,29.0,4.1,31.2075,121.4653,31.2117,121.4561
21279,5,54.0,54.0,31.0,4.3,31.2597,121.4484,31.255,121.4424
37425,5,60.0,55.0,60.0,7.7,31.2664,121.4036,31.2591,121.4553
18607,5,10.0,10.0,26.0,4.0,31.216,121.4086,31.2137,121.4043
13706,6,6.0,7.0,32.0,4.5,31.2075,121.4653,31.2096,121.4799
28583,6,18.0,18.0,28.0,3.9,31.2129,121.4862,31.2104,121.4842
17264,6,68.0,68.0,30.0,3.8,31.2644,121.4848,31.2699,121.4812
23399,7,7.0,8.0,31.0,4.4,31.2025,121.4797,31.2044,121.4881
14742,7,71.0,71.0,26.0,3.8,31.2747,121.4126,31.2713,121.4176
19918,7,24.0,23.0,28.0,4.1,31.225,121.4473,31.2297,121.4393
