,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
26161,0,24.0,24.0,25.0,4.0,31.2296,121.4403,31.2296,121.4431
26955,0,75.0,32.0,62.0,7.5,31.2706,121.4532,31.2329,121.4215
29128,1,75.0,85.0,25.0,3.5,31.2792,121.4556,31.28,121.4521
17980,1,75.0,65.0,33.0,4.2,31.2737,121.4593,31.2604,121.4595
41138,1,75.0,52.0,53.0,6.4,31.2714,121.4541,31.2501,121.4213
128,2,11.0,22.0,40.0,5.3,31.2102,121.4198,31.2258,121.4266
14804,2,10.0,22.0,38.0,4.699999999999999,31.216,121.4086,31.2236,121.4262
2634,2,13.0,32.0,42.0,5.7,31.216,121.4381,31.2339,121.4236
6132,3,75.0,84.0,39.0,5.2,31.2709,121.4555,31.2864,121.4418
3871,3,13.0,3.0,30.0,4.3,31.2112,121.4321,31.2093,121.4378
19122,3,48.0,47.0,28.0,4.0,31.2465,121.4877,31.2454,121.4778
17266,3,25.0,36.0,31.0,4.0,31.2269,121.4582,31.2304,121.467
37503,4,68.0,58.0,28.0,3.7,31.2644,121.4848,31.2591,121.4855
10434,4,75.0,64.0,31.0,4.3,31.2754,121.4501,31.2655,121.4494
29379,4,15.0,3.0,41.0,4.8,31.2152,121.455,31.2025,121.4371
15906,4,25.0,46.0,41.0,5.0,31.228,121.4563,31.2466,121.466
43208,5,48.0,49.0,34.0,4.3,31.2425,121.4824,31.2401,121.4961
13241,5,62.0,60.0,31.0,4.0,31.2614,121.4202,31.2645,121.4076
34242,5,24.0,15.0,35.0,4.6000000000000005,31.2229,121.4434,31.2117,121.4557
234,6,69.0,79.0,36.0,4.2,31.2618,121.4906,31.2725,121.4949
10641,6,75.0,73.0,36.0,4.800000000000001,31.2785,121.4508,31.2738,121.4366
35015,6,75.0,75.0,29.0,4.0,31.2716,121.4597,31.2786,121.4534
21783,6,18.0,9.0,35.0,4.5,31.2167,121.4811,31.207,121.4921
14911,6,69.0,79.0,36.0,4.6,31.2632,121.498,31.2786,121.493
8036,7,75.0,65.0,38.0,5.3,31.2772,121.453,31.2611,121.4517
2886,7,25.0,26.0,37.0,5.199999999999999,31.2255,121.4508,31.2294,121.469
39304,7,11.0,10.0,35.0,4.3,31.21,121.4144,31.2122,121.4006
22705,7,75.0,65.0,27.0,4.2,31.2736,121.459,31.267,121.46
34370,7,75.0,53.0,50.0,5.9,31.2778,121.4566,31.2504,121.4387
