,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
26165,0,18.0,18.0,29.0,3.7,31.216,121.4829,31.2133,121.4892
237,0,75.0,43.0,51.0,6.2,31.2701,121.4523,31.2402,121.4377
19884,0,25.0,25.0,29.0,3.6,31.2211,121.4565,31.2264,121.4536
8953,0,75.0,55.0,42.0,5.800000000000001,31.2772,121.453,31.2546,121.4561
25692,0,75.0,32.0,60.0,7.1,31.2713,121.4532,31.2353,121.4218
12365,1,57.0,47.0,28.0,4.1,31.2515,121.4771,31.2478,121.4766
22316,1,75.0,85.0,28.0,4.1,31.2778,121.4566,31.2824,121.4511
33823,1,7.0,8.0,29.0,4.2,31.2032,121.4777,31.2083,121.4822
13424,1,18.0,8.0,28.0,4.2,31.2134,121.4872,31.2067,121.482
27434,1,13.0,21.0,48.0,5.4,31.216,121.4381,31.225,121.4108
2607,2,18.0,19.0,29.0,3.7,31.2134,121.4872,31.2109,121.4925
36246,2,67.0,76.0,38.0,4.7,31.2687,121.4721,31.2792,121.4605
14018,2,15.0,13.0,39.0,5.199999999999999,31.2186,121.4593,31.2129,121.4394
9158,2,24.0,23.0,37.0,4.800000000000001,31.2247,121.4484,31.2273,121.431
33768,3,75.0,63.0,48.0,5.699999999999999,31.2798,121.4554,31.2617,121.4307
8541,3,57.0,58.0,36.0,4.2,31.2549,121.4759,31.2579,121.4896
27057,3,71.0,70.0,34.0,4.2,31.2786,121.4165,31.2729,121.4025
33225,4,75.0,85.0,32.0,4.7,31.2799,121.4582,31.2885,121.452
7770,4,75.0,85.0,34.0,4.7,31.2755,121.4578,31.2883,121.4566
7739,4,75.0,85.0,24.0,4.0,31.2778,121.4518,31.2811,121.4525
23887,4,24.0,26.0,42.0,5.6,31.2234,121.4445,31.2226,121.4699
12128,4,10.0,31.0,50.0,5.9,31.2112,121.4006,31.2386,121.4187
14839,4,57.0,57.0,34.0,4.7,31.2519,121.4721,31.26,121.4785
26335,4,13.0,12.0,31.0,4.4,31.2106,121.4369,31.2107,121.4268
35092,5,75.0,54.0,39.0,5.5,31.2709,121.4555,31.2535,121.4442
24329,5,71.0,60.0,30.0,4.6,31.2719,121.4121,31.2658,121.4019
4506,5,18.0,17.0,24.0,3.4,31.2192,121.4808,31.2194,121.4759
25975,5,24.0,24.0,25.0,3.6,31.2246,121.4457,31.2237,121.4414
23118,5,74.0,75.0,28.0,4.0,31.2731,121.4418,31.274,121.452
25101,5,57.0,57.0,27.0,4.1,31.2555,121.4761,31.2561,121.479
36869,6,75.0,65.0,24.0,4.0,31.2714,121.4541,31.2677,121.4538
24129,6,75.0,65.0,36.0,4.6000000000000005,31.2781,121.4502,31.2652,121.4572
34925,6,71.0,72.0,35.0,4.4,31.2729,121.4109,31.277,121.4282
36861,7,75.0,56.0,48.0,5.9,31.2761,121.4514,31.2549,121.4693
36273,7,27.0,18.0,34.0,4.6000000000000005,31.2243,121.4731,31.2194,121.49
34702,7,60.0,80.0,45.0,5.9,31.2664,121.4036,31.2897,121.4007
2818,7,75.0,76.0,26.0,3.4,31.2799,121.4582,31.2794,121.4615
15618,7,7.0,7.0,32.0,4.5,31.2025,121.4797,31.207,121.4737
6459,7,61.0,61.0,26.0,3.8,31.2635,121.4193,31.266,121.4156
11425,8,75.0,53.0,44.0,5.4,31.2785,121.4508,31.2595,121.4313
9682,8,75.0,44.0,51.0,6.200000000000001,31.2779,121.4547,31.2482,121.4447
23201,8,15.0,15.0,25.0,3.7,31.2132,121.4588,31.2138,121.4548
14592,8,75.0,85.0,29.0,4.1,31.2778,121.4518,31.2865,121.4513
9088,8,75.0,74.0,31.0,4.4,31.2718,121.457,31.2738,121.4475
1847,8,75.0,84.0,33.0,4.1,31.2754,121.4501,31.2863,121.4473
34782,9,75.0,76.0,26.0,3.8,31.2764,121.4598,31.2793,121.4623
9299,9,75.0,76.0,31.0,4.0,31.2702,121.4591,31.2793,121.4659
9450,9,71.0,61.0,30.0,4.1,31.2718,121.4164,31.2654,121.4185
9282,9,75.0,76.0,33.0,4.800000000000001,31.2713,121.4523,31.2795,121.4647
26993,9,12.0,13.0,35.0,4.800000000000001,31.2187,121.4237,31.2168,121.4387
7416,10,12.0,10.0,36.0,4.9,31.215,121.4262,31.2161,121.406
32774,10,75.0,54.0,40.0,5.4,31.275,121.4573,31.2592,121.442
34768,10,75.0,76.0,31.0,4.5,31.2799,121.4537,31.2796,121.4623
11115,10,97.0,97.0,32.0,4.4,31.2906,121.4778,31.296,121.4719
16225,10,10.0,0.0,31.0,4.6,31.216,121.4086,31.207,121.4069
15133,11,75.0,75.0,28.0,4.0,31.2714,121.4541,31.2731,121.4562
21792,11,75.0,84.0,39.0,4.699999999999999,31.279,121.4546,31.2894,121.44
23830,11,75.0,43.0,61.0,6.800000000000001,31.2792,121.4556,31.2416,121.4343
36573,11,75.0,52.0,56.0,6.6000000000000005,31.2716,121.4597,31.2528,121.4225
20960,11,61.0,60.0,31.0,4.7,31.2651,121.4146,31.2654,121.4037
7280,11,75.0,42.0,60.0,6.800000000000001,31.2762,121.457,31.2408,121.4294
11825,12,75.0,73.0,36.0,4.8,31.2719,121.4509,31.2743,121.431
17244,12,18.0,18.0,31.0,3.9,31.2137,121.4818,31.2121,121.4895
24565,12,75.0,73.0,39.0,4.8,31.2751,121.4579,31.2754,121.4373
13987,12,75.0,55.0,37.0,4.9,31.2734,121.4563,31.26,121.4591
37293,12,75.0,73.0,41.0,4.8,31.2762,121.457,31.2704,121.4363
1109,12,75.0,84.0,28.0,4.4,31.2778,121.4518,31.2825,121.4437
18011,13,75.0,55.0,45.0,5.4,31.2754,121.4501,31.2516,121.4527
3497,13,60.0,61.0,30.0,4.6,31.2664,121.4036,31.265,121.4145
30797,13,11.0,2.0,35.0,4.7,31.2152,121.4171,31.2025,121.422
32065,13,6.0,15.0,33.0,4.4,31.2063,121.4679,31.2144,121.4591
13376,13,71.0,71.0,22.0,3.5,31.2729,121.4109,31.2729,121.4104
28854,13,68.0,77.0,31.0,3.9,31.2644,121.4848,31.2715,121.479
15516,14,75.0,86.0,37.0,5.0,31.2781,121.4502,31.2816,121.47
32419,14,75.0,65.0,26.0,4.0,31.2714,121.4541,31.2667,121.4596
32386,14,75.0,75.0,26.0,3.3000000000000003,31.2788,121.4563,31.2792,121.4557
32388,14,75.0,74.0,33.0,4.4,31.2701,121.4523,31.2727,121.4402
7618,14,75.0,64.0,39.0,5.0,31.2778,121.4518,31.2617,121.4462
2787,14,75.0,86.0,41.0,5.2,31.2704,121.4515,31.2872,121.4666
32396,14,75.0,64.0,33.0,4.0,31.2706,121.4532,31.2643,121.4443
33125,14,75.0,74.0,29.0,4.1,31.2799,121.4574,31.2754,121.4491
37438,15,15.0,4.0,36.0,4.7,31.2152,121.455,31.2069,121.4447
8350,15,75.0,44.0,49.0,5.699999999999999,31.2714,121.4541,31.2454,121.4425
1111,15,75.0,75.0,27.0,3.9,31.2734,121.4563,31.2749,121.4519
11504,15,2.0,3.0,35.0,4.7,31.2003,121.42,31.2047,121.4332
21131,15,75.0,44.0,42.0,5.9,31.2704,121.4521,31.2463,121.4464
25022,15,75.0,63.0,35.0,5.1000000000000005,31.2701,121.452,31.2632,121.4374
37753,15,75.0,53.0,51.0,6.4,31.2799,121.4582,31.2565,121.4312
31829,16,75.0,75.0,27.0,3.9,31.2751,121.4579,31.2736,121.4513
14939,16,58.0,38.0,35.0,5.1000000000000005,31.252,121.486,31.2366,121.4824
30549,16,13.0,13.0,28.0,3.8,31.2106,121.4369,31.2129,121.436
