,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
13739,0,75.0,85.0,41.0,5.5,31.2704,121.4521,31.2892,121.4584
20711,0,75.0,54.0,46.0,5.2,31.2762,121.457,31.2547,121.4449
3017,0,75.0,64.0,39.0,5.1,31.2716,121.4597,31.2682,121.4402
14047,0,18.0,18.0,32.0,4.7,31.2194,121.4891,31.2127,121.4807
16208,0,75.0,65.0,31.0,3.9,31.2761,121.457,31.2685,121.4539
38791,0,35.0,25.0,32.0,4.3,31.2361,121.4527,31.2234,121.4513
10079,1,75.0,85.0,30.0,4.4,31.2761,121.4514,31.2855,121.4537
38289,1,2.0,12.0,30.0,4.1,31.2036,121.4276,31.2135,121.4275
8027,1,10.0,21.0,44.0,5.7,31.2112,121.4006,31.2291,121.4149
26775,1,97.0,97.0,27.0,3.6,31.2906,121.4778,31.2949,121.4773
26097,1,75.0,53.0,46.0,6.0,31.2787,121.4552,31.2579,121.4345
6128,1,3.0,3.0,29.0,4.4,31.2084,121.4345,31.2022,121.43
2579,1,69.0,79.0,39.0,4.8,31.2611,121.4985,31.2771,121.4902
27305,2,12.0,20.0,40.0,4.699999999999999,31.22,121.4211,31.2207,121.4026
17255,2,48.0,48.0,26.0,3.9,31.2459,121.4837,31.2453,121.4863
12462,2,35.0,25.0,35.0,5.1000000000000005,31.2356,121.4518,31.2204,121.4505
14141,2,12.0,20.0,42.0,5.7,31.215,121.4262,31.2257,121.4011
38790,2,35.0,25.0,36.0,4.7,31.2399,121.4559,31.225,121.4553
14166,3,18.0,9.0,40.0,5.0,31.2173,121.4813,31.2017,121.5
26337,3,11.0,11.0,28.0,3.6,31.2124,121.4159,31.2124,121.4188
963,3,44.0,54.0,30.0,4.0,31.2441,121.4404,31.251,121.4495
2506,3,33.0,24.0,34.0,4.6,31.231,121.4369,31.2251,121.4458
11843,3,35.0,36.0,25.0,3.7,31.2344,121.4596,31.2311,121.4622
36180,3,12.0,12.0,31.0,4.5,31.2102,121.4286,31.2178,121.4266
3281,3,80.0,70.0,40.0,4.699999999999999,31.2867,121.4038,31.2703,121.4059
20745,4,34.0,44.0,27.0,4.1,31.236,121.4469,31.2408,121.4485
28723,4,34.0,44.0,32.0,4.7,31.2361,121.4452,31.2468,121.4444
26290,4,31.0,40.0,34.0,4.4,31.2359,121.4171,31.243,121.4007
7468,4,24.0,34.0,30.0,4.1,31.2262,121.4419,31.2339,121.4426
32535,4,17.0,19.0,36.0,5.0,31.2116,121.4789,31.2172,121.4947
35202,4,25.0,28.0,44.0,5.4,31.2222,121.4568,31.2234,121.4814
3861,5,18.0,19.0,26.0,3.8,31.2134,121.4872,31.2171,121.4921
35660,5,61.0,90.0,55.0,6.3,31.265,121.4126,31.3,121.4058
9637,5,75.0,74.0,29.0,3.9,31.2747,121.4527,31.2793,121.4455
28534,5,75.0,87.0,42.0,4.8,31.272,121.4514,31.2814,121.4717
27805,5,46.0,35.0,42.0,4.9,31.2447,121.4684,31.2317,121.4531
32906,5,57.0,59.0,40.0,5.1,31.2563,121.4716,31.2564,121.4969
17704,5,72.0,70.0,33.0,4.9,31.2758,121.421,31.278,121.4064
16416,5,35.0,26.0,36.0,4.4,31.2317,121.4585,31.2222,121.4672
24220,6,24.0,34.0,36.0,4.6000000000000005,31.2203,121.4462,31.2334,121.4407
7696,6,24.0,24.0,27.0,4.0,31.2276,121.4402,31.2219,121.4438
18884,6,81.0,81.0,28.0,3.5,31.2858,121.4185,31.2859,121.4154
9280,6,75.0,76.0,34.0,4.4,31.2701,121.4523,31.2769,121.465
10010,6,75.0,41.0,68.0,8.100000000000001,31.2788,121.4563,31.2422,121.4103
31549,6,75.0,73.0,43.0,5.9,31.2799,121.4574,31.2732,121.43
23165,6,75.0,41.0,60.0,7.7,31.2751,121.4579,31.2469,121.417
25884,6,56.0,55.0,29.0,4.3,31.2507,121.4667,31.2517,121.4565
21393,7,7.0,6.0,34.0,4.5,31.2025,121.4797,31.2051,121.462
16629,7,57.0,57.0,30.0,4.3,31.2581,121.4703,31.2517,121.4751
1252,7,75.0,65.0,34.0,4.0,31.2702,121.4591,31.2616,121.4529
18955,7,7.0,8.0,24.0,3.5,31.2032,121.4777,31.2055,121.4803
37133,7,69.0,58.0,42.0,5.0,31.2671,121.4972,31.2558,121.4803
24270,7,56.0,56.0,30.0,3.9,31.2514,121.4666,31.2565,121.4633
18879,7,80.0,71.0,35.0,4.800000000000001,31.2867,121.4038,31.2745,121.4115
31837,8,13.0,22.0,36.0,4.8,31.2165,121.4365,31.229,121.4245
5340,8,24.0,14.0,33.0,4.5,31.2266,121.4427,31.2141,121.4445
8092,8,75.0,75.0,29.0,4.0,31.2779,121.4523,31.2722,121.4599
25980,8,75.0,75.0,29.0,4.0,31.2782,121.4571,31.2711,121.4562
5509,8,13.0,22.0,31.0,4.2,31.2138,121.4308,31.2228,121.4243
37422,8,61.0,50.0,37.0,5.1,31.2619,121.418,31.2523,121.4026
30948,8,75.0,56.0,37.0,4.9,31.2718,121.457,31.2555,121.4641
5595,8,13.0,25.0,37.0,4.9,31.2164,121.4349,31.2247,121.4525
37925,8,24.0,23.0,34.0,4.2,31.2297,121.4415,31.2215,121.4354
8109,9,75.0,75.0,27.0,3.9,31.2779,121.4547,31.2733,121.4585
6591,9,48.0,37.0,31.0,4.0,31.2459,121.4837,31.2391,121.4759
34418,9,75.0,75.0,27.0,3.7,31.2764,121.457,31.2775,121.4522
3871,9,81.0,71.0,31.0,4.2,31.2858,121.4185,31.2768,121.4191
9780,9,35.0,36.0,31.0,4.6,31.2356,121.4518,31.2352,121.4637
21974,9,10.0,12.0,38.0,5.0,31.2112,121.4006,31.2144,121.4234
8102,9,75.0,75.0,28.0,3.8,31.2772,121.453,31.2739,121.4546
30713,10,34.0,43.0,32.0,4.4,31.2396,121.4488,31.2414,121.4379
16007,10,80.0,70.0,33.0,4.2,31.2867,121.4038,31.2777,121.4019
7429,10,46.0,56.0,33.0,4.2,31.2447,121.4684,31.257,121.4623
1186,10,80.0,70.0,36.0,5.0,31.2867,121.4038,31.2717,121.4054
29691,10,57.0,59.0,41.0,5.1,31.2519,121.4721,31.2503,121.4962
17527,10,75.0,76.0,34.0,4.7,31.2785,121.4508,31.2769,121.4624
14652,10,71.0,72.0,37.0,4.4,31.2721,121.412,31.2763,121.4275
35464,10,2.0,2.0,27.0,4.1,31.2009,121.4216,31.2043,121.4271
39166,10,2.0,2.0,26.0,3.6,31.2041,121.425,31.2078,121.4243
23830,10,75.0,74.0,26.0,4.1,31.2713,121.4532,31.2734,121.4485
24687,11,75.0,74.0,29.0,4.3,31.272,121.4514,31.2755,121.4461
9440,11,75.0,64.0,44.0,5.1,31.2797,121.4558,31.2606,121.4433
31203,11,37.0,47.0,38.0,5.2,31.2307,121.4767,31.2499,121.479
33189,11,6.0,6.0,29.0,3.8,31.2023,121.4625,31.203,121.4687
17199,11,84.0,73.0,36.0,5.199999999999999,31.2892,121.4427,31.2762,121.4304
30944,11,75.0,75.0,32.0,3.8,31.2701,121.4523,31.2786,121.4518
9425,11,75.0,74.0,31.0,4.0,31.2751,121.4579,31.2795,121.448
11845,12,35.0,43.0,38.0,5.4,31.2378,121.4568,31.2427,121.4347
36158,12,17.0,27.0,29.0,4.2,31.2193,121.4794,31.2207,121.4736
20148,12,75.0,52.0,53.0,6.4,31.273,121.4573,31.2572,121.422
21437,12,75.0,63.0,47.0,5.9,31.2778,121.4566,31.2634,121.4306
8269,12,75.0,54.0,45.0,6.0,31.2772,121.453,31.2509,121.446
12440,12,38.0,15.0,46.0,6.1000000000000005,31.232,121.4862,31.219,121.4595
11285,12,71.0,61.0,31.0,4.6,31.2752,121.4161,31.2643,121.413
18000,12,12.0,12.0,28.0,3.9,31.2117,121.4299,31.216,121.4234
2406,13,24.0,34.0,35.0,4.6000000000000005,31.2278,121.4445,31.2396,121.4482
11290,13,71.0,50.0,42.0,5.2,31.2786,121.4165,31.2562,121.4095
28129,13,53.0,63.0,27.0,3.9,31.259,121.4362,31.2643,121.4347
21517,13,35.0,33.0,40.0,5.5,31.2397,121.4546,31.2313,121.4329
31237,13,97.0,96.0,32.0,3.9,31.293,121.47,31.2943,121.462
35635,13,68.0,78.0,40.0,5.199999999999999,31.2626,121.4855,31.2793,121.4899
4602,14,23.0,23.0,32.0,4.0,31.2289,121.4389,31.2243,121.4325
24648,14,71.0,71.0,29.0,3.6,31.2796,121.4179,31.2745,121.4146
12554,14,71.0,71.0,34.0,4.4,31.2703,121.4101,31.2784,121.4193
5021,14,75.0,55.0,40.0,5.2,31.2751,121.4579,31.2546,121.4598
7626,14,10.0,11.0,31.0,4.5,31.216,121.4086,31.2117,121.4174
7688,14,7.0,8.0,30.0,4.5,31.202,121.48,31.2081,121.4864
16544,14,11.0,21.0,28.0,4.1,31.2152,121.4171,31.2215,121.412
1210,14,75.0,65.0,30.0,4.5,31.2761,121.4514,31.269,121.4518
607,15,75.0,63.0,46.0,5.5,31.2799,121.4574,31.2627,121.4369
11422,15,24.0,14.0,28.0,4.4,31.2248,121.4449,31.2184,121.4482
13765,15,75.0,73.0,42.0,5.2,31.2797,121.4558,31.279,121.4324
31758,15,25.0,34.0,34.0,4.6000000000000005,31.2293,121.4595,31.2368,121.4496
35304,15,98.0,97.0,31.0,4.2,31.2985,121.4828,31.2983,121.4737
38029,15,18.0,18.0,28.0,3.4,31.2134,121.4872,31.2174,121.4865
18199,15,75.0,65.0,34.0,4.6000000000000005,31.2764,121.457,31.262,121.4565
10759,15,68.0,59.0,34.0,4.6000000000000005,31.2623,121.4815,31.2567,121.4942
33854,16,75.0,63.0,43.0,5.800000000000001,31.2723,121.4598,31.2669,121.4334
33869,16,75.0,52.0,54.0,6.3,31.2779,121.4523,31.2568,121.4203
