,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
37271,0,42.0,54.0,40.0,5.5,31.2425,121.4247,31.2511,121.447
17580,0,13.0,5.0,38.0,4.6000000000000005,31.2102,121.4391,31.2019,121.4526
43385,1,18.0,19.0,29.0,4.1,31.2134,121.4872,31.2151,121.4967
8033,1,14.0,5.0,35.0,4.5,31.2164,121.4483,31.2049,121.4513
35598,1,68.0,49.0,44.0,5.4,31.2626,121.4855,31.2412,121.4949
29228,1,17.0,18.0,31.0,4.1,31.2172,121.4782,31.2121,121.4863
11211,2,75.0,53.0,46.0,6.1000000000000005,31.2755,121.4578,31.2558,121.4399
26035,2,75.0,53.0,43.0,5.6000000000000005,31.2785,121.4508,31.2578,121.4376
26019,2,75.0,54.0,45.0,6.1000000000000005,31.275,121.4573,31.2522,121.4409
31967,2,13.0,12.0,24.0,3.4,31.2138,121.4308,31.215,121.4269
24559,3,75.0,43.0,54.0,6.7,31.2734,121.4563,31.2408,121.4374
30534,3,25.0,36.0,40.0,5.0,31.22,121.4515,31.2368,121.4673
9730,3,75.0,43.0,52.0,6.1,31.2713,121.4523,31.2404,121.4397
25552,3,48.0,49.0,35.0,4.4,31.2425,121.4824,31.2498,121.4982
12294,4,46.0,56.0,31.0,3.9,31.2431,121.462,31.2502,121.4645
21685,4,67.0,79.0,47.0,5.4,31.2691,121.4713,31.2784,121.4983
7867,4,18.0,8.0,39.0,5.2,31.2194,121.4891,31.2001,121.4894
19946,5,75.0,75.0,32.0,4.5,31.2792,121.4556,31.2721,121.4573
12622,5,71.0,60.0,32.0,3.9,31.2719,121.4121,31.2667,121.4066
22603,5,24.0,25.0,29.0,4.3,31.2233,121.4449,31.2202,121.4503
34769,5,75.0,76.0,31.0,4.5,31.2793,121.4593,31.2724,121.4666
32470,6,75.0,64.0,37.0,4.699999999999999,31.2718,121.457,31.2635,121.4406
28013,6,13.0,13.0,27.0,3.6,31.2112,121.4321,31.2161,121.4332
17651,6,75.0,65.0,40.0,4.8,31.2799,121.4574,31.2611,121.4562
23506,6,24.0,26.0,37.0,4.5,31.2291,121.4439,31.2275,121.46
38921,7,75.0,76.0,35.0,4.5,31.2743,121.4511,31.2767,121.4652
34972,7,18.0,16.0,41.0,5.3,31.2129,121.4862,31.21,121.4607
5143,7,13.0,13.0,33.0,4.2,31.2102,121.4391,31.2186,121.4317
20929,8,10.0,20.0,40.0,5.199999999999999,31.2112,121.4006,31.2255,121.4094
30531,8,35.0,34.0,35.0,4.2,31.2399,121.4559,31.2369,121.4427
1001,8,24.0,24.0,30.0,4.2,31.2214,121.4437,31.2245,121.4491
952,8,33.0,45.0,45.0,5.7,31.231,121.4369,31.2436,121.4595
40071,8,75.0,74.0,35.0,4.9,31.2778,121.4566,31.2703,121.4434
36554,9,34.0,45.0,41.0,5.3,31.2316,121.4431,31.2488,121.4549
19202,9,18.0,9.0,40.0,5.2,31.2192,121.4808,31.2088,121.4984
21725,9,34.0,45.0,35.0,4.2,31.238,121.4402,31.24,121.4534
10147,9,75.0,63.0,40.0,5.2,31.2702,121.4591,31.2648,121.4365
