,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
24721,0,75.0,41.0,64.0,7.7,31.275,121.4573,31.2446,121.4166
4138,0,17.0,18.0,31.0,4.2,31.2172,121.4782,31.2181,121.4894
13396,0,33.0,42.0,43.0,5.9,31.23,121.4355,31.2489,121.4203
36456,0,75.0,75.0,23.0,3.6,31.2751,121.4579,31.2768,121.4568
19856,0,6.0,5.0,32.0,4.2,31.2098,121.4619,31.2048,121.4549
35481,1,75.0,87.0,37.0,4.6000000000000005,31.2723,121.4598,31.2805,121.4734
30732,1,61.0,63.0,37.0,4.800000000000001,31.2651,121.4146,31.2675,121.4316
4598,1,61.0,61.0,28.0,3.9,31.2619,121.418,31.2698,121.4167
11290,1,80.0,71.0,36.0,4.6000000000000005,31.2867,121.4038,31.2793,121.4192
19972,1,12.0,13.0,34.0,4.6000000000000005,31.2165,121.4222,31.2161,121.4395
10649,2,18.0,18.0,28.0,3.6,31.2192,121.4808,31.2197,121.4884
8595,2,11.0,10.0,30.0,4.1,31.2186,121.4139,31.2179,121.4067
22067,2,75.0,76.0,38.0,5.1,31.2785,121.4508,31.2751,121.4691
19699,2,71.0,70.0,34.0,4.9,31.2761,121.4138,31.2706,121.4015
21844,2,6.0,7.0,31.0,4.1,31.2079,121.4604,31.2067,121.4706
9569,2,12.0,2.0,27.0,4.3,31.2117,121.4299,31.2086,121.4243
1446,3,57.0,57.0,24.0,3.4000000000000004,31.2539,121.4757,31.2541,121.4745
32653,3,24.0,25.0,28.0,3.4,31.2247,121.4484,31.2264,121.4502
26054,3,33.0,53.0,48.0,6.0,31.231,121.4369,31.2574,121.437
1158,4,75.0,73.0,34.0,4.7,31.2782,121.4571,31.2758,121.4398
37068,4,55.0,56.0,27.0,4.0,31.2527,121.4599,31.2531,121.4646
22152,4,75.0,65.0,29.0,4.3,31.2761,121.457,31.2698,121.4531
28887,4,75.0,86.0,37.0,5.1000000000000005,31.2787,121.4552,31.2859,121.4689
