,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
27296,0,56.0,56.0,28.0,3.8,31.2514,121.4666,31.2562,121.4676
21306,0,24.0,24.0,30.0,4.3,31.221,121.4415,31.2245,121.4489
33747,0,24.0,35.0,31.0,4.1,31.225,121.4473,31.2329,121.4556
18473,0,53.0,86.0,57.0,7.0,31.2502,121.4368,31.2807,121.465
39090,1,6.0,6.0,28.0,3.9,31.2014,121.4688,31.205,121.4677
10904,1,6.0,6.0,27.0,3.8,31.2063,121.4679,31.2026,121.4644
27626,1,73.0,64.0,36.0,5.199999999999999,31.2765,121.4383,31.2608,121.446
37660,1,7.0,18.0,29.0,4.5,31.202,121.48,31.2104,121.4818
8691,2,24.0,35.0,39.0,4.9,31.2214,121.4423,31.2393,121.4532
10732,2,53.0,43.0,32.0,4.3,31.2514,121.4322,31.2428,121.4366
22171,2,24.0,13.0,30.0,3.8,31.2229,121.4434,31.2154,121.4391
41737,2,75.0,65.0,34.0,5.0,31.2764,121.4598,31.2609,121.4591
21304,2,24.0,14.0,34.0,4.3,31.2267,121.4488,31.2141,121.45
23759,3,75.0,74.0,31.0,4.4,31.2762,121.457,31.2794,121.4449
14163,3,75.0,52.0,52.0,6.300000000000001,31.2717,121.4558,31.2535,121.4266
9668,3,75.0,65.0,26.0,4.3,31.2736,121.459,31.269,121.4572
13848,3,48.0,58.0,36.0,4.8,31.2425,121.4824,31.2584,121.4894
33278,4,44.0,34.0,29.0,3.8,31.2444,121.4465,31.2396,121.4437
5092,4,44.0,34.0,29.0,4.1,31.2415,121.4448,31.2341,121.4401
40587,4,25.0,15.0,34.0,5.0,31.2254,121.4586,31.2121,121.4504
24033,4,75.0,76.0,34.0,4.4,31.2713,121.4532,31.2747,121.4693
16235,4,13.0,3.0,30.0,4.1,31.2133,121.4319,31.21,121.4371
41435,5,48.0,58.0,35.0,4.7,31.2459,121.4837,31.2572,121.4846
23319,5,60.0,55.0,61.0,6.800000000000001,31.2664,121.4036,31.2534,121.4505
6747,5,34.0,32.0,40.0,4.699999999999999,31.238,121.4402,31.2329,121.4214
24663,5,75.0,63.0,48.0,5.5,31.2716,121.4597,31.2651,121.4312
18528,6,15.0,15.0,26.0,4.3,31.2152,121.455,31.2197,121.4573
7346,6,25.0,36.0,37.0,5.1,31.2205,121.4529,31.2328,121.4682
34955,6,24.0,25.0,31.0,4.5,31.2203,121.4462,31.2247,121.4552
3171,6,68.0,68.0,27.0,3.9,31.2653,121.4889,31.2681,121.4863
5250,7,12.0,12.0,27.0,4.1,31.2157,121.4284,31.2192,121.4246
571,7,75.0,43.0,47.0,6.3,31.2704,121.4515,31.2461,121.4336
33200,7,58.0,48.0,30.0,4.7,31.2571,121.4841,31.2461,121.4855
41920,7,67.0,77.0,28.0,4.1,31.2687,121.4721,31.2711,121.4761
9799,7,24.0,14.0,34.0,4.0,31.2214,121.4423,31.2117,121.4488
30215,8,75.0,56.0,46.0,5.800000000000001,31.2762,121.457,31.2517,121.4654
11230,8,58.0,76.0,48.0,6.200000000000001,31.2513,121.4844,31.2783,121.4683
29755,8,57.0,57.0,30.0,4.2,31.2555,121.4761,31.2561,121.4701
11746,8,24.0,32.0,40.0,5.1,31.2211,121.4432,31.2363,121.4299
25084,9,6.0,18.0,40.0,4.9,31.2025,121.4695,31.2151,121.4825
31241,9,24.0,15.0,27.0,4.0,31.2204,121.4481,31.2188,121.4542
3055,9,24.0,15.0,41.0,5.1,31.2297,121.4415,31.2146,121.4534
395,9,18.0,9.0,34.0,5.1000000000000005,31.2128,121.4818,31.205,121.4967
24600,9,13.0,13.0,34.0,4.4,31.2102,121.4391,31.2175,121.4318
25837,9,24.0,24.0,25.0,3.7,31.2259,121.45,31.2231,121.4487
30653,10,33.0,24.0,46.0,5.7,31.2395,121.4306,31.2201,121.4483
14281,10,74.0,84.0,30.0,4.4,31.2785,121.4419,31.2842,121.447
38260,10,34.0,44.0,36.0,4.6000000000000005,31.2329,121.4453,31.2461,121.4427
36335,10,8.0,16.0,42.0,5.7,31.2015,121.4822,31.2197,121.47
40425,11,24.0,25.0,30.0,3.8,31.225,121.4473,31.2212,121.4511
25611,11,43.0,42.0,30.0,3.8,31.2434,121.4352,31.2445,121.4258
31335,11,35.0,33.0,40.0,4.6,31.2351,121.4544,31.2317,121.4351
279,11,69.0,48.0,42.0,5.3,31.2606,121.4982,31.2408,121.4831
4824,12,24.0,35.0,38.0,4.7,31.2263,121.4456,31.2381,121.4564
32248,12,15.0,23.0,44.0,5.0,31.2163,121.4588,31.2258,121.4362
7513,12,24.0,43.0,47.0,5.9,31.2216,121.4493,31.2488,121.4388
36347,12,73.0,85.0,42.0,5.5,31.2765,121.4383,31.2874,121.4572
16305,13,25.0,5.0,44.0,5.4,31.2285,121.4504,31.208,121.4539
14907,13,27.0,17.0,30.0,4.2,31.2267,121.4772,31.2162,121.4748
22658,13,35.0,36.0,29.0,4.1,31.2335,121.4565,31.2308,121.4662
