,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
16232,0,61.0,70.0,35.0,4.6000000000000005,31.2651,121.4146,31.2781,121.4079
5052,0,7.0,7.0,26.0,3.7,31.2025,121.4797,31.2006,121.477
21674,0,57.0,58.0,28.0,4.4,31.2539,121.4757,31.2526,121.4851
30699,0,24.0,34.0,32.0,3.8,31.2235,121.4481,31.2319,121.4487
18093,0,52.0,63.0,40.0,5.1,31.252,121.4206,31.2615,121.4366
6767,0,24.0,34.0,34.0,5.0,31.2211,121.4432,31.2364,121.4426
33770,1,24.0,14.0,33.0,4.7,31.2214,121.4423,31.2103,121.4441
30908,1,24.0,23.0,31.0,4.6,31.2248,121.4449,31.2216,121.4338
25643,1,75.0,43.0,62.0,7.1000000000000005,31.2792,121.4556,31.2411,121.4348
31749,1,12.0,10.0,38.0,4.5,31.2187,121.4237,31.2197,121.4056
2182,1,75.0,76.0,30.0,4.3,31.2764,121.457,31.2704,121.4652
18279,2,12.0,12.0,27.0,4.1,31.215,121.4262,31.215,121.43
33316,2,61.0,70.0,36.0,5.0,31.2619,121.418,31.2782,121.4098
18834,2,61.0,51.0,38.0,4.7,31.2651,121.4146,31.252,121.4198
15604,2,69.0,59.0,29.0,3.8,31.2644,121.4987,31.2567,121.4937
15480,2,90.0,82.0,43.0,5.2,31.2969,121.4022,31.2825,121.4242
118,3,35.0,35.0,27.0,4.0,31.2361,121.4527,31.2341,121.4545
5699,3,54.0,44.0,34.0,4.7,31.2597,121.4484,31.2448,121.4471
1529,3,12.0,22.0,28.0,4.0,31.22,121.4211,31.2204,121.4294
20784,3,89.0,89.0,24.0,4.0,31.2859,121.4915,31.2878,121.4933
9970,3,56.0,65.0,41.0,5.0,31.2507,121.4667,31.2662,121.4505
18972,3,17.0,16.0,30.0,4.1,31.2112,121.4712,31.212,121.4656
7012,4,7.0,5.0,43.0,5.6,31.2025,121.4797,31.2083,121.4547
11666,4,68.0,68.0,32.0,4.2,31.2665,121.4813,31.2632,121.4883
35366,4,97.0,97.0,32.0,3.8,31.2906,121.4778,31.2981,121.4796
8459,4,75.0,73.0,41.0,5.6,31.2788,121.4563,31.2768,121.4321
20401,4,75.0,73.0,39.0,5.0,31.2755,121.4585,31.2728,121.4369
19185,5,25.0,25.0,22.0,3.4000000000000004,31.2254,121.4586,31.2242,121.4566
18338,5,75.0,75.0,24.0,3.4,31.2709,121.4555,31.2738,121.4544
18337,5,75.0,65.0,26.0,4.2,31.2701,121.4523,31.2656,121.4565
6368,5,75.0,32.0,65.0,8.0,31.2778,121.4518,31.2358,121.4218
13710,5,18.0,7.0,39.0,4.8,31.2153,121.4892,31.2083,121.4707
7571,6,24.0,35.0,40.0,4.8,31.2246,121.4457,31.2369,121.4579
2374,6,97.0,87.0,33.0,4.6,31.2906,121.4778,31.2804,121.4763
13423,6,43.0,52.0,34.0,4.5,31.2427,121.4365,31.2531,121.43
23469,6,13.0,22.0,41.0,5.2,31.2106,121.4369,31.2257,121.4246
20745,7,75.0,76.0,28.0,4.2,31.2734,121.4563,31.2713,121.4646
31953,7,18.0,19.0,25.0,3.4,31.2153,121.4892,31.2155,121.494
28129,7,12.0,12.0,29.0,3.8,31.215,121.4262,31.22,121.4258
16431,7,2.0,2.0,26.0,3.9,31.2034,121.4228,31.2055,121.423
