,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
486,0,18.0,8.0,36.0,4.800000000000001,31.2173,121.4813,31.2043,121.4819
41643,0,75.0,54.0,42.0,5.2,31.2718,121.457,31.2533,121.4421
12559,1,48.0,49.0,32.0,3.9,31.2425,121.4824,31.2486,121.49
17975,1,75.0,65.0,31.0,3.8,31.2713,121.4523,31.2642,121.4525
9214,1,75.0,76.0,32.0,4.5,31.2782,121.4571,31.2719,121.4688
14575,2,37.0,47.0,35.0,4.6000000000000005,31.2307,121.4767,31.2449,121.4714
22507,2,33.0,35.0,44.0,5.3,31.2395,121.4306,31.2308,121.4522
29865,2,75.0,76.0,36.0,4.4,31.2701,121.4523,31.2778,121.4622
35486,3,75.0,84.0,36.0,4.7,31.2782,121.4571,31.2827,121.4422
35117,3,48.0,59.0,35.0,4.2,31.2465,121.4877,31.2548,121.4967
22567,3,15.0,5.0,30.0,3.8,31.2108,121.454,31.2037,121.451
12622,3,17.0,6.0,35.0,4.7,31.2144,121.4709,31.2019,121.4647
35490,4,75.0,75.0,23.0,3.9,31.2747,121.4527,31.2734,121.4526
41844,4,71.0,61.0,30.0,4.2,31.2727,121.4137,31.2618,121.4163
27835,4,75.0,41.0,57.0,7.199999999999999,31.2781,121.4502,31.2497,121.4197
17751,4,24.0,25.0,36.0,4.3,31.2262,121.4479,31.2208,121.4597
2043,5,35.0,26.0,38.0,5.5,31.24,121.4575,31.2211,121.4607
26810,5,68.0,56.0,40.0,5.1,31.2626,121.4855,31.2571,121.4672
1378,5,10.0,10.0,29.0,4.4,31.2112,121.4006,31.2148,121.4078
30732,5,10.0,10.0,24.0,3.5,31.2115,121.4025,31.2152,121.4045
16601,6,57.0,58.0,39.0,4.8,31.2581,121.4703,31.2502,121.4894
17745,6,25.0,25.0,31.0,4.2,31.2218,121.4565,31.2288,121.4541
962,6,25.0,24.0,36.0,4.800000000000001,31.2293,121.4595,31.2247,121.4455
4983,6,13.0,31.0,50.0,5.800000000000001,31.2138,121.4308,31.2397,121.4137
36864,6,24.0,44.0,38.0,5.5,31.2216,121.4493,31.2408,121.4459
25238,7,61.0,71.0,26.0,3.8,31.27,121.4154,31.2741,121.4119
38160,7,48.0,37.0,38.0,5.0,31.2459,121.4837,31.2339,121.4764
12850,7,75.0,74.0,29.0,4.4,31.2747,121.4527,31.2772,121.4449
30075,7,12.0,2.0,33.0,4.4,31.215,121.4262,31.2022,121.4298
10668,7,48.0,58.0,34.0,4.3,31.2465,121.4877,31.2555,121.4854
42537,8,75.0,85.0,33.0,4.1,31.275,121.4573,31.2836,121.4519
14163,8,56.0,46.0,32.0,4.5,31.2514,121.4666,31.2448,121.4686
32427,9,25.0,25.0,27.0,4.1,31.2222,121.4568,31.2275,121.4563
575,9,24.0,34.0,36.0,4.699999999999999,31.2204,121.4481,31.2379,121.4437
32928,9,69.0,88.0,43.0,5.6000000000000005,31.2611,121.4985,31.2808,121.4817
1568,10,15.0,15.0,26.0,3.5,31.2108,121.454,31.2107,121.4519
38286,10,25.0,23.0,32.0,4.6000000000000005,31.226,121.4521,31.2242,121.4367
20972,10,7.0,6.0,35.0,4.4,31.2008,121.4797,31.2006,121.4652
31805,10,24.0,36.0,42.0,5.1,31.2214,121.4403,31.2331,121.4617
37006,10,75.0,42.0,54.0,6.6000000000000005,31.272,121.4514,31.2422,121.4278
42246,11,33.0,25.0,48.0,5.4,31.2395,121.4306,31.2214,121.4539
23652,11,75.0,75.0,27.0,3.7,31.2793,121.4593,31.2796,121.4523
10903,11,24.0,33.0,25.0,4.1,31.2297,121.4414,31.231,121.4384
12685,12,24.0,44.0,47.0,6.3,31.2221,121.4402,31.2498,121.4494
42242,12,33.0,25.0,42.0,5.1,31.2346,121.4326,31.226,121.4514
15360,12,22.0,22.0,32.0,4.0,31.2268,121.4202,31.2221,121.428
29454,12,11.0,0.0,38.0,4.8,31.2187,121.4147,31.203,121.4044
6077,12,7.0,6.0,36.0,4.6,31.202,121.48,31.2036,121.4609
36858,13,34.0,23.0,34.0,4.4,31.236,121.4469,31.2262,121.4364
7889,13,2.0,13.0,38.0,5.0,31.2036,121.4276,31.2178,121.4392
3333,13,75.0,64.0,39.0,5.5,31.2778,121.4566,31.2627,121.442
34661,13,24.0,23.0,32.0,4.4,31.2254,121.4403,31.2246,121.432
8231,13,18.0,18.0,30.0,4.2,31.2137,121.4818,31.2122,121.489
15097,14,28.0,8.0,40.0,5.0,31.226,121.4812,31.2042,121.4875
3686,14,6.0,17.0,32.0,3.8,31.2075,121.4653,31.2146,121.471
19838,14,25.0,36.0,31.0,4.2,31.2253,121.4583,31.2343,121.4619
11824,14,25.0,25.0,30.0,4.3,31.221,121.4568,31.23,121.4584
6116,15,75.0,73.0,41.0,5.4,31.2792,121.4556,31.2711,121.4343
32610,15,75.0,54.0,42.0,4.8,31.2716,121.4597,31.2582,121.4439
6123,15,75.0,73.0,33.0,4.6000000000000005,31.2714,121.4541,31.2726,121.4387
10443,15,75.0,85.0,28.0,4.0,31.2799,121.4574,31.282,121.4599
20161,15,7.0,17.0,31.0,4.6,31.2097,121.4792,31.218,121.4715
21117,16,35.0,24.0,38.0,5.0,31.2383,121.459,31.2263,121.4488
3569,16,68.0,67.0,29.0,4.0,31.2656,121.4871,31.263,121.4795
8214,16,17.0,9.0,45.0,6.1000000000000005,31.2112,121.4712,31.2,121.4977
3434,16,71.0,61.0,40.0,5.199999999999999,31.2796,121.4179,31.2625,121.4161
33144,16,35.0,45.0,37.0,5.3,31.2323,121.4515,31.2474,121.4582
43483,17,75.0,73.0,44.0,5.1,31.2736,121.459,31.2767,121.4351
42546,17,75.0,74.0,27.0,3.6,31.2701,121.452,31.2753,121.4475
27856,17,75.0,74.0,30.0,4.2,31.2751,121.4579,31.2705,121.4478
28817,17,75.0,64.0,31.0,4.4,31.2761,121.4514,31.2677,121.4477
12951,17,18.0,16.0,32.0,4.2,31.2137,121.4818,31.2108,121.4675
13186,17,75.0,64.0,42.0,5.0,31.2799,121.4582,31.2618,121.4475
28763,18,24.0,35.0,36.0,4.2,31.2267,121.4488,31.2374,121.4554
18620,18,17.0,17.0,29.0,4.0,31.2108,121.4719,31.213,121.4788
12740,18,80.0,70.0,36.0,4.2,31.2867,121.4038,31.274,121.4079
12825,18,75.0,55.0,49.0,5.699999999999999,31.2779,121.4547,31.2502,121.4564
18593,19,34.0,35.0,26.0,4.0,31.236,121.4469,31.2345,121.4502
26188,19,71.0,72.0,32.0,4.1,31.2711,121.42,31.2773,121.4253
12937,19,97.0,95.0,33.0,4.2,31.293,121.47,31.2969,121.4591
25893,19,45.0,46.0,34.0,4.5,31.2417,121.456,31.2478,121.4686
