,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
12197,0,61.0,70.0,33.0,4.6,31.2651,121.4146,31.272,121.405
12321,0,75.0,76.0,34.0,4.1,31.2743,121.4511,31.2776,121.461
36587,0,72.0,71.0,35.0,4.4,31.2737,121.427,31.2711,121.4141
2564,0,64.0,42.0,47.0,5.9,31.267,121.447,31.2477,121.4246
20038,0,71.0,60.0,38.0,5.1,31.279,121.4146,31.2635,121.4046
23082,1,75.0,84.0,42.0,5.1,31.2734,121.4563,31.2873,121.4417
33953,1,33.0,44.0,42.0,5.1,31.2305,121.4318,31.2473,121.4458
9444,1,54.0,54.0,27.0,4.2,31.2597,121.4412,31.2596,121.4465
26092,1,72.0,80.0,39.0,4.8,31.2737,121.427,31.2858,121.4092
22793,2,25.0,27.0,40.0,5.3,31.226,121.4521,31.2255,121.4708
7126,2,90.0,80.0,29.0,4.1,31.2935,121.4029,31.2879,121.4076
32190,2,75.0,41.0,62.0,7.5,31.2709,121.4555,31.2435,121.4164
32197,2,75.0,52.0,51.0,6.2,31.2761,121.4514,31.2511,121.4275
16663,2,58.0,57.0,38.0,5.0,31.251,121.4848,31.2573,121.4702
25242,2,80.0,80.0,24.0,3.9,31.2867,121.4038,31.2847,121.4048
32152,2,75.0,52.0,55.0,6.7,31.2772,121.453,31.251,121.4265
7083,2,13.0,22.0,40.0,5.3,31.2133,121.4319,31.2272,121.42
14935,3,12.0,14.0,38.0,5.4,31.22,121.4211,31.2167,121.4426
17402,3,24.0,13.0,40.0,5.1,31.225,121.4473,31.2105,121.4344
4982,3,24.0,13.0,37.0,4.6,31.2275,121.4445,31.2106,121.4398
29942,3,75.0,65.0,40.0,4.9,31.279,121.4546,31.2621,121.4576
7791,3,61.0,60.0,32.0,4.5,31.2651,121.4146,31.26,121.4079
27491,3,15.0,16.0,31.0,4.2,31.211,121.4567,31.2171,121.4601
31822,4,61.0,70.0,34.0,4.800000000000001,31.2651,121.4146,31.2723,121.4031
8716,4,74.0,65.0,34.0,5.1000000000000005,31.2728,121.4429,31.2692,121.4583
8065,4,23.0,34.0,32.0,4.0,31.2282,121.4351,31.2329,121.4469
3904,4,44.0,43.0,29.0,4.2,31.2408,121.4495,31.2403,121.4399
1394,5,44.0,42.0,30.0,4.4,31.2441,121.4404,31.2461,121.4286
17512,5,75.0,65.0,37.0,4.6000000000000005,31.2797,121.4558,31.2655,121.4588
