,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
2792,0,75.0,76.0,30.0,4.0,31.2717,121.4558,31.2761,121.463
17216,0,67.0,68.0,39.0,5.1,31.2687,121.4721,31.2623,121.489
17388,0,75.0,76.0,28.0,4.2,31.2701,121.452,31.2701,121.462
36765,1,2.0,3.0,39.0,5.0,31.205,121.4216,31.2001,121.4393
35045,1,25.0,45.0,38.0,5.0,31.226,121.4521,31.2416,121.4595
20105,1,10.0,1.0,34.0,4.2,31.216,121.4086,31.2036,121.4109
4628,2,48.0,58.0,32.0,4.9,31.2459,121.4837,31.2574,121.4831
24711,2,75.0,85.0,36.0,5.0,31.2719,121.4509,31.2883,121.4535
26091,2,80.0,80.0,28.0,3.9,31.2867,121.4038,31.2832,121.4004
12400,3,35.0,25.0,32.0,3.9,31.2302,121.453,31.2221,121.4554
41856,3,24.0,25.0,33.0,4.0,31.2275,121.4445,31.2233,121.4548
21432,3,6.0,7.0,37.0,4.699999999999999,31.2079,121.4604,31.2029,121.4781
3323,4,13.0,3.0,31.0,4.3,31.2104,121.4345,31.2014,121.4379
37801,4,24.0,24.0,29.0,4.5,31.2218,121.4411,31.226,121.4473
28843,4,56.0,45.0,34.0,4.6000000000000005,31.2514,121.4666,31.2469,121.45
6870,4,22.0,23.0,26.0,3.7,31.2261,121.4274,31.2299,121.4321
20799,4,75.0,65.0,28.0,3.6,31.2706,121.4532,31.2667,121.4561
23455,5,12.0,2.0,30.0,4.0,31.2123,121.4268,31.2045,121.4237
13375,5,35.0,26.0,34.0,4.6000000000000005,31.2378,121.4568,31.2232,121.4614
16884,5,13.0,13.0,26.0,3.9,31.2165,121.4365,31.2141,121.4399
6447,5,75.0,65.0,36.0,5.0,31.2785,121.4508,31.2606,121.4517
15591,5,18.0,19.0,31.0,4.1,31.2129,121.4862,31.2102,121.4979
28914,6,75.0,85.0,36.0,4.8,31.2717,121.4558,31.2883,121.46
39770,6,22.0,32.0,27.0,3.4,31.2292,121.4243,31.2318,121.4267
6679,6,54.0,43.0,39.0,5.3,31.2597,121.4484,31.2476,121.4336
37956,6,6.0,17.0,33.0,4.4,31.2063,121.4679,31.2148,121.4798
13441,7,25.0,24.0,33.0,4.1,31.2254,121.4586,31.2207,121.4492
3263,7,75.0,44.0,54.0,7.0,31.2764,121.4598,31.2423,121.4425
26090,7,80.0,70.0,32.0,4.5,31.2867,121.4038,31.2786,121.4047
20015,7,24.0,26.0,38.0,5.4,31.2278,121.4445,31.2202,121.4649
