,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
22801,0,6.0,16.0,34.0,4.5,31.2048,121.4696,31.2182,121.4698
8993,0,75.0,55.0,30.0,4.7,31.2701,121.452,31.2599,121.4565
17340,0,24.0,25.0,32.0,4.5,31.2213,121.4438,31.228,121.4555
1951,0,12.0,31.0,36.0,5.1000000000000005,31.2187,121.4237,31.2317,121.4158
6021,0,24.0,45.0,45.0,5.3,31.2267,121.4488,31.2487,121.4597
32073,0,6.0,7.0,29.0,4.4,31.2059,121.4635,31.2082,121.4726
32619,1,35.0,25.0,31.0,4.0,31.2317,121.4585,31.2287,121.4509
37022,1,31.0,31.0,34.0,4.3,31.2304,121.4128,31.2385,121.4198
20388,1,75.0,75.0,32.0,4.3,31.2798,121.4554,31.2701,121.4552
35044,1,75.0,86.0,34.0,4.5,31.275,121.4573,31.2864,121.4632
215,1,75.0,52.0,60.0,6.8,31.2799,121.4537,31.25,121.4243
31248,2,2.0,2.0,27.0,3.4,31.2034,121.4228,31.2008,121.4228
1346,2,69.0,69.0,29.0,4.1,31.2639,121.4922,31.2664,121.4989
19831,2,80.0,70.0,28.0,3.8,31.2867,121.4038,31.2799,121.4
15217,2,31.0,42.0,39.0,5.5,31.2324,121.4117,31.2473,121.4271
21898,2,24.0,23.0,32.0,4.9,31.2234,121.4445,31.2284,121.4322
25103,3,57.0,57.0,28.0,4.0,31.2549,121.4759,31.2547,121.472
14564,3,12.0,2.0,33.0,4.5,31.2165,121.4222,31.2051,121.4298
24500,3,12.0,21.0,40.0,5.3,31.2178,121.425,31.2295,121.4111
20479,4,75.0,85.0,35.0,4.800000000000001,31.2734,121.4563,31.2849,121.4511
24309,4,24.0,25.0,36.0,4.2,31.2278,121.4411,31.2209,121.4532
30266,4,33.0,32.0,33.0,4.3,31.2395,121.4306,31.2311,121.4266
19077,4,75.0,64.0,39.0,5.0,31.2762,121.457,31.2604,121.4489
35076,4,75.0,64.0,30.0,4.1,31.2713,121.4523,31.267,121.45
6102,4,33.0,43.0,36.0,5.1,31.23,121.4355,31.2464,121.436
18842,4,33.0,43.0,36.0,4.6000000000000005,31.2332,121.4394,31.2452,121.4328
495,5,24.0,24.0,26.0,3.4,31.2291,121.4439,31.2269,121.4414
17046,5,12.0,1.0,37.0,4.8,31.2117,121.4299,31.2036,121.4115
30899,5,80.0,80.0,25.0,3.7,31.2867,121.4038,31.2856,121.4058
20482,5,75.0,85.0,26.0,4.1,31.2799,121.4537,31.2842,121.4525
11574,5,25.0,35.0,33.0,4.4,31.2293,121.4595,31.2383,121.4508
322,5,61.0,70.0,40.0,4.699999999999999,31.2651,121.4146,31.2783,121.4038
37835,6,10.0,11.0,28.0,3.6,31.216,121.4086,31.2147,121.4148
6973,6,18.0,9.0,37.0,4.6,31.2167,121.4811,31.2087,121.499
9445,6,71.0,72.0,31.0,3.9,31.2747,121.4126,31.2722,121.4202
9006,7,75.0,84.0,29.0,4.5,31.2797,121.4558,31.2843,121.4493
21743,7,75.0,84.0,39.0,5.3,31.2714,121.4541,31.2849,121.442
