,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
35495,0,25.0,25.0,25.0,3.7,31.2294,121.4534,31.2279,121.4535
8107,0,60.0,61.0,28.0,3.8,31.2664,121.4036,31.27,121.4127
38491,0,53.0,73.0,47.0,6.0,31.2502,121.4368,31.2794,121.4365
23688,0,53.0,73.0,42.0,5.4,31.2502,121.4368,31.2719,121.4391
6747,0,6.0,5.0,28.0,4.2,31.2063,121.4679,31.2097,121.4588
3272,1,12.0,2.0,39.0,4.8,31.2187,121.4237,31.2012,121.4228
5799,1,71.0,70.0,31.0,4.5,31.2721,121.412,31.2783,121.4038
469,1,71.0,70.0,28.0,3.9,31.2759,121.412,31.2721,121.4087
13304,1,59.0,68.0,34.0,5.1000000000000005,31.2543,121.4919,31.2676,121.4859
31311,1,57.0,57.0,31.0,3.8,31.2512,121.4754,31.2597,121.4721
23085,1,69.0,59.0,28.0,4.4,31.2632,121.498,31.2554,121.4937
28791,2,24.0,35.0,33.0,4.9,31.2291,121.4439,31.2364,121.4567
10669,2,12.0,11.0,30.0,4.2,31.22,121.4211,31.2191,121.4154
20751,2,35.0,43.0,40.0,5.3,31.2361,121.4527,31.2498,121.436
13890,2,75.0,55.0,40.0,5.0,31.2701,121.452,31.2504,121.4593
29252,2,6.0,6.0,25.0,3.5,31.204,121.4664,31.2018,121.4681
40183,2,75.0,65.0,35.0,4.800000000000001,31.2747,121.4527,31.2606,121.4533
41418,3,67.0,79.0,43.0,5.800000000000001,31.2687,121.4721,31.2731,121.499
35424,3,71.0,60.0,26.0,4.0,31.2706,121.4147,31.2676,121.409
18029,3,75.0,76.0,32.0,4.800000000000001,31.2787,121.4552,31.2709,121.4676
35941,3,7.0,18.0,29.0,4.2,31.2097,121.4792,31.2125,121.4863
5872,3,25.0,13.0,43.0,5.6000000000000005,31.2294,121.4534,31.2118,121.4359
32839,3,75.0,85.0,37.0,4.9,31.2728,121.4597,31.2885,121.4592
27503,3,72.0,71.0,38.0,4.5,31.2737,121.427,31.2747,121.4102
19909,4,13.0,3.0,35.0,4.800000000000001,31.2138,121.4308,31.2019,121.4392
38520,4,75.0,85.0,37.0,4.699999999999999,31.2713,121.4523,31.2872,121.4538
5096,4,13.0,3.0,24.0,3.8,31.2106,121.4369,31.2092,121.4383
18359,4,11.0,2.0,36.0,4.6,31.21,121.4144,31.2001,121.4299
34181,4,80.0,80.0,23.0,3.8,31.2867,121.4038,31.2879,121.4046
