,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
12329,0,75.0,56.0,46.0,5.5,31.2798,121.4554,31.2592,121.4695
35399,0,24.0,24.0,29.0,3.7,31.2218,121.4411,31.2267,121.4426
4790,0,12.0,11.0,35.0,4.4,31.2102,121.4286,31.2189,121.4188
40515,0,75.0,56.0,50.0,6.500000000000001,31.2797,121.4558,31.251,121.4688
22786,1,24.0,35.0,39.0,5.0,31.2229,121.4434,31.236,121.457
14506,1,97.0,97.0,25.0,3.5,31.2906,121.4778,31.2915,121.475
5837,1,24.0,24.0,27.0,3.9,31.2267,121.4488,31.2225,121.4458
23569,2,7.0,17.0,38.0,5.1000000000000005,31.2032,121.4777,31.2167,121.4754
23430,2,75.0,60.0,70.0,7.7,31.2716,121.4597,31.2615,121.4012
37527,2,75.0,60.0,59.0,7.000000000000001,31.2709,121.4555,31.2611,121.4092
40793,2,75.0,63.0,48.0,5.800000000000001,31.2755,121.4578,31.2639,121.4318
20559,2,24.0,23.0,26.0,4.0,31.2262,121.4419,31.2245,121.4383
41047,3,71.0,71.0,24.0,4.1,31.2759,121.412,31.2786,121.4141
8562,3,25.0,35.0,29.0,4.2,31.2253,121.4558,31.2305,121.4517
30695,3,10.0,12.0,37.0,4.9,31.216,121.4086,31.2132,121.4245
13812,3,18.0,9.0,32.0,4.800000000000001,31.2128,121.4818,31.2053,121.4921
12533,4,24.0,45.0,40.0,4.9,31.2278,121.4411,31.2434,121.4518
27396,4,31.0,41.0,31.0,4.1,31.2392,121.4189,31.2466,121.4165
38784,4,10.0,12.0,43.0,5.800000000000001,31.2112,121.4006,31.2187,121.4274
40415,4,24.0,34.0,31.0,4.3,31.2258,121.4479,31.2322,121.4419
2591,4,15.0,25.0,36.0,4.9,31.2134,121.4521,31.2289,121.4545
609,5,24.0,23.0,29.0,3.8,31.2204,121.4481,31.2243,121.4394
38773,5,75.0,73.0,40.0,5.4,31.2755,121.4585,31.2711,121.4371
37063,5,23.0,43.0,35.0,4.6000000000000005,31.2289,121.4389,31.2435,121.4359
38150,5,75.0,76.0,30.0,3.9,31.2706,121.4532,31.2717,121.4605
49,6,61.0,60.0,33.0,4.6000000000000005,31.27,121.4154,31.2618,121.4034
14180,6,75.0,41.0,62.0,7.800000000000001,31.2779,121.4523,31.2425,121.4185
32621,6,15.0,15.0,29.0,4.2,31.2132,121.4588,31.2166,121.4506
20922,7,24.0,25.0,32.0,4.3,31.2266,121.4427,31.224,121.4552
34547,7,69.0,58.0,33.0,4.3,31.2632,121.498,31.2564,121.486
39933,7,24.0,33.0,29.0,4.1,31.2297,121.4415,31.2367,121.4392
