,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
30105,0,68.0,69.0,30.0,4.4,31.2653,121.4889,31.27,121.4993
14846,0,24.0,24.0,28.0,3.7,31.2234,121.4445,31.2266,121.443
35628,0,57.0,46.0,37.0,4.4,31.2555,121.4761,31.2461,121.4628
4738,0,75.0,86.0,34.0,4.0,31.2751,121.4579,31.2846,121.4638
35569,0,54.0,53.0,32.0,4.5,31.2541,121.4465,31.2524,121.4342
8648,0,57.0,46.0,32.0,4.6,31.2581,121.4703,31.2476,121.468
36122,0,10.0,0.0,34.0,4.0,31.2115,121.4025,31.2003,121.4032
16086,1,75.0,75.0,30.0,3.7,31.2751,121.4579,31.2716,121.4543
35714,1,35.0,45.0,26.0,4.0,31.2397,121.4546,31.2441,121.4565
26726,1,48.0,38.0,32.0,4.3,31.2459,121.4837,31.2337,121.4876
25855,2,35.0,15.0,43.0,5.6,31.2383,121.4529,31.2165,121.4514
15556,2,7.0,8.0,32.0,4.4,31.2015,121.4765,31.2071,121.4874
1329,2,48.0,48.0,30.0,4.2,31.2425,121.4824,31.2418,121.4883
32587,3,75.0,75.0,30.0,4.0,31.2704,121.4515,31.2795,121.4532
34870,3,24.0,43.0,36.0,4.699999999999999,31.2275,121.4445,31.243,121.4356
5581,3,75.0,75.0,31.0,4.3,31.2761,121.4514,31.2703,121.4589
19432,3,17.0,27.0,41.0,5.0,31.2116,121.4789,31.2296,121.4767
4531,4,17.0,18.0,32.0,4.5,31.2112,121.4712,31.2186,121.4833
19147,4,23.0,13.0,36.0,4.5,31.2289,121.4389,31.217,121.439
21894,4,75.0,56.0,40.0,4.9,31.2717,121.4558,31.257,121.4686
3904,4,18.0,18.0,26.0,4.1,31.2134,121.4872,31.2187,121.4851
8404,4,75.0,56.0,45.0,5.3,31.2797,121.4558,31.2581,121.4639
25322,5,75.0,73.0,43.0,5.5,31.2762,121.457,31.2787,121.4308
38823,5,75.0,63.0,43.0,5.2,31.2792,121.4556,31.2698,121.4312
15502,5,12.0,0.0,45.0,5.6000000000000005,31.215,121.4262,31.2005,121.4045
