,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
25508,0,75.0,60.0,62.0,7.4,31.2764,121.457,31.2692,121.4059
25343,0,33.0,43.0,33.0,4.1,31.2395,121.4306,31.249,121.433
38313,0,61.0,71.0,38.0,5.199999999999999,31.2619,121.418,31.2765,121.4108
25542,0,75.0,60.0,70.0,7.6,31.2755,121.4585,31.266,121.4002
14754,1,12.0,31.0,46.0,5.800000000000001,31.2117,121.4299,31.2367,121.4191
27369,1,33.0,26.0,45.0,5.800000000000001,31.2312,121.4394,31.2228,121.4657
31563,1,37.0,37.0,32.0,4.4,31.2307,121.4767,31.2373,121.474
24049,2,89.0,98.0,33.0,4.3,31.2883,121.499,31.2907,121.4843
6190,2,68.0,58.0,29.0,4.3,31.2626,121.4855,31.2541,121.4861
36947,2,23.0,35.0,45.0,5.9,31.2221,121.4345,31.2382,121.4533
35712,3,12.0,12.0,26.0,3.4,31.2135,121.4231,31.2169,121.4215
15130,3,12.0,12.0,30.0,4.5,31.2157,121.4284,31.2143,121.4204
37063,3,13.0,12.0,31.0,3.8,31.2102,121.4391,31.2115,121.4288
21653,4,25.0,15.0,33.0,4.7,31.2261,121.4596,31.2165,121.4523
24622,4,35.0,25.0,32.0,4.2,31.2302,121.453,31.2203,121.4505
24619,4,25.0,34.0,35.0,4.800000000000001,31.226,121.4521,31.2338,121.4412
735,5,24.0,22.0,36.0,4.699999999999999,31.2259,121.45,31.2244,121.4292
9695,5,24.0,24.0,27.0,3.5,31.2266,121.4427,31.2257,121.4473
10325,6,75.0,55.0,39.0,4.6,31.2736,121.459,31.2572,121.4559
9019,6,24.0,24.0,30.0,4.1,31.2211,121.4432,31.2268,121.4451
6355,6,8.0,8.0,30.0,3.6,31.2076,121.4825,31.2032,121.4869
29868,7,24.0,24.0,26.0,3.7,31.2244,121.4482,31.2245,121.4481
31911,7,12.0,12.0,30.0,3.9,31.2102,121.4286,31.2168,121.4277
28659,7,24.0,23.0,34.0,4.7,31.2252,121.4493,31.2216,121.4346
1729,8,23.0,22.0,36.0,4.4,31.2289,121.4389,31.2215,121.4274
39050,8,75.0,43.0,61.0,6.9,31.2799,121.4537,31.2401,121.4396
