,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
23051,0,10.0,1.0,33.0,4.5,31.216,121.4086,31.2065,121.417
31938,0,75.0,42.0,50.0,6.0,31.2704,121.4515,31.2479,121.4223
15589,0,18.0,18.0,27.0,3.8,31.2137,121.4818,31.216,121.485
18094,0,52.0,63.0,39.0,5.4,31.2512,121.4264,31.2685,121.4339
15953,0,71.0,72.0,33.0,4.3,31.2729,121.4109,31.2755,121.4256
27552,1,18.0,29.0,34.0,4.4,31.2111,121.48,31.2204,121.4933
30897,1,2.0,1.0,36.0,5.1000000000000005,31.2036,121.4276,31.2021,121.4102
20783,1,89.0,88.0,35.0,4.9,31.2883,121.499,31.2849,121.4815
32749,1,89.0,88.0,32.0,4.4,31.2859,121.4915,31.289,121.4827
31301,2,13.0,13.0,28.0,3.9,31.2133,121.4319,31.2121,121.4398
20434,2,75.0,74.0,30.0,4.1,31.2761,121.4514,31.2718,121.4492
5695,2,54.0,54.0,32.0,4.3,31.2597,121.4484,31.2508,121.4449
19177,2,25.0,35.0,28.0,4.4,31.2269,121.4582,31.2315,121.4501
4595,3,12.0,31.0,39.0,4.6,31.2165,121.4222,31.2336,121.4162
29631,3,54.0,44.0,35.0,4.6000000000000005,31.2597,121.4484,31.2459,121.4416
25461,3,12.0,22.0,36.0,5.1,31.2114,121.4256,31.229,121.4279
2201,3,75.0,76.0,24.0,3.5,31.2734,121.4563,31.2741,121.4606
28703,3,8.0,8.0,27.0,3.9,31.2015,121.4822,31.2024,121.4864
16740,3,8.0,8.0,29.0,3.6,31.2063,121.4817,31.2046,121.4879
11434,4,97.0,97.0,25.0,3.5,31.293,121.47,31.2965,121.4725
35864,4,12.0,11.0,28.0,4.3,31.215,121.4262,31.2132,121.4174
35319,4,24.0,23.0,31.0,4.3,31.2216,121.4493,31.2263,121.4393
35598,4,68.0,68.0,31.0,4.4,31.2668,121.489,31.2609,121.4842
27298,5,18.0,19.0,24.0,3.6,31.219,121.4885,31.218,121.4913
24624,5,61.0,51.0,30.0,4.1,31.27,121.4154,31.2591,121.4167
18334,5,75.0,32.0,56.0,7.199999999999999,31.2713,121.4523,31.2393,121.4271
16572,5,12.0,22.0,33.0,4.3,31.2102,121.4286,31.2221,121.4288
21685,6,57.0,57.0,29.0,3.7,31.2555,121.4761,31.2517,121.4729
16031,6,45.0,57.0,38.0,5.2,31.2427,121.4573,31.2502,121.4771
35007,6,71.0,70.0,36.0,4.8,31.2711,121.42,31.275,121.4009
8522,7,75.0,65.0,29.0,3.9,31.2714,121.4541,31.2645,121.4551
8796,7,75.0,76.0,28.0,4.3,31.2728,121.4597,31.2751,121.4646
2405,7,18.0,19.0,35.0,5.1000000000000005,31.2143,121.4802,31.2187,121.4977
4332,7,97.0,98.0,34.0,4.0,31.2906,121.4778,31.2965,121.4861
32725,7,75.0,64.0,38.0,5.0,31.2778,121.4566,31.2636,121.4425
8554,7,75.0,76.0,31.0,4.1,31.2702,121.4591,31.2762,121.4635
22754,8,24.0,13.0,36.0,4.9,31.2234,121.4445,31.2147,121.4308
33166,8,7.0,27.0,44.0,5.7,31.2008,121.4797,31.2207,121.4732
410,9,2.0,12.0,30.0,4.6,31.2041,121.425,31.2139,121.4267
28401,9,2.0,2.0,26.0,3.6,31.2003,121.42,31.2038,121.4258
30000,9,11.0,1.0,30.0,3.8,31.2109,121.412,31.2043,121.4107
32574,9,34.0,24.0,36.0,4.7,31.2398,121.4443,31.2253,121.4468
60,9,75.0,75.0,31.0,4.0,31.2713,121.4523,31.2787,121.4512
20628,10,24.0,44.0,34.0,4.3,31.2297,121.4415,31.2406,121.45
2592,10,75.0,85.0,40.0,5.3,31.2728,121.4597,31.29,121.451
34238,10,25.0,25.0,26.0,3.3000000000000003,31.222,121.4577,31.2212,121.4586
31613,10,57.0,67.0,32.0,4.6000000000000005,31.2563,121.4716,31.2678,121.4791
35316,11,11.0,11.0,24.0,3.5,31.213,121.4198,31.2112,121.4184
34254,11,34.0,34.0,24.0,3.6,31.2316,121.4431,31.2301,121.4459
3622,12,18.0,8.0,31.0,3.8,31.2167,121.4811,31.2079,121.4804
8171,12,18.0,18.0,28.0,3.4,31.2128,121.4818,31.2142,121.486
26441,12,12.0,30.0,52.0,6.300000000000001,31.2187,121.4298,31.2379,121.4021
26077,12,71.0,61.0,32.0,4.4,31.2761,121.4138,31.2676,121.414
6613,12,75.0,66.0,37.0,4.699999999999999,31.2779,121.4523,31.2682,121.4681
26469,12,75.0,32.0,63.0,7.800000000000001,31.2767,121.45,31.2367,121.4241
26477,12,75.0,33.0,60.0,7.200000000000001,31.2736,121.459,31.2374,121.4355
22707,13,75.0,64.0,30.0,3.8,31.2704,121.4521,31.2663,121.4477
27825,13,33.0,43.0,31.0,3.8,31.2388,121.4312,31.245,121.4349
27633,13,75.0,85.0,35.0,4.9,31.2702,121.4591,31.2813,121.4522
12719,13,12.0,2.0,38.0,5.1,31.22,121.4211,31.2027,121.4274
35253,13,75.0,42.0,58.0,7.4,31.2747,121.4527,31.2415,121.4242
3675,13,75.0,85.0,38.0,4.7,31.2737,121.4593,31.287,121.4533
14106,14,61.0,51.0,30.0,3.9,31.265,121.4126,31.2576,121.4174
15664,14,75.0,75.0,31.0,4.5,31.2736,121.459,31.2732,121.45
23701,14,56.0,46.0,28.0,4.4,31.2507,121.4667,31.2435,121.47
20549,14,75.0,65.0,37.0,4.6000000000000005,31.2761,121.457,31.2605,121.4546
32519,14,75.0,65.0,28.0,4.4,31.2764,121.4598,31.2685,121.4549
27962,15,13.0,13.0,22.0,3.3000000000000003,31.2102,121.4391,31.2112,121.4399
30683,15,75.0,42.0,59.0,7.4,31.2787,121.4552,31.2468,121.4228
26625,15,24.0,15.0,38.0,5.1,31.2214,121.4423,31.2115,121.4588
1892,15,7.0,7.0,28.0,3.7,31.2008,121.4797,31.2034,121.4739
29642,15,54.0,44.0,31.0,4.3,31.2541,121.4465,31.2434,121.4448
27613,15,75.0,75.0,25.0,3.6,31.2717,121.4558,31.2745,121.4541
15890,15,75.0,64.0,34.0,5.0,31.2716,121.4597,31.2601,121.4482
5710,15,54.0,44.0,37.0,4.6,31.2597,121.4484,31.2423,121.4435
7364,16,18.0,7.0,27.0,3.8,31.2111,121.48,31.2098,121.4737
24051,16,35.0,25.0,30.0,3.9,31.2351,121.4544,31.2288,121.4581
24900,16,75.0,86.0,34.0,4.4,31.273,121.4573,31.2853,121.4619
14671,17,6.0,16.0,32.0,4.5,31.2075,121.4653,31.2161,121.4629
24889,17,75.0,86.0,38.0,5.0,31.2709,121.4555,31.2831,121.4682
24897,17,75.0,75.0,33.0,4.0,31.2797,121.4558,31.2702,121.4527
13642,17,97.0,96.0,31.0,4.4,31.293,121.47,31.2977,121.4605
