,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
34863,0,12.0,12.0,27.0,4.0,31.2177,121.4251,31.2147,121.4243
36258,0,48.0,69.0,48.0,6.300000000000001,31.2425,121.4824,31.27,121.4989
14106,0,24.0,16.0,39.0,5.1,31.2262,121.4479,31.2165,121.4679
42424,1,25.0,35.0,34.0,4.7,31.2218,121.4565,31.2357,121.4525
17744,1,75.0,85.0,27.0,4.3,31.2795,121.4575,31.2818,121.4528
2813,1,75.0,85.0,30.0,4.3,31.2798,121.4554,31.2877,121.4509
818,1,18.0,19.0,30.0,4.6,31.2173,121.4813,31.2137,121.492
14997,2,75.0,65.0,34.0,4.2,31.2716,121.4597,31.2616,121.4525
23658,2,35.0,26.0,28.0,4.2,31.2344,121.4596,31.2265,121.462
71,2,75.0,65.0,40.0,4.699999999999999,31.2779,121.4523,31.262,121.4572
14004,2,12.0,13.0,32.0,4.1,31.215,121.4262,31.2178,121.438
30496,3,24.0,35.0,35.0,4.4,31.2263,121.4456,31.2343,121.4597
26569,3,25.0,25.0,23.0,3.3000000000000003,31.2218,121.4565,31.2204,121.4581
8965,3,2.0,2.0,30.0,4.3,31.2003,121.42,31.2061,121.4248
6303,3,13.0,4.0,38.0,5.0,31.2112,121.4321,31.2063,121.4474
41528,4,12.0,31.0,39.0,5.2,31.2157,121.4284,31.2312,121.4142
42684,4,17.0,17.0,29.0,3.8,31.2138,121.4771,31.2194,121.4706
250,4,71.0,71.0,24.0,4.0,31.2706,121.4147,31.2736,121.4169
8999,5,6.0,6.0,25.0,3.4000000000000004,31.2059,121.4635,31.2048,121.4617
44179,5,46.0,55.0,39.0,5.0,31.2432,121.4674,31.2592,121.4592
16347,5,48.0,47.0,36.0,4.2,31.2459,121.4837,31.2431,121.4708
22857,5,18.0,19.0,31.0,4.3,31.2173,121.4813,31.2184,121.4907
3436,6,75.0,64.0,33.0,4.800000000000001,31.2734,121.4563,31.2627,121.448
35397,6,12.0,13.0,29.0,4.2,31.215,121.4262,31.2188,121.4303
10649,6,24.0,15.0,30.0,4.3,31.2262,121.4479,31.2183,121.457
5534,6,12.0,13.0,31.0,4.6,31.2177,121.4251,31.2158,121.4369
24852,7,75.0,75.0,30.0,4.2,31.2793,121.4593,31.2755,121.4522
29602,7,75.0,85.0,28.0,3.9,31.2762,121.457,31.2849,121.4582
39312,7,24.0,35.0,35.0,4.5,31.2263,121.4456,31.2384,121.4543
25529,7,12.0,11.0,33.0,4.1,31.215,121.4262,31.2169,121.4137
5021,7,24.0,13.0,28.0,3.9,31.2221,121.4402,31.217,121.4359
22780,8,6.0,5.0,35.0,4.6000000000000005,31.2025,121.4695,31.2027,121.4526
43739,8,56.0,46.0,30.0,4.0,31.2529,121.4646,31.2424,121.469
16725,8,57.0,57.0,29.0,3.8,31.2519,121.4721,31.2557,121.4767
18839,8,2.0,2.0,30.0,3.7,31.205,121.4216,31.2007,121.4276
36025,9,24.0,14.0,32.0,4.0,31.2263,121.4456,31.2179,121.4479
19278,9,89.0,78.0,36.0,4.4,31.2859,121.4915,31.2797,121.4804
36069,9,13.0,2.0,39.0,5.1,31.216,121.4381,31.2079,121.42
3674,9,25.0,43.0,56.0,6.6000000000000005,31.2218,121.4565,31.2495,121.4339
40209,10,44.0,43.0,28.0,4.3,31.2436,121.444,31.2491,121.4389
27507,10,25.0,26.0,34.0,4.3,31.2257,121.4505,31.2257,121.4644
19553,10,10.0,12.0,46.0,5.4,31.2112,121.4006,31.2182,121.4294
10521,10,71.0,60.0,37.0,4.800000000000001,31.2786,121.4165,31.268,121.4054
18300,11,53.0,62.0,42.0,5.2,31.2514,121.4322,31.2685,121.4255
33231,11,53.0,62.0,33.0,4.3,31.259,121.4362,31.2667,121.4288
23228,11,61.0,61.0,32.0,4.3,31.27,121.4154,31.2638,121.4189
14673,11,75.0,84.0,30.0,4.0,31.2754,121.4501,31.2835,121.4492
29113,12,6.0,7.0,30.0,4.2,31.2058,121.4657,31.2065,121.4748
14324,12,46.0,45.0,31.0,4.7,31.2431,121.462,31.2497,121.4516
42938,12,25.0,26.0,25.0,4.1,31.221,121.4568,31.2213,121.4604
9448,12,35.0,25.0,36.0,4.6000000000000005,31.2397,121.4546,31.2265,121.4567
38594,12,25.0,34.0,32.0,4.3,31.226,121.4521,31.2351,121.4425
32273,13,24.0,25.0,34.0,4.9,31.2211,121.4432,31.2243,121.4594
1295,13,75.0,75.0,30.0,4.0,31.2764,121.4598,31.2726,121.4508
41067,13,10.0,22.0,41.0,5.0,31.2115,121.4025,31.2255,121.4229
44181,13,56.0,45.0,31.0,4.4,31.2501,121.4679,31.2492,121.4593
24319,13,12.0,0.0,44.0,5.4,31.22,121.4211,31.2,121.4011
2872,13,75.0,65.0,28.0,4.3,31.2734,121.4563,31.2669,121.455
8713,14,17.0,38.0,34.0,4.4,31.2172,121.4782,31.2311,121.482
16227,14,75.0,75.0,27.0,3.7,31.2787,121.4552,31.2737,121.4582
16931,14,98.0,98.0,24.0,4.1,31.2985,121.4828,31.2949,121.483
11018,14,24.0,24.0,25.0,3.8,31.2235,121.4481,31.22,121.4484
31168,14,75.0,75.0,26.0,3.7,31.2743,121.4511,31.2758,121.4522
23622,15,75.0,65.0,32.0,4.0,31.2719,121.4509,31.2633,121.4553
39246,15,75.0,52.0,53.0,6.0,31.2736,121.459,31.2562,121.4259
31569,15,57.0,58.0,28.0,3.9,31.2515,121.4771,31.2565,121.48
17727,15,61.0,61.0,25.0,3.6,31.27,121.4154,31.2697,121.4104
1692,15,2.0,2.0,26.0,3.7,31.2009,121.4216,31.2055,121.4269
14260,16,33.0,33.0,34.0,4.4,31.2305,121.4318,31.24,121.4356
14592,16,24.0,25.0,30.0,3.9,31.2235,121.4481,31.2272,121.4574
21092,16,24.0,36.0,42.0,5.3,31.2254,121.4403,31.2349,121.467
1081,16,12.0,3.0,36.0,5.3,31.2178,121.425,31.2053,121.4374
7591,16,69.0,69.0,30.0,3.9,31.2632,121.498,31.2642,121.4923
22333,17,72.0,70.0,42.0,5.5,31.2737,121.427,31.2788,121.4056
29303,17,24.0,23.0,36.0,4.3,31.2278,121.4445,31.222,121.433
3626,17,24.0,24.0,24.0,3.9,31.225,121.4473,31.2226,121.4439
3616,17,24.0,24.0,30.0,4.4,31.2296,121.4403,31.2239,121.4488
3250,17,12.0,11.0,26.0,3.7,31.2135,121.4231,31.2119,121.4193
18859,18,25.0,45.0,48.0,6.1,31.2211,121.4565,31.2481,121.4519
38097,18,12.0,12.0,22.0,3.9,31.2165,121.4222,31.2165,121.4221
26677,18,68.0,67.0,33.0,4.3,31.2626,121.4855,31.2683,121.4767
24079,18,75.0,41.0,67.0,7.9,31.2782,121.4571,31.2499,121.4124
22765,19,24.0,25.0,35.0,4.9,31.2278,121.4411,31.2227,121.4545
36251,19,11.0,13.0,41.0,4.8,31.2109,121.412,31.2116,121.4331
8159,19,24.0,24.0,26.0,4.0,31.2214,121.4403,31.2212,121.4463
34769,19,17.0,17.0,24.0,3.4,31.2116,121.4789,31.2141,121.4746
15163,19,18.0,27.0,37.0,4.6,31.2137,121.4818,31.2296,121.4752
31993,19,25.0,25.0,22.0,3.3000000000000003,31.2245,121.4598,31.2236,121.4583
20014,20,12.0,12.0,25.0,3.9,31.2165,121.4222,31.2175,121.4226
13075,20,35.0,44.0,38.0,4.699999999999999,31.2375,121.4595,31.2472,121.4421
26147,20,45.0,54.0,36.0,4.6,31.2475,121.4562,31.2585,121.4414
35189,20,17.0,17.0,28.0,4.3,31.2112,121.4712,31.216,121.4724
32620,20,55.0,45.0,33.0,4.3,31.2527,121.4599,31.244,121.4508
4913,21,47.0,36.0,39.0,4.8,31.2475,121.4724,31.231,121.4698
32660,21,75.0,43.0,51.0,6.300000000000001,31.2701,121.452,31.2426,121.4382
19341,21,46.0,45.0,38.0,4.699999999999999,31.2447,121.4684,31.2495,121.4507
29934,21,75.0,74.0,28.0,3.8,31.2799,121.4537,31.2764,121.4453
2339,21,13.0,13.0,28.0,4.2,31.216,121.4381,31.212,121.4307
