,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
20484,0,46.0,56.0,33.0,4.9,31.2447,121.4684,31.2565,121.4616
13953,0,11.0,22.0,33.0,4.9,31.215,121.4193,31.2269,121.4245
16337,0,57.0,57.0,27.0,4.2,31.2549,121.4759,31.2507,121.4782
23357,1,72.0,80.0,37.0,4.9,31.2758,121.421,31.2829,121.4028
13972,1,71.0,70.0,29.0,4.5,31.2718,121.4164,31.2748,121.4083
26068,2,75.0,50.0,62.0,7.2,31.2709,121.4555,31.257,121.4047
39197,2,75.0,53.0,53.0,6.0,31.2799,121.4574,31.2515,121.4395
9033,2,8.0,9.0,33.0,4.2,31.2076,121.4825,31.2038,121.4939
35064,2,6.0,5.0,33.0,4.2,31.2075,121.4653,31.2043,121.4553
11086,3,46.0,56.0,33.0,4.4,31.2432,121.4674,31.2522,121.4612
35298,3,18.0,9.0,39.0,4.699999999999999,31.2192,121.4808,31.2071,121.4948
864,3,12.0,4.0,44.0,5.1,31.2165,121.4222,31.2051,121.4436
9867,4,24.0,35.0,38.0,5.1000000000000005,31.221,121.4415,31.2344,121.4503
18898,4,75.0,64.0,30.0,4.0,31.2767,121.45,31.27,121.4479
25484,4,58.0,49.0,32.0,4.5,31.2571,121.4841,31.2467,121.4902
9984,4,75.0,43.0,49.0,6.500000000000001,31.2767,121.45,31.249,121.4344
32010,4,75.0,54.0,38.0,4.8,31.2734,121.4563,31.258,121.4439
17143,5,48.0,58.0,39.0,4.8,31.2425,121.4824,31.2597,121.4836
8311,5,7.0,17.0,36.0,4.6000000000000005,31.2042,121.4728,31.2159,121.4791
7105,5,13.0,13.0,27.0,3.4,31.2102,121.4391,31.2108,121.4354
21123,5,12.0,23.0,34.0,4.7,31.22,121.4211,31.2264,121.4377
955,5,12.0,1.0,32.0,4.3,31.2123,121.4268,31.2059,121.419
26309,6,61.0,60.0,30.0,4.4,31.2651,121.4146,31.2675,121.4027
1105,6,56.0,65.0,42.0,5.2,31.2514,121.4666,31.2667,121.4515
35475,6,75.0,65.0,35.0,4.4,31.2762,121.457,31.2618,121.4589
29196,7,12.0,12.0,26.0,3.7,31.2157,121.4284,31.2191,121.4219
35715,7,75.0,85.0,30.0,4.5,31.2798,121.4554,31.2896,121.4531
9453,7,75.0,85.0,33.0,4.1,31.2761,121.457,31.2857,121.4596
17529,7,24.0,34.0,32.0,4.4,31.2291,121.4439,31.2398,121.4452
39272,8,69.0,77.0,44.0,6.1000000000000005,31.2606,121.4982,31.2798,121.4792
24428,8,48.0,56.0,44.0,5.5,31.2465,121.4877,31.2578,121.4667
4227,8,33.0,24.0,32.0,4.9,31.2305,121.4318,31.2229,121.4427
7096,8,13.0,22.0,36.0,5.1,31.2104,121.4345,31.2258,121.4288
16148,8,75.0,87.0,40.0,5.0,31.2754,121.4501,31.2883,121.4703
21932,9,17.0,6.0,34.0,4.9,31.2124,121.4773,31.2085,121.4638
21908,9,75.0,74.0,34.0,4.1,31.2798,121.4554,31.2778,121.4445
32958,9,35.0,14.0,45.0,5.9,31.2309,121.459,31.2109,121.442
19237,9,17.0,7.0,33.0,4.6,31.2116,121.4789,31.2017,121.475
1020,9,46.0,46.0,27.0,4.3,31.2432,121.4674,31.2472,121.4623
8790,9,75.0,64.0,36.0,4.4,31.2761,121.4514,31.2644,121.4438
31873,10,71.0,71.0,28.0,4.1,31.2711,121.42,31.2771,121.4143
20758,10,24.0,34.0,34.0,4.9,31.2247,121.4484,31.2396,121.4451
21881,10,74.0,64.0,36.0,4.2,31.2785,121.4419,31.2667,121.4417
35021,10,74.0,74.0,26.0,3.4,31.2728,121.4429,31.272,121.4402
8750,10,74.0,64.0,29.0,4.2,31.2703,121.4411,31.2659,121.4498
9491,11,26.0,36.0,30.0,4.6,31.2236,121.4662,31.234,121.4689
24023,11,7.0,27.0,38.0,5.0,31.2084,121.474,31.2229,121.474
3962,11,15.0,15.0,23.0,3.8,31.2152,121.455,31.2149,121.455
7904,11,23.0,15.0,36.0,5.1,31.2282,121.4351,31.219,121.4522
25159,12,25.0,33.0,42.0,5.3,31.2211,121.4565,31.2324,121.4361
24588,12,75.0,63.0,36.0,5.3,31.2709,121.4555,31.2618,121.4374
37709,12,75.0,63.0,40.0,5.2,31.2787,121.4552,31.27,121.4315
24578,12,75.0,63.0,42.0,5.7,31.2761,121.457,31.2626,121.4343
35555,12,25.0,25.0,27.0,3.9,31.2273,121.455,31.229,121.4519
18466,12,24.0,23.0,30.0,3.7,31.221,121.4415,31.225,121.4365
33913,13,75.0,63.0,46.0,5.5,31.2751,121.4579,31.2613,121.4354
25169,13,35.0,26.0,35.0,5.0,31.2399,121.4559,31.2268,121.4603
7109,13,13.0,24.0,43.0,5.2,31.2104,121.4345,31.2283,121.4465
27529,13,75.0,54.0,47.0,5.8,31.2798,121.4554,31.2515,121.448
20240,13,13.0,24.0,29.0,4.2,31.216,121.4381,31.2211,121.4443
23824,14,35.0,22.0,49.0,6.199999999999999,31.2399,121.4559,31.2237,121.428
576,14,24.0,23.0,28.0,4.2,31.2213,121.4438,31.2207,121.4383
10682,14,35.0,23.0,41.0,5.6,31.2376,121.4554,31.2272,121.4322
32448,14,24.0,34.0,36.0,4.6000000000000005,31.2278,121.4445,31.24,121.4491
27541,14,75.0,74.0,29.0,4.1,31.2713,121.4532,31.2715,121.4445
3236,15,18.0,18.0,30.0,4.0,31.2134,121.4872,31.2124,121.4814
22786,15,98.0,88.0,32.0,4.4,31.2925,121.4832,31.2811,121.4882
710,15,12.0,12.0,26.0,3.3000000000000003,31.2187,121.4237,31.2193,121.4212
22020,15,75.0,53.0,45.0,5.7,31.2704,121.4515,31.2505,121.432
31792,15,6.0,5.0,32.0,4.5,31.2051,121.4621,31.2005,121.4521
12246,15,75.0,73.0,40.0,5.2,31.2787,121.4552,31.2765,121.4312
25532,16,15.0,16.0,31.0,4.0,31.2152,121.455,31.2112,121.4647
37043,16,24.0,34.0,32.0,4.2,31.2254,121.4403,31.2301,121.4491
39237,17,24.0,24.0,30.0,4.2,31.2297,121.4415,31.2265,121.447
12249,17,75.0,73.0,31.0,4.4,31.2747,121.4527,31.2746,121.4396
2280,17,6.0,7.0,26.0,4.0,31.2076,121.4654,31.2069,121.473
9710,17,75.0,76.0,30.0,4.0,31.2761,121.4514,31.2728,121.4619
