,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
36554,0,53.0,45.0,38.0,5.3,31.2514,121.4322,31.2479,121.4536
32349,0,18.0,17.0,24.0,3.6,31.2167,121.4811,31.2176,121.48
26852,0,10.0,30.0,38.0,5.0,31.216,121.4086,31.2328,121.4052
1669,1,24.0,13.0,36.0,4.6,31.2266,121.4427,31.2129,121.4309
26837,1,56.0,56.0,28.0,4.2,31.2514,121.4666,31.26,121.4692
10660,1,69.0,68.0,34.0,4.9,31.2611,121.4985,31.2696,121.4873
9901,2,57.0,57.0,28.0,4.1,31.2553,121.4754,31.25,121.4733
9315,2,25.0,34.0,32.0,3.9,31.228,121.4563,31.2349,121.45
38507,2,25.0,34.0,34.0,4.1,31.2293,121.4595,31.2308,121.4467
8533,3,35.0,34.0,33.0,4.3,31.2351,121.4544,31.2323,121.4423
12664,3,24.0,25.0,31.0,3.8,31.2262,121.4419,31.2257,121.4523
27259,3,24.0,26.0,38.0,5.0,31.2213,121.4438,31.2211,121.4616
3137,4,24.0,14.0,32.0,4.9,31.2276,121.4402,31.2152,121.4413
37476,4,35.0,35.0,26.0,3.8,31.2375,121.4595,31.2379,121.4589
13140,4,25.0,24.0,27.0,4.2,31.2265,121.4529,31.2218,121.4479
1031,4,2.0,1.0,34.0,4.6,31.205,121.4216,31.209,121.4121
6226,4,75.0,65.0,26.0,3.6,31.2702,121.4591,31.2688,121.4552
14314,5,75.0,75.0,26.0,4.3,31.2761,121.4514,31.2743,121.4583
5988,5,8.0,29.0,49.0,6.300000000000001,31.2015,121.4822,31.23,121.4927
2288,5,13.0,13.0,26.0,3.4000000000000004,31.2106,121.4369,31.2106,121.4367
3162,5,18.0,18.0,29.0,3.6,31.219,121.4885,31.2185,121.4826
43243,5,71.0,61.0,33.0,4.4,31.2752,121.4161,31.2657,121.4103
42576,6,35.0,25.0,31.0,4.6,31.2335,121.4565,31.2238,121.454
40284,6,7.0,6.0,31.0,4.1,31.2025,121.4797,31.206,121.4682
