,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
12714,0,67.0,58.0,41.0,5.3,31.2691,121.4713,31.2565,121.4878
5433,0,35.0,34.0,31.0,3.9,31.2351,121.4544,31.2326,121.4457
13123,0,12.0,10.0,45.0,5.7,31.2187,121.4298,31.2122,121.4014
38528,0,2.0,2.0,32.0,4.1,31.2009,121.4216,31.2063,121.4282
36670,0,6.0,8.0,35.0,5.0,31.2076,121.4654,31.2063,121.4828
26794,0,81.0,80.0,31.0,4.2,31.2858,121.4185,31.2823,121.407
15272,1,75.0,55.0,42.0,5.1,31.2793,121.4593,31.2589,121.4573
15644,1,67.0,69.0,38.0,5.4,31.2687,121.4721,31.2681,121.4955
18655,1,8.0,8.0,29.0,3.9,31.2015,121.4822,31.2051,121.4873
39403,1,33.0,33.0,27.0,3.8,31.2305,121.4318,31.2311,121.4395
27918,1,18.0,17.0,36.0,5.1000000000000005,31.2153,121.4892,31.2148,121.4712
18313,1,61.0,51.0,31.0,4.2,31.265,121.4126,31.2553,121.4102
2930,2,18.0,9.0,38.0,4.8,31.2192,121.4808,31.2062,121.4971
2204,2,75.0,76.0,31.0,4.5,31.2793,121.4593,31.2771,121.467
21969,2,61.0,70.0,28.0,4.5,31.27,121.4154,31.2777,121.41
32269,2,69.0,69.0,24.0,3.8,31.2671,121.4972,31.2665,121.4985
30549,2,2.0,2.0,29.0,4.3,31.2003,121.42,31.2009,121.427
10814,3,54.0,52.0,32.0,4.6000000000000005,31.2597,121.4412,31.254,121.427
25007,3,35.0,36.0,27.0,3.8,31.2344,121.4596,31.2347,121.4646
8920,3,75.0,76.0,29.0,4.3,31.2717,121.4558,31.2708,121.4619
28380,3,12.0,11.0,29.0,3.8,31.2131,121.4294,31.2144,121.4199
17702,3,71.0,61.0,34.0,4.4,31.279,121.4146,31.2682,121.4157
26873,3,2.0,3.0,28.0,4.3,31.2036,121.4276,31.2084,121.4364
30187,4,18.0,28.0,34.0,5.0,31.2137,121.4818,31.227,121.4861
8900,4,75.0,85.0,32.0,4.1,31.275,121.4573,31.2818,121.4528
4541,4,71.0,61.0,28.0,4.1,31.2711,121.42,31.2688,121.4189
39454,4,31.0,40.0,43.0,5.4,31.23,121.4159,31.25,121.4036
34252,4,6.0,7.0,32.0,3.9,31.2014,121.4688,31.2028,121.4785
38656,4,75.0,32.0,64.0,7.800000000000001,31.2797,121.4558,31.2376,121.4256
25020,5,58.0,68.0,38.0,5.199999999999999,31.2503,121.4803,31.2661,121.4886
8666,5,6.0,7.0,34.0,4.7,31.2059,121.4635,31.2013,121.4794
21823,5,6.0,7.0,29.0,4.3,31.2025,121.4695,31.2061,121.4738
8456,5,57.0,46.0,36.0,4.7,31.2565,121.4763,31.2458,121.47
24889,5,24.0,24.0,28.0,4.3,31.2258,121.4479,31.2233,121.4416
19,5,71.0,61.0,27.0,3.9,31.2706,121.4147,31.2678,121.4179
33268,5,7.0,6.0,30.0,3.9,31.2032,121.4777,31.2004,121.4688
22496,5,61.0,90.0,53.0,6.6000000000000005,31.2619,121.418,31.2937,121.4028
22418,6,75.0,75.0,29.0,3.6,31.2718,121.457,31.2745,121.4521
12720,6,56.0,55.0,26.0,4.3,31.2543,121.464,31.2529,121.4587
21460,6,10.0,21.0,29.0,4.0,31.216,121.4086,31.2215,121.4108
1648,6,24.0,34.0,22.0,3.2,31.2291,121.4439,31.2305,121.4456
35582,6,75.0,75.0,25.0,3.6,31.2772,121.453,31.2734,121.4515
16125,6,56.0,46.0,27.0,3.7,31.2514,121.4666,31.2498,121.4621
22444,6,75.0,76.0,26.0,4.1,31.2723,121.4598,31.2724,121.4648
3832,7,67.0,75.0,43.0,5.6000000000000005,31.2624,121.4722,31.279,121.4518
7296,7,75.0,73.0,46.0,5.9,31.275,121.4573,31.2751,121.4304
894,7,24.0,25.0,32.0,4.3,31.2229,121.4434,31.2285,121.4534
17232,7,69.0,69.0,31.0,3.9,31.2644,121.4987,31.2654,121.4908
5715,7,80.0,71.0,36.0,4.9,31.2867,121.4038,31.2781,121.4142
13432,7,84.0,82.0,41.0,5.1,31.2804,121.4455,31.2834,121.4201
5839,7,75.0,63.0,40.0,5.0,31.2734,121.4563,31.2679,121.4372
3113,8,75.0,42.0,56.0,7.1000000000000005,31.273,121.4573,31.2489,121.4232
11597,8,24.0,23.0,28.0,4.0,31.2214,121.4403,31.2234,121.4366
10240,8,48.0,48.0,24.0,4.1,31.2425,121.4824,31.24,121.4827
491,8,71.0,71.0,23.0,3.7,31.2786,121.4165,31.2782,121.419
18393,8,75.0,74.0,28.0,3.8,31.2788,121.4563,31.2751,121.4496
15825,8,75.0,74.0,27.0,3.6,31.2792,121.4556,31.2778,121.4489
10417,8,6.0,15.0,30.0,4.4,31.2079,121.4604,31.2176,121.4579
15790,8,75.0,75.0,33.0,4.6,31.2704,121.4521,31.2786,121.4567
4125,8,44.0,35.0,37.0,5.0,31.2467,121.4406,31.2343,121.4506
13802,9,13.0,12.0,29.0,4.5,31.2138,121.4308,31.2168,121.4232
33758,9,56.0,46.0,27.0,4.1,31.2514,121.4666,31.2482,121.4694
37081,9,26.0,25.0,36.0,4.2,31.2294,121.4693,31.2249,121.4562
24457,9,24.0,35.0,36.0,5.1000000000000005,31.2266,121.4427,31.2322,121.4575
35816,9,23.0,34.0,37.0,4.6,31.2221,121.4345,31.2378,121.4412
21273,9,75.0,75.0,27.0,4.0,31.2737,121.4593,31.2708,121.4549
4363,10,75.0,76.0,28.0,4.1,31.2716,121.4597,31.2771,121.4615
27514,10,80.0,70.0,35.0,4.4,31.2867,121.4038,31.2766,121.41
10670,10,75.0,74.0,34.0,4.3,31.275,121.4573,31.2759,121.4418
23834,10,75.0,74.0,30.0,4.1,31.2713,121.4532,31.2729,121.4472
36927,10,12.0,23.0,36.0,5.1000000000000005,31.2178,121.425,31.2299,121.435
36989,10,75.0,74.0,32.0,4.0,31.2772,121.453,31.2708,121.4443
20091,10,18.0,18.0,25.0,3.4,31.219,121.4885,31.216,121.4874
6927,10,18.0,18.0,24.0,4.0,31.216,121.4829,31.2131,121.4843
29822,10,75.0,75.0,27.0,3.6,31.2713,121.4523,31.2718,121.4567
18850,11,11.0,11.0,30.0,3.9,31.2141,121.4105,31.2179,121.4159
11537,11,75.0,74.0,34.0,5.0,31.2702,121.4591,31.2793,121.4441
11523,11,75.0,74.0,32.0,4.4,31.2779,121.4547,31.2713,121.4484
16667,11,75.0,85.0,38.0,5.1,31.2701,121.452,31.289,121.4539
17780,11,75.0,75.0,27.0,3.7,31.2778,121.4566,31.2742,121.4573
7709,11,35.0,6.0,55.0,6.3,31.2383,121.4529,31.2053,121.4676
5000,11,12.0,1.0,32.0,4.4,31.2117,121.4299,31.2029,121.4182
25175,12,25.0,15.0,36.0,4.2,31.2294,121.4534,31.2175,121.4568
