,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
7547,0,75.0,54.0,45.0,5.6000000000000005,31.2792,121.4556,31.2573,121.4417
35658,0,71.0,60.0,42.0,5.2,31.2786,121.4165,31.2605,121.4037
24399,0,67.0,67.0,26.0,3.2,31.262,121.475,31.2617,121.4742
12461,0,35.0,25.0,30.0,4.1,31.2378,121.4568,31.2273,121.4591
17745,0,13.0,14.0,29.0,4.2,31.216,121.4381,31.2183,121.4447
12428,0,12.0,12.0,29.0,3.9,31.2177,121.4251,31.2105,121.4294
6916,1,7.0,18.0,34.0,4.7,31.2015,121.4765,31.211,121.4894
15040,1,12.0,32.0,36.0,4.9,31.2157,121.4284,31.2318,121.4234
78,1,44.0,32.0,38.0,4.8,31.2444,121.4419,31.238,121.4212
14142,1,12.0,11.0,26.0,3.7,31.22,121.4211,31.2154,121.4179
21950,1,71.0,60.0,40.0,5.1,31.2785,121.418,31.2629,121.4028
33244,1,7.0,18.0,38.0,4.6,31.2032,121.4777,31.2186,121.4881
36109,1,35.0,45.0,27.0,4.0,31.2383,121.459,31.2436,121.4573
30419,2,48.0,48.0,28.0,3.7,31.2465,121.4877,31.2484,121.4896
34335,2,68.0,88.0,39.0,5.4,31.2665,121.4813,31.2851,121.4831
15358,2,75.0,86.0,38.0,5.3,31.2754,121.4501,31.2878,121.4635
2194,2,75.0,86.0,35.0,4.2,31.2779,121.4547,31.2814,121.4677
32584,2,24.0,45.0,41.0,5.1,31.2291,121.4439,31.2485,121.4546
4538,3,71.0,61.0,28.0,3.9,31.2711,121.42,31.2673,121.4133
20985,3,75.0,60.0,61.0,7.3,31.2751,121.4579,31.2637,121.4071
27330,3,18.0,9.0,34.0,4.800000000000001,31.219,121.4885,31.2054,121.4931
30871,3,71.0,70.0,26.0,3.8,31.2759,121.412,31.2747,121.4061
4844,3,13.0,13.0,31.0,4.5,31.2102,121.4391,31.2157,121.431
13999,3,7.0,16.0,37.0,5.3,31.2025,121.4797,31.2158,121.4682
2064,3,12.0,20.0,37.0,4.800000000000001,31.215,121.4262,31.22,121.4096
8048,4,35.0,25.0,31.0,4.3,31.2378,121.4568,31.2291,121.4555
26821,4,61.0,62.0,34.0,4.6000000000000005,31.2619,121.418,31.2672,121.4296
22233,4,34.0,24.0,40.0,5.0,31.2398,121.4443,31.2237,121.4415
13718,4,31.0,21.0,33.0,4.3,31.2323,121.4107,31.2245,121.4164
13657,4,61.0,62.0,32.0,3.8,31.2651,121.4146,31.2667,121.423
20942,4,56.0,46.0,23.0,3.4000000000000004,31.2507,121.4667,31.249,121.4675
19742,5,57.0,59.0,39.0,5.3,31.2565,121.4763,31.2558,121.4989
14641,5,46.0,35.0,37.0,5.0,31.2447,121.4684,31.2335,121.4576
35958,5,75.0,74.0,37.0,5.0,31.275,121.4573,31.2773,121.4412
31609,5,12.0,2.0,29.0,4.0,31.2135,121.4231,31.2083,121.4272
38193,5,75.0,63.0,40.0,4.9,31.2702,121.4591,31.2652,121.4387
6940,5,7.0,6.0,30.0,4.1,31.2042,121.4728,31.2007,121.469
9996,5,75.0,41.0,60.0,6.800000000000001,31.2719,121.4509,31.2414,121.4169
12308,5,75.0,64.0,42.0,5.1,31.2779,121.4523,31.26,121.448
8050,5,35.0,25.0,34.0,4.800000000000001,31.2351,121.4544,31.2231,121.4598
9995,6,75.0,42.0,53.0,6.9,31.2716,121.4597,31.2485,121.4279
252,6,58.0,67.0,32.0,4.1,31.2585,121.4861,31.262,121.476
6741,6,71.0,72.0,37.0,4.9,31.2727,121.4137,31.2762,121.4296
36400,6,75.0,85.0,28.0,3.6,31.2762,121.457,31.2803,121.4557
30999,6,43.0,52.0,32.0,4.5,31.2482,121.4385,31.2533,121.4239
35606,6,75.0,75.0,22.0,3.6,31.2754,121.4501,31.2749,121.45
18385,6,75.0,73.0,38.0,4.6,31.2799,121.4582,31.2778,121.4394
23159,6,75.0,42.0,60.0,6.9,31.2743,121.4511,31.2452,121.4218
13925,7,73.0,63.0,32.0,4.1,31.2765,121.4383,31.2664,121.4391
4328,7,43.0,44.0,31.0,4.3,31.2475,121.433,31.2465,121.4416
18383,7,75.0,74.0,28.0,4.1,31.2788,121.4563,31.2765,121.4477
14416,7,75.0,65.0,31.0,4.5,31.2704,121.4515,31.2617,121.4588
31789,7,13.0,3.0,37.0,4.4,31.2165,121.4365,31.2024,121.4366
5219,7,75.0,74.0,27.0,4.0,31.2713,121.4523,31.2722,121.4476
5504,7,13.0,22.0,35.0,4.3,31.2164,121.4349,31.2233,121.4223
6955,8,12.0,13.0,28.0,4.3,31.2117,121.4299,31.2176,121.4358
21475,8,57.0,57.0,30.0,4.5,31.2581,121.4703,31.2512,121.4763
