,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
41141,0,75.0,50.0,61.0,7.3,31.2706,121.4532,31.2573,121.4046
15895,0,45.0,44.0,29.0,4.3,31.2433,121.4554,31.244,121.4461
13117,1,12.0,11.0,32.0,4.3,31.2177,121.4251,31.2143,121.4117
22731,1,15.0,15.0,29.0,4.3,31.2148,121.4546,31.2196,121.4521
27570,1,97.0,97.0,28.0,4.0,31.293,121.47,31.2987,121.4781
40200,1,71.0,70.0,25.0,3.4,31.2703,121.4101,31.2739,121.4095
25189,2,75.0,54.0,43.0,5.2,31.2785,121.4508,31.2546,121.4445
9130,2,13.0,24.0,38.0,4.5,31.216,121.4381,31.2298,121.4429
8545,2,24.0,44.0,35.0,4.6000000000000005,31.2262,121.4479,31.2414,121.4487
26896,2,15.0,25.0,29.0,3.9,31.2186,121.4593,31.2212,121.4522
8053,3,15.0,15.0,27.0,3.8,31.2146,121.4536,31.2111,121.4522
31732,3,81.0,70.0,36.0,5.1000000000000005,31.2858,121.4185,31.276,121.4046
23212,4,25.0,44.0,38.0,4.9,31.2283,121.4558,31.2436,121.4407
7287,4,54.0,65.0,35.0,4.2,31.2597,121.4412,31.2608,121.4568
2141,4,69.0,48.0,40.0,5.7,31.2618,121.4906,31.2416,121.4808
28396,4,75.0,85.0,39.0,5.199999999999999,31.2718,121.457,31.2875,121.4542
34695,5,24.0,14.0,30.0,3.8,31.221,121.4415,31.2171,121.4488
2738,5,69.0,69.0,27.0,3.7,31.2606,121.4982,31.2638,121.4969
15256,5,75.0,65.0,35.0,4.800000000000001,31.2737,121.4593,31.2611,121.4515
21420,6,25.0,24.0,30.0,3.8,31.2237,121.4537,31.2278,121.4452
5790,6,12.0,12.0,26.0,3.5,31.2165,121.4222,31.2164,121.427
23062,7,75.0,52.0,57.0,6.6,31.2798,121.4554,31.2522,121.4235
5044,7,13.0,21.0,41.0,5.7,31.2104,121.4345,31.2262,121.4188
20638,7,35.0,25.0,34.0,5.0,31.2334,121.4519,31.2202,121.4582
8976,8,10.0,0.0,36.0,4.6000000000000005,31.2112,121.4006,31.2024,121.4088
28680,8,24.0,13.0,34.0,4.7,31.2248,121.4449,31.2122,121.4386
29399,8,75.0,76.0,33.0,4.4,31.2754,121.4501,31.2722,121.4623
39815,8,75.0,55.0,46.0,5.6000000000000005,31.279,121.4546,31.2529,121.4528
1719,9,13.0,13.0,26.0,3.6,31.2106,121.4369,31.2148,121.4344
9953,9,74.0,50.0,54.0,7.0,31.2728,121.4429,31.2514,121.4076
4555,9,51.0,53.0,32.0,4.3,31.2582,121.4187,31.2592,121.4325
12714,9,24.0,25.0,34.0,5.1000000000000005,31.2214,121.4403,31.2272,121.4564
40203,9,71.0,82.0,39.0,5.4,31.2761,121.4138,31.2897,121.4294
60,10,75.0,86.0,28.0,4.4,31.2795,121.4575,31.2834,121.4668
26733,10,84.0,62.0,48.0,5.6,31.2846,121.4463,31.264,121.4251
32765,10,35.0,45.0,30.0,3.8,31.2356,121.4518,31.2435,121.4534
19747,10,13.0,11.0,35.0,4.800000000000001,31.2138,121.4308,31.2196,121.4162
3238,11,6.0,7.0,30.0,4.3,31.2059,121.4635,31.2015,121.4752
12795,11,75.0,65.0,33.0,4.7,31.2723,121.4598,31.2624,121.4575
43029,11,44.0,43.0,35.0,5.0,31.2421,121.4471,31.2458,121.4301
29371,11,61.0,51.0,34.0,4.5,31.27,121.4154,31.2581,121.4194
27958,12,24.0,26.0,38.0,5.1,31.2297,121.4414,31.2291,121.4603
28466,12,12.0,11.0,35.0,4.5,31.2131,121.4294,31.2192,121.4161
40613,12,71.0,72.0,35.0,4.6000000000000005,31.279,121.4146,31.2717,121.4276
17447,13,61.0,60.0,30.0,4.4,31.265,121.4126,31.2641,121.4011
32120,13,61.0,60.0,30.0,4.3,31.2651,121.4146,31.2661,121.4058
830,13,17.0,17.0,27.0,3.9,31.2144,121.4709,31.2113,121.4771
3434,13,69.0,69.0,26.0,3.6,31.2618,121.4906,31.2634,121.4947
