,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
4401,0,53.0,76.0,62.0,6.800000000000001,31.2514,121.4322,31.2786,121.4676
12601,0,52.0,74.0,51.0,6.4,31.252,121.4206,31.2791,121.4415
18883,0,12.0,11.0,29.0,4.2,31.2165,121.4222,31.2123,121.416
25390,0,75.0,65.0,35.0,4.6000000000000005,31.2779,121.4547,31.2651,121.459
13555,1,73.0,65.0,41.0,4.9,31.2765,121.4383,31.2644,121.4571
16683,1,15.0,3.0,43.0,5.5,31.211,121.4567,31.2023,121.4316
41745,1,73.0,54.0,39.0,5.4,31.2765,121.4383,31.2568,121.4422
26703,2,75.0,63.0,42.0,5.9,31.2762,121.457,31.2637,121.434
9339,2,75.0,60.0,61.0,6.800000000000001,31.272,121.4514,31.264,121.4046
28619,2,71.0,82.0,37.0,4.7,31.2718,121.4164,31.2861,121.4227
38918,2,53.0,43.0,31.0,4.4,31.2502,121.4368,31.2452,121.4302
562,2,75.0,75.0,26.0,4.0,31.2761,121.4514,31.2755,121.4585
16108,3,39.0,39.0,23.0,3.5,31.2389,121.4975,31.2398,121.4985
9345,3,75.0,52.0,48.0,5.9,31.2706,121.4532,31.2585,121.4277
35964,3,46.0,56.0,32.0,4.6,31.2432,121.4674,31.2522,121.4623
30201,3,39.0,39.0,31.0,4.5,31.2389,121.4975,31.2303,121.4961
30777,4,15.0,25.0,26.0,3.8,31.2192,121.4517,31.2228,121.4578
4377,4,75.0,76.0,37.0,4.800000000000001,31.2772,121.453,31.271,121.4682
38289,4,23.0,26.0,52.0,6.1,31.2209,121.4321,31.2261,121.4695
3089,4,75.0,86.0,43.0,5.6,31.2704,121.4521,31.2873,121.466
29415,4,12.0,10.0,43.0,5.2,31.2187,121.4298,31.2198,121.4048
7186,5,54.0,54.0,32.0,4.1,31.2597,121.4484,31.2548,121.4415
37412,5,60.0,55.0,67.0,7.9,31.2664,121.4036,31.2585,121.4594
10570,5,75.0,63.0,43.0,5.2,31.2716,121.4597,31.2649,121.435
37853,5,75.0,65.0,30.0,4.0,31.2754,121.4501,31.2685,121.4559
11156,6,54.0,33.0,50.0,5.8,31.2597,121.4484,31.234,121.4353
14142,6,61.0,60.0,30.0,4.2,31.2635,121.4193,31.2616,121.4086
4435,6,15.0,15.0,24.0,3.4,31.2155,121.4508,31.218,121.4549
27827,7,67.0,77.0,30.0,4.0,31.2687,121.4721,31.2737,121.4741
28835,7,71.0,71.0,29.0,3.6,31.2786,121.4165,31.2734,121.4184
14645,7,75.0,42.0,61.0,7.5,31.2788,121.4563,31.2427,121.4275
28125,7,12.0,31.0,41.0,5.3,31.2187,121.4237,31.2386,121.4166
2368,8,61.0,70.0,37.0,5.1000000000000005,31.265,121.4126,31.2786,121.4081
11795,8,72.0,71.0,34.0,4.800000000000001,31.2737,121.427,31.2789,121.4144
16122,8,75.0,56.0,41.0,5.5,31.275,121.4573,31.255,121.462
24676,8,75.0,73.0,37.0,4.5,31.2743,121.4511,31.2706,121.4355
32533,9,34.0,34.0,24.0,3.5,31.2329,121.4453,31.2331,121.4474
18068,9,18.0,8.0,31.0,4.3,31.2111,121.48,31.2036,121.4842
1411,9,6.0,6.0,27.0,4.0,31.204,121.4664,31.2091,121.4697
27378,9,15.0,7.0,39.0,5.2,31.211,121.4567,31.2055,121.4791
33741,9,25.0,25.0,32.0,4.5,31.2293,121.4595,31.2214,121.458
38888,10,75.0,84.0,32.0,4.4,31.2778,121.4566,31.2825,121.4463
1869,10,57.0,47.0,31.0,4.3,31.2515,121.4771,31.2412,121.475
188,10,74.0,84.0,24.0,3.9,31.2785,121.4419,31.2809,121.4408
39173,11,12.0,1.0,40.0,5.0,31.215,121.4262,31.2001,121.4123
41677,11,13.0,23.0,39.0,4.8,31.2112,121.4321,31.2275,121.4384
17242,11,35.0,33.0,39.0,4.9,31.2335,121.4565,31.2301,121.4346
13880,11,75.0,86.0,39.0,4.8,31.2704,121.4521,31.2842,121.4674
