,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
1742,0,43.0,51.0,38.0,5.4,31.2417,121.433,31.2545,121.4175
24748,0,68.0,57.0,38.0,5.0,31.2696,121.4888,31.259,121.4746
3209,0,57.0,57.0,33.0,4.1,31.2581,121.4703,31.2531,121.4799
17519,0,12.0,11.0,37.0,5.1000000000000005,31.2187,121.4298,31.2138,121.4129
15204,1,48.0,38.0,32.0,4.3,31.2459,121.4837,31.2327,121.4868
28444,1,72.0,61.0,36.0,4.6000000000000005,31.2758,121.421,31.2673,121.4118
3577,1,33.0,33.0,30.0,3.9,31.2305,121.4318,31.2393,121.433
16180,2,18.0,8.0,34.0,4.800000000000001,31.2194,121.4891,31.2049,121.4864
13159,2,6.0,6.0,24.0,4.1,31.2023,121.4625,31.2046,121.46
15140,2,75.0,85.0,36.0,4.4,31.2761,121.4514,31.2874,121.4561
28266,2,75.0,86.0,41.0,5.4,31.2709,121.4555,31.2876,121.4645
12567,2,6.0,16.0,29.0,4.4,31.2029,121.4614,31.2116,121.4614
19573,3,54.0,54.0,28.0,4.5,31.2597,121.4412,31.2515,121.4443
17212,3,6.0,17.0,40.0,5.0,31.2029,121.4614,31.2138,121.4761
24217,3,46.0,56.0,31.0,4.6,31.2447,121.4684,31.2552,121.4659
8018,4,75.0,75.0,31.0,4.0,31.2785,121.4508,31.2727,121.4556
38615,4,58.0,49.0,31.0,4.3,31.258,121.4878,31.2483,121.4902
35852,4,23.0,15.0,38.0,5.5,31.2221,121.4345,31.211,121.4534
5767,4,75.0,64.0,31.0,4.3,31.2734,121.4563,31.2657,121.4499
26044,4,48.0,38.0,28.0,4.0,31.2459,121.4837,31.2377,121.4877
27363,4,46.0,56.0,40.0,4.9,31.2431,121.462,31.2592,121.4656
7992,5,12.0,23.0,36.0,4.7,31.2178,121.425,31.2247,121.4356
37364,5,15.0,15.0,30.0,4.0,31.2108,121.454,31.2195,121.4511
18479,5,56.0,45.0,28.0,4.2,31.2514,121.4666,31.2498,121.4576
11102,5,15.0,15.0,31.0,4.3,31.2155,121.4508,31.2199,121.4569
10107,5,75.0,84.0,40.0,5.2,31.2764,121.4598,31.2886,121.4427
3523,6,44.0,43.0,24.0,4.1,31.2437,121.4403,31.2451,121.4367
1592,6,13.0,11.0,35.0,4.5,31.2104,121.4345,31.2143,121.4194
35536,6,12.0,0.0,43.0,5.7,31.2117,121.4299,31.2063,121.4061
22607,7,75.0,85.0,32.0,4.5,31.2718,121.457,31.2803,121.4532
30660,7,24.0,34.0,33.0,4.7,31.2297,121.4414,31.2375,121.4487
1252,7,24.0,25.0,31.0,4.0,31.2278,121.4445,31.2247,121.4536
18342,7,12.0,24.0,42.0,5.800000000000001,31.2165,121.4222,31.2244,121.4471
24844,7,24.0,14.0,28.0,3.9,31.2252,121.4493,31.2187,121.4428
29279,8,75.0,87.0,40.0,5.3,31.273,121.4573,31.282,121.4758
38851,8,24.0,25.0,33.0,4.9,31.2221,121.4402,31.2211,121.4548
1307,8,18.0,28.0,37.0,5.199999999999999,31.2128,121.4818,31.2299,121.4846
21594,8,69.0,58.0,36.0,4.800000000000001,31.2606,121.4982,31.2579,121.4805
5620,8,6.0,8.0,40.0,5.0,31.2075,121.4653,31.2096,121.4854
19827,9,35.0,14.0,48.0,5.6000000000000005,31.2383,121.459,31.2154,121.4471
24737,9,8.0,29.0,43.0,5.7,31.2076,121.4825,31.2274,121.4951
29703,9,75.0,74.0,36.0,4.3,31.2798,121.4554,31.2767,121.4427
22046,9,18.0,17.0,34.0,4.1,31.2192,121.4808,31.2117,121.4718
35063,9,17.0,6.0,41.0,5.4,31.2193,121.4794,31.2091,121.4611
17271,9,48.0,38.0,29.0,3.8,31.2425,121.4824,31.2348,121.4844
6770,10,24.0,44.0,36.0,5.199999999999999,31.2291,121.4439,31.2452,121.4448
12486,10,56.0,55.0,34.0,4.1,31.2571,121.4627,31.2536,121.4505
34724,10,68.0,58.0,31.0,4.4,31.2626,121.4855,31.2524,121.4891
38882,10,23.0,14.0,34.0,4.5,31.2289,121.4389,31.219,121.4404
28686,10,25.0,15.0,28.0,4.2,31.2237,121.4537,31.2188,121.4527
9091,10,75.0,74.0,33.0,4.6,31.2713,121.4523,31.2799,121.4467
23846,11,12.0,2.0,33.0,4.1,31.215,121.4262,31.2045,121.4252
38572,11,24.0,22.0,36.0,4.9,31.2218,121.4411,31.2295,121.4244
30469,11,75.0,75.0,26.0,3.4000000000000004,31.2782,121.4571,31.2798,121.4574
35787,11,75.0,54.0,39.0,4.6,31.2706,121.4532,31.2588,121.44
2328,11,35.0,23.0,42.0,5.0,31.2378,121.4568,31.2285,121.4367
24696,12,84.0,73.0,36.0,4.800000000000001,31.2816,121.4414,31.2729,121.4308
17324,12,75.0,55.0,47.0,5.9,31.2799,121.4574,31.2513,121.4547
11457,12,75.0,63.0,38.0,5.3,31.2751,121.4579,31.2656,121.4379
