,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
17231,0,75.0,55.0,40.0,5.5,31.2723,121.4598,31.2541,121.4573
21648,0,35.0,36.0,31.0,4.2,31.2335,121.4565,31.2386,121.4636
21643,0,35.0,36.0,30.0,4.1,31.2383,121.459,31.234,121.4627
34433,1,67.0,75.0,37.0,4.4,31.2691,121.4713,31.2732,121.4557
41850,1,34.0,24.0,36.0,4.800000000000001,31.236,121.4469,31.2246,121.4476
44869,2,56.0,55.0,33.0,4.2,31.2543,121.464,31.2523,121.4525
14104,2,75.0,60.0,67.0,7.7,31.2716,121.4597,31.2685,121.4025
32879,3,75.0,41.0,64.0,7.7,31.2734,121.4563,31.2473,121.4115
6305,3,48.0,58.0,28.0,4.3,31.2465,121.4877,31.2548,121.4879
9836,4,75.0,55.0,46.0,5.699999999999999,31.2788,121.4563,31.2501,121.4513
27459,4,15.0,25.0,37.0,4.6000000000000005,31.211,121.4567,31.225,121.4586
60,4,75.0,74.0,36.0,4.5,31.2764,121.4598,31.2736,121.4429
15139,4,75.0,73.0,38.0,4.699999999999999,31.2728,121.4597,31.2738,121.44
18574,5,23.0,24.0,29.0,3.9,31.2221,121.4345,31.2256,121.4428
28880,5,15.0,15.0,34.0,4.2,31.211,121.4567,31.22,121.4516
8711,5,24.0,33.0,38.0,5.1,31.2211,121.4455,31.2367,121.4335
32279,6,39.0,39.0,30.0,4.2,31.2389,121.4975,31.2315,121.4915
3222,6,75.0,87.0,42.0,5.3,31.2702,121.4591,31.2879,121.4758
2832,6,15.0,25.0,40.0,5.0,31.211,121.4567,31.2291,121.4515
5856,7,12.0,12.0,26.0,3.8,31.2102,121.4286,31.2107,121.422
10412,7,35.0,25.0,36.0,4.9,31.2323,121.4515,31.2215,121.4572
40540,7,35.0,25.0,36.0,4.6000000000000005,31.2383,121.4529,31.2251,121.4502
28821,8,31.0,30.0,34.0,5.0,31.23,121.4159,31.2389,121.4039
14626,8,10.0,0.0,33.0,4.3,31.2115,121.4025,31.2028,121.4066
24162,9,75.0,56.0,47.0,5.9,31.2798,121.4554,31.2561,121.4665
26164,9,24.0,43.0,48.0,6.199999999999999,31.2214,121.4403,31.249,121.431
