,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
1450,0,37.0,46.0,33.0,4.6,31.2341,121.4764,31.2404,121.4686
28984,0,7.0,7.0,29.0,4.4,31.2008,121.4797,31.2086,121.4789
25229,0,57.0,67.0,35.0,4.4,31.2563,121.4716,31.2675,121.4748
731,0,61.0,61.0,30.0,4.7,31.27,121.4154,31.2606,121.4191
24264,0,75.0,76.0,33.0,4.7,31.273,121.4573,31.2742,121.4685
25230,1,57.0,57.0,27.0,3.8,31.2581,121.4703,31.2549,121.4711
21804,1,24.0,14.0,35.0,4.9,31.225,121.4473,31.2135,121.4488
15586,1,18.0,29.0,35.0,4.2,31.2134,121.4872,31.2244,121.4941
9938,1,15.0,5.0,29.0,3.6,31.2108,121.454,31.2064,121.4557
5518,2,31.0,23.0,39.0,5.5,31.2354,121.4196,31.2222,121.4369
29445,2,31.0,22.0,28.0,3.9,31.23,121.4159,31.2258,121.4244
17479,2,31.0,22.0,29.0,4.1,31.2303,121.4121,31.2289,121.4222
6313,2,12.0,12.0,26.0,4.3,31.2177,121.4251,31.2133,121.4298
18974,3,7.0,16.0,30.0,3.9,31.2084,121.474,31.2128,121.4662
24053,3,35.0,44.0,30.0,4.7,31.2376,121.4554,31.2466,121.448
4603,3,12.0,12.0,30.0,4.5,31.2123,121.4268,31.2194,121.4231
8408,3,11.0,12.0,30.0,3.9,31.2138,121.4194,31.218,121.4265
19511,3,57.0,58.0,40.0,5.0,31.2581,121.4703,31.2539,121.4882
6383,3,71.0,62.0,36.0,4.699999999999999,31.2759,121.412,31.2612,121.4226
33944,4,61.0,70.0,34.0,4.2,31.265,121.4126,31.2741,121.4064
33907,4,24.0,36.0,38.0,5.2,31.2218,121.4411,31.2316,121.4605
26397,4,13.0,24.0,37.0,5.1,31.2102,121.4391,31.2255,121.4472
16751,4,22.0,31.0,26.0,3.6,31.228,121.4253,31.2308,121.4191
14431,4,13.0,24.0,36.0,4.4,31.2106,121.4369,31.2219,121.446
32628,5,71.0,90.0,42.0,5.0,31.2721,121.412,31.2912,121.4063
17335,5,75.0,64.0,31.0,4.2,31.273,121.4573,31.264,121.45
