,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
9238,0,18.0,9.0,36.0,4.800000000000001,31.2111,121.48,31.2068,121.4931
17701,0,67.0,56.0,37.0,4.9,31.2691,121.4713,31.2528,121.4668
20165,0,78.0,47.0,53.0,6.0,31.2746,121.48,31.2421,121.4795
30168,0,24.0,33.0,38.0,4.6000000000000005,31.2233,121.4449,31.2361,121.4371
12110,1,71.0,71.0,25.0,3.6,31.2752,121.4161,31.2711,121.4173
24243,1,13.0,23.0,33.0,4.3,31.2112,121.4321,31.2235,121.4359
12292,1,71.0,50.0,37.0,5.199999999999999,31.2718,121.4164,31.2571,121.408
3117,1,75.0,43.0,57.0,7.1,31.275,121.4573,31.241,121.4353
12246,2,13.0,2.0,30.0,3.9,31.2133,121.4319,31.2086,121.4231
29635,2,18.0,19.0,34.0,4.1,31.2194,121.4891,31.2103,121.4928
5344,2,35.0,25.0,30.0,4.0,31.2361,121.4527,31.228,121.4544
1762,2,75.0,74.0,39.0,5.199999999999999,31.2702,121.4591,31.2705,121.4402
16382,3,25.0,54.0,46.0,6.1000000000000005,31.2284,121.4592,31.251,121.4424
12627,3,75.0,86.0,34.0,5.1000000000000005,31.2767,121.45,31.2843,121.4634
6424,3,33.0,0.0,61.0,7.500000000000001,31.2305,121.4318,31.2002,121.4004
22704,3,18.0,17.0,36.0,4.9,31.2192,121.4808,31.2121,121.4705
16614,3,33.0,0.0,57.0,6.9,31.2305,121.4318,31.2033,121.4019
4841,3,2.0,12.0,33.0,4.7,31.2041,121.425,31.214,121.4277
25297,4,13.0,3.0,33.0,4.6000000000000005,31.2133,121.4319,31.2033,121.4389
22803,4,75.0,75.0,31.0,3.9,31.2714,121.4541,31.2771,121.459
9634,4,48.0,57.0,32.0,4.4,31.2425,121.4824,31.2522,121.4771
28992,4,24.0,34.0,29.0,4.2,31.2258,121.4479,31.2328,121.4471
16729,4,57.0,57.0,27.0,3.6,31.2555,121.4761,31.2532,121.474
26696,4,24.0,35.0,27.0,4.1,31.2275,121.4445,31.2317,121.4506
21510,4,7.0,8.0,26.0,3.9,31.2097,121.4792,31.21,121.4846
16242,4,45.0,32.0,53.0,6.9,31.2495,121.4592,31.2342,121.4233
14996,4,35.0,35.0,31.0,4.4,31.2317,121.4585,31.2311,121.4506
12564,5,43.0,33.0,33.0,4.4,31.2475,121.433,31.2346,121.4366
1803,5,35.0,32.0,48.0,5.9,31.2399,121.4559,31.2341,121.427
24752,5,71.0,71.0,31.0,4.5,31.2719,121.4121,31.2796,121.4167
26288,5,61.0,61.0,29.0,4.0,31.265,121.4126,31.2624,121.4185
16954,6,75.0,86.0,33.0,4.9,31.2728,121.4597,31.2854,121.4643
15796,6,25.0,26.0,26.0,3.6,31.228,121.4563,31.2294,121.4603
9239,6,18.0,9.0,36.0,4.4,31.2129,121.4862,31.2,121.492
21503,6,7.0,6.0,39.0,4.9,31.2025,121.4797,31.2027,121.4604
7295,6,23.0,26.0,43.0,5.4,31.2289,121.4389,31.2283,121.463
24806,6,61.0,60.0,32.0,4.0,31.2619,121.418,31.2609,121.4093
704,6,13.0,12.0,34.0,4.1,31.2164,121.4349,31.2106,121.4244
25986,6,25.0,26.0,24.0,3.4,31.2269,121.4582,31.2255,121.4618
29905,7,61.0,60.0,33.0,4.7,31.27,121.4154,31.2684,121.4028
