,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
9329,0,71.0,71.0,25.0,3.5,31.2786,121.4165,31.2775,121.4128
20178,0,48.0,47.0,32.0,4.2,31.2459,121.4837,31.2437,121.4725
29844,0,12.0,22.0,32.0,4.7,31.2131,121.4294,31.2234,121.4249
6373,0,61.0,50.0,37.0,4.5,31.2651,121.4146,31.2545,121.4024
18134,1,11.0,12.0,38.0,5.1000000000000005,31.2197,121.4108,31.2159,121.4263
26755,1,61.0,51.0,32.0,4.6,31.265,121.4126,31.2554,121.4161
12106,1,71.0,72.0,31.0,4.0,31.2719,121.4121,31.2718,121.4204
24594,1,24.0,25.0,34.0,4.2,31.2296,121.4403,31.2283,121.4541
6375,1,61.0,51.0,29.0,3.6,31.265,121.4126,31.2588,121.4156
13256,2,75.0,54.0,40.0,5.2,31.2728,121.4597,31.2582,121.4423
16912,2,57.0,57.0,27.0,3.4,31.2539,121.4757,31.2527,121.4782
6318,2,24.0,24.0,25.0,3.2,31.2254,121.4403,31.2269,121.4412
328,2,61.0,70.0,36.0,4.9,31.2635,121.4193,31.2733,121.4039
7884,3,67.0,66.0,28.0,4.4,31.2687,121.4721,31.2679,121.4627
27214,3,71.0,63.0,40.0,5.0,31.2729,121.4109,31.2666,121.4345
19792,3,31.0,31.0,30.0,3.7,31.2354,121.4196,31.2313,121.416
7923,3,99.0,88.0,33.0,4.6,31.2929,121.4992,31.29,121.4889
4808,3,25.0,43.0,46.0,5.9,31.2296,121.4546,31.2477,121.4311
25221,3,2.0,12.0,29.0,4.0,31.205,121.4216,31.21,121.421
25954,4,61.0,60.0,40.0,5.0,31.2635,121.4193,31.2694,121.4017
7513,4,67.0,76.0,34.0,4.4,31.2691,121.4713,31.2797,121.4693
6695,4,75.0,75.0,28.0,4.5,31.2754,121.4501,31.2767,121.458
20410,4,61.0,51.0,32.0,4.0,31.2651,121.4146,31.2577,121.4183
16268,4,12.0,12.0,27.0,4.1,31.22,121.4211,31.2137,121.4206
25988,4,34.0,26.0,42.0,5.7,31.2396,121.4488,31.2243,121.4686
30,4,61.0,51.0,34.0,4.4,31.2635,121.4193,31.2553,121.4143
18278,4,75.0,74.0,33.0,4.9,31.2736,121.459,31.2735,121.4451
3625,4,80.0,82.0,44.0,5.0,31.2867,121.4038,31.2897,121.4275
27653,5,18.0,9.0,33.0,4.7,31.2137,121.4818,31.2076,121.4932
19772,5,48.0,69.0,44.0,5.4,31.2459,121.4837,31.2691,121.4986
7471,5,48.0,47.0,32.0,4.7,31.2459,121.4837,31.2474,121.4729
4616,5,54.0,54.0,29.0,4.5,31.2597,121.4412,31.2522,121.4464
17066,6,7.0,28.0,42.0,5.6,31.2084,121.474,31.2284,121.4855
6764,6,75.0,86.0,35.0,4.3,31.2736,121.459,31.2813,121.4697
7226,6,75.0,76.0,29.0,3.8,31.273,121.4573,31.2764,121.4615
3376,6,35.0,34.0,32.0,4.9,31.2378,121.4568,31.2302,121.4458
17416,6,75.0,76.0,32.0,4.5,31.2701,121.452,31.2772,121.4654
5285,6,22.0,12.0,32.0,4.800000000000001,31.2292,121.4243,31.217,121.421
15913,6,75.0,64.0,39.0,4.8,31.2779,121.4523,31.2609,121.4457
1123,6,7.0,6.0,30.0,4.1,31.2097,121.4792,31.2073,121.4687
27259,7,7.0,8.0,29.0,4.4,31.2097,121.4792,31.2065,121.4869
11894,7,12.0,10.0,42.0,5.4,31.2123,121.4268,31.2141,121.4054
230,7,6.0,5.0,30.0,3.8,31.2051,121.4621,31.2034,121.4519
23803,7,18.0,18.0,30.0,4.1,31.2153,121.4892,31.2198,121.4813
10420,7,6.0,5.0,31.0,4.5,31.2079,121.4604,31.2025,121.4542
17410,7,75.0,65.0,30.0,4.1,31.2781,121.4502,31.2694,121.4562
25704,7,12.0,11.0,35.0,4.9,31.2131,121.4294,31.2179,121.4142
7107,7,71.0,71.0,30.0,3.8,31.2711,121.42,31.2789,121.415
