,time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
24051,0,89.0,89.0,24.0,3.7,31.2859,121.4915,31.2884,121.4935
33545,0,45.0,46.0,34.0,4.1,31.2468,121.4578,31.2408,121.4689
6393,0,35.0,25.0,31.0,4.7,31.2378,121.4568,31.2272,121.4557
14321,0,2.0,4.0,41.0,5.7,31.2034,121.4228,31.2091,121.4476
2349,1,71.0,73.0,39.0,4.6,31.2785,121.418,31.2703,121.4345
15819,1,71.0,73.0,44.0,5.800000000000001,31.2719,121.4121,31.279,121.4391
35289,1,75.0,64.0,40.0,5.0,31.2718,121.457,31.2601,121.4406
19864,1,25.0,25.0,27.0,3.9,31.2261,121.4596,31.2217,121.4579
26872,2,10.0,11.0,37.0,5.1000000000000005,31.2115,121.4025,31.214,121.4196
8061,2,75.0,64.0,38.0,4.699999999999999,31.2788,121.4563,31.2641,121.4487
28672,2,24.0,25.0,30.0,4.0,31.2214,121.4423,31.2204,121.4517
24339,3,26.0,46.0,38.0,4.6,31.2277,121.4674,31.2452,121.4651
23593,3,13.0,12.0,24.0,3.4,31.2138,121.4308,31.2164,121.4266
11515,3,17.0,18.0,32.0,4.4,31.2172,121.4782,31.216,121.4885
9506,3,75.0,76.0,35.0,4.5,31.2754,121.4501,31.2706,121.4644
3623,4,24.0,23.0,29.0,3.6,31.2214,121.4437,31.2244,121.4384
8183,4,25.0,15.0,34.0,4.1,31.222,121.4577,31.2148,121.4506
3960,4,71.0,61.0,32.0,4.6,31.2719,121.4121,31.2612,121.41
39264,4,15.0,15.0,27.0,3.6,31.2108,121.454,31.2142,121.4585
25969,5,24.0,24.0,32.0,4.6,31.2297,121.4414,31.2238,121.4497
35802,5,6.0,6.0,26.0,3.6,31.204,121.4664,31.2071,121.4634
22489,6,24.0,24.0,27.0,3.4,31.2265,121.447,31.2286,121.4432
6813,6,97.0,87.0,33.0,4.7,31.293,121.47,31.2843,121.473
29353,6,35.0,35.0,31.0,4.2,31.2343,121.4579,31.2386,121.45
29183,7,24.0,35.0,34.0,4.2,31.2211,121.4432,31.2318,121.4516
9681,7,34.0,43.0,38.0,4.8,31.2329,121.4453,31.2469,121.4351
1719,7,24.0,23.0,31.0,4.1,31.2214,121.4437,31.2285,121.4357
17329,8,18.0,18.0,34.0,4.0,31.2192,121.4808,31.2109,121.4883
21778,8,23.0,22.0,26.0,4.0,31.2221,121.4345,31.2244,121.4289
38388,8,35.0,35.0,22.0,3.2,31.2308,121.4559,31.2305,121.4559
11448,8,35.0,35.0,24.0,3.4000000000000004,31.2325,121.4592,31.2316,121.4598
22145,9,24.0,34.0,38.0,5.199999999999999,31.221,121.4415,31.2363,121.4482
34443,9,13.0,16.0,51.0,6.0,31.2138,121.4308,31.2148,121.4698
14565,9,13.0,21.0,45.0,5.9,31.2164,121.4349,31.2276,121.4119
32512,9,25.0,24.0,24.0,3.6,31.2294,121.4534,31.2295,121.4499
38527,10,37.0,45.0,40.0,4.8,31.2341,121.4764,31.2466,121.4595
21023,10,35.0,16.0,36.0,5.199999999999999,31.2344,121.4596,31.2183,121.4634
8199,10,75.0,56.0,44.0,6.0,31.2761,121.4514,31.2533,121.4627
34493,10,35.0,16.0,41.0,4.8,31.2351,121.4544,31.2167,121.4617
31682,10,13.0,11.0,40.0,5.0,31.216,121.4381,31.2173,121.4143
34958,11,58.0,58.0,27.0,3.6,31.2585,121.4861,31.2553,121.4879
9831,11,75.0,54.0,42.0,5.1,31.2736,121.459,31.2593,121.4434
27541,11,24.0,13.0,38.0,4.8,31.2248,121.4449,31.2119,121.4325
1563,11,75.0,64.0,36.0,4.4,31.2718,121.457,31.2676,121.4435
28145,11,75.0,74.0,33.0,4.9,31.279,121.4546,31.2798,121.4411
15014,11,75.0,64.0,33.0,4.2,31.2709,121.4555,31.2677,121.444
4767,12,75.0,84.0,37.0,4.699999999999999,31.2793,121.4593,31.285,121.4403
36437,12,24.0,14.0,36.0,4.7,31.2247,121.4484,31.2101,121.4432
4766,12,75.0,74.0,28.0,4.0,31.2761,121.4514,31.2717,121.4487
29191,12,24.0,36.0,37.0,4.9,31.2267,121.4488,31.2311,121.4669
4946,13,15.0,35.0,42.0,5.4,31.2152,121.455,31.2391,121.4558
28346,13,15.0,15.0,34.0,4.3,31.2186,121.4593,31.2136,121.4503
1364,13,25.0,45.0,38.0,4.7,31.2285,121.4504,31.2427,121.4508
38954,13,75.0,75.0,32.0,4.4,31.275,121.4573,31.28,121.4503
14841,14,75.0,74.0,36.0,4.9,31.2706,121.4532,31.2717,121.44
14860,14,75.0,74.0,36.0,4.6000000000000005,31.2717,121.4558,31.275,121.4424
23097,14,75.0,54.0,38.0,4.9,31.2704,121.4515,31.2578,121.4408
14236,14,17.0,27.0,40.0,5.3,31.2116,121.4789,31.2291,121.4712
33286,15,35.0,14.0,44.0,5.3,31.2397,121.4545,31.2171,121.4438
35785,15,75.0,64.0,41.0,5.4,31.2799,121.4582,31.267,121.4422
967,15,24.0,24.0,28.0,4.0,31.2218,121.4411,31.2218,121.4488
34610,15,75.0,85.0,29.0,4.2,31.2785,121.4508,31.2837,121.4516
22315,15,75.0,64.0,35.0,4.2,31.2728,121.4597,31.2677,121.4469
17008,15,75.0,75.0,31.0,3.8,31.2743,121.4511,31.276,121.4592
8116,16,10.0,22.0,43.0,5.2,31.2115,121.4025,31.2215,121.424
36948,16,61.0,61.0,27.0,3.5,31.2619,121.418,31.2655,121.4165
19674,16,35.0,15.0,43.0,5.6000000000000005,31.2383,121.459,31.217,121.4504
19883,16,15.0,37.0,45.0,5.4,31.211,121.4567,31.2325,121.4723
848,16,27.0,27.0,27.0,3.6,31.224,121.4771,31.2219,121.4742
21826,17,75.0,65.0,36.0,4.6000000000000005,31.2736,121.459,31.2622,121.4532
11825,17,25.0,34.0,32.0,4.5,31.2261,121.4596,31.2324,121.4484
37034,17,12.0,11.0,29.0,4.2,31.2177,121.4251,31.2139,121.419
38740,17,24.0,35.0,32.0,4.3,31.2275,121.4445,31.2315,121.4571
6389,17,17.0,27.0,37.0,5.3,31.2124,121.4773,31.2288,121.471
16555,18,24.0,25.0,28.0,3.7,31.2275,121.4445,31.2275,121.4519
3225,18,71.0,73.0,40.0,4.699999999999999,31.2703,121.4101,31.2725,121.4304
24203,18,46.0,45.0,36.0,4.5,31.2447,121.4684,31.24,121.4512
19244,18,10.0,13.0,52.0,6.4,31.2115,121.4025,31.219,121.4396
27226,19,71.0,71.0,30.0,3.7,31.2719,121.4121,31.2713,121.419
36545,19,44.0,44.0,27.0,4.2,31.2436,121.444,31.2406,121.448
16450,19,44.0,43.0,28.0,4.3,31.2436,121.444,31.2432,121.437
23641,19,75.0,85.0,34.0,4.6000000000000005,31.2785,121.4508,31.2869,121.4598
29875,20,24.0,34.0,38.0,4.9,31.2235,121.4481,31.2369,121.4455
2937,20,24.0,35.0,28.0,4.1,31.2275,121.4445,31.2324,121.4532
2356,20,71.0,71.0,29.0,3.8,31.2752,121.4161,31.2779,121.411
23599,20,13.0,3.0,27.0,4.0,31.2112,121.4321,31.2076,121.4364
7339,21,75.0,76.0,32.0,4.800000000000001,31.2706,121.4532,31.27,121.4679
8933,21,75.0,64.0,36.0,4.6,31.2728,121.4597,31.2615,121.4437
25795,21,25.0,6.0,39.0,5.4,31.2205,121.4529,31.2035,121.4614
26146,21,94.0,93.0,29.0,4.1,31.2977,121.4402,31.2939,121.4327
38185,22,24.0,35.0,36.0,4.6000000000000005,31.2266,121.4427,31.2337,121.4532
7227,22,13.0,23.0,40.0,5.1,31.2112,121.4321,31.2292,121.4357
13891,22,45.0,45.0,28.0,4.0,31.2475,121.4562,31.2414,121.4518
24682,22,75.0,75.0,25.0,3.5,31.2799,121.4582,31.2781,121.4592
38151,22,75.0,65.0,29.0,3.9,31.2701,121.452,31.2645,121.4593
33614,22,57.0,56.0,34.0,4.1,31.2512,121.4754,31.2584,121.4689
3705,23,56.0,46.0,31.0,4.1,31.2516,121.4647,31.2417,121.4603
38188,23,24.0,25.0,30.0,4.2,31.2213,121.4438,31.2218,121.454
3387,23,95.0,85.0,34.0,4.9,31.2984,121.4545,31.283,121.4525
16513,23,75.0,74.0,32.0,4.0,31.2704,121.4515,31.2771,121.443
34790,23,31.0,40.0,36.0,4.9,31.236,121.4187,31.2468,121.4076
11153,24,25.0,44.0,41.0,5.7,31.228,121.4563,31.2443,121.4421
36249,24,75.0,73.0,34.0,4.4,31.2761,121.4514,31.2712,121.4385
24623,24,25.0,44.0,39.0,4.699999999999999,31.2255,121.4508,31.2407,121.4433
16793,24,71.0,70.0,30.0,3.9,31.2727,121.4137,31.2735,121.407
75,24,75.0,65.0,34.0,4.9,31.2772,121.453,31.2637,121.4519
24289,25,58.0,58.0,26.0,3.4,31.252,121.486,31.2557,121.4846
31197,25,6.0,7.0,33.0,4.4,31.204,121.4664,31.2057,121.4795
6337,25,33.0,44.0,38.0,4.800000000000001,31.2395,121.4306,31.2435,121.4461
14607,25,17.0,8.0,30.0,4.4,31.2116,121.4789,31.207,121.4884
20364,25,90.0,80.0,29.0,4.2,31.2969,121.4022,31.2884,121.4021
32545,25,13.0,24.0,36.0,4.3,31.216,121.4381,31.2277,121.4407
25930,25,17.0,27.0,40.0,4.9,31.2112,121.4712,31.2288,121.4712
39922,26,75.0,32.0,62.0,7.000000000000001,31.2713,121.4523,31.2386,121.4214
31617,26,7.0,17.0,33.0,4.6,31.2042,121.4728,31.2133,121.4752
7353,26,22.0,23.0,33.0,4.3,31.2237,121.4242,31.2231,121.4347
